county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
25001,0,0,0,0,0,0,0,0,0,0,2478,0,0,2478,2478,0,94,43
25001,0,0,0,0,0,0,0,0,0,0,10255,0,0,10255,0,0,0,87
25001,0,0,0,0,0,0,0,0,0,0,90601,0,0,90601,0,0,0,301
25001,0,0,0,0,0,0,31558,0,0,0,0,31558,0,0,0,0,0,152
25001,0,0,0,1,0,0,0,0,0,0,4033,0,0,4033,0,0,0,55
25001,0,0,0,1,0,0,0,0,0,0,7921,0,0,7921,0,0,156,89
25001,0,0,0,1,0,0,0,0,0,0,15129,0,15129,15129,15129,0,0,123
25001,0,0,0,1,1,0,0,0,0,0,6930,0,0,0,6930,0,0,71
25001,0,0,0,1,1,0,0,0,0,0,40804,0,0,40804,0,0,20846,202
25001,0,0,1,1,0,0,0,0,0,0,31329,0,0,31329,31329,0,-834,177
25001,2,0,0,1,1,0,0,0,0,0,17241,17241,0,0,0,0,521,113
25001,3,0,0,1,1,0,0,0,0,0,25921,0,0,0,0,0,521,161
25001,4,0,0,1,1,46656,46656,0,0,0,46656,46656,0,0,46656,0,740,216
25001,8,0,0,0,0,0,0,0,0,0,7921,0,0,0,0,7921,2085,89
25001,9,0,0,0,0,0,0,0,0,0,6724,0,0,6724,0,0,1355,82
25001,11,0,1,1,1,3969,0,0,0,0,3969,0,0,0,3969,0,2835,63
25001,12,0,0,1,1,0,0,10404,0,0,10404,0,0,0,0,0,2606,102
25001,13,0,1,1,0,0,0,19881,0,0,19881,0,0,0,19881,0,5993,141
25001,13,0,1,1,1,55696,0,0,0,0,55696,0,55696,55696,55696,0,2543,236
25001,15,0,0,1,0,0,0,0,0,0,2228,0,0,2228,2228,0,2189,41
25001,15,0,0,1,0,0,0,0,0,0,3136,0,0,3136,3136,0,2814,56
25001,19,0,0,1,1,4624,0,4624,0,0,4624,0,0,4624,0,0,3544,68
25001,22,0,0,0,0,0,0,0,0,0,1238,0,0,1238,1238,0,3231,30
25001,23,0,0,0,1,0,0,0,0,0,9239,0,0,9239,0,0,3554,82
25001,24,0,0,0,0,0,0,0,0,0,3249,0,0,3249,0,0,3440,57
25001,24,0,0,1,0,0,0,0,0,0,2478,0,0,2478,2478,0,3544,43
25001,25,0,0,0,0,0,0,0,0,0,1916,0,0,1916,0,0,4586,38
25001,25,0,0,0,0,0,0,0,0,0,4714,0,0,4714,0,0,3648,59
25001,27,0,0,1,0,0,0,0,0,0,14435,0,0,14435,0,0,4169,103
25001,33,0,0,1,1,0,0,0,0,0,3017,0,0,0,3017,0,5212,47
25001,34,0,0,0,0,0,0,0,0,0,25281,0,0,0,0,25281,10423,159
25001,34,0,0,1,0,0,0,0,0,0,2393,0,0,2393,0,0,4899,42
25001,35,0,0,0,0,0,0,0,0,0,3208,0,0,3208,0,0,4899,49
25001,38,0,0,1,1,0,0,0,0,0,3609,0,0,3609,3609,0,17094,52
25001,45,0,0,1,1,0,0,0,0,0,2741,0,0,2741,0,0,7744,45
25001,46,0,0,0,0,0,0,0,0,0,38416,0,0,0,0,0,6983,196
25001,50,0,0,0,0,0,0,0,0,0,4254,0,0,4254,0,0,9172,56
25001,50,1,0,1,1,0,0,58986,0,0,58986,0,0,0,0,0,11465,208
25001,54,0,0,0,0,0,0,0,0,0,8649,0,0,8649,0,0,7525,93
25001,55,0,0,1,0,0,0,0,0,0,5329,0,0,5329,5329,0,7817,73
25001,55,0,1,1,1,0,0,0,0,0,10000,0,0,10000,10000,0,11153,100
25001,56,0,0,0,0,0,0,0,0,0,5834,0,0,5834,0,0,8338,66
25001,57,0,0,0,0,0,0,0,0,0,10783,0,0,10783,0,0,11465,89
25001,57,0,0,0,0,0,0,0,0,0,11664,0,0,11664,0,0,11674,108
