puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
0920901,57,501,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,832806
0920206,223,501,0,0,0,0,0,0,0,0,0,49729,0,49729,49729,0,0,112361
0920904,122,501,0,0,0,0,0,0,0,0,0,14884,0,0,0,0,0,114654
0920402,55,107,0,0,1,0,0,3025,0,0,0,0,0,0,3025,0,3025,25641
0920601,159,168,0,0,1,0,0,0,25281,0,0,0,0,0,0,25281,0,51699
0920207,42,468,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,91723
0920500,50,368,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,65457
0920500,59,338,0,0,1,0,0,0,0,0,0,3481,0,0,0,0,0,104231
0920703,117,147,0,0,0,0,0,0,13689,0,0,0,0,0,0,0,0,52845
0920601,275,184,0,0,1,1,0,0,0,0,0,0,75625,0,0,0,75625,36585
0920100,40,501,0,0,0,0,0,0,0,0,0,1600,0,1600,1600,0,0,104648
0920702,146,501,0,0,0,0,0,0,0,0,0,21316,0,0,21316,0,0,114029
0920500,43,501,0,0,0,0,0,0,0,0,0,1849,0,0,1849,0,0,91536
0920100,115,501,0,0,0,0,0,0,0,0,0,13225,0,0,0,0,0,104231
0920401,79,501,0,0,0,0,0,0,0,0,0,6241,0,0,6241,0,0,124139
0920604,102,201,0,0,1,1,0,0,0,0,0,10404,0,0,0,0,0,78173
0920203,133,501,0,0,0,0,0,0,0,0,0,17689,0,0,0,17689,0,208462
0920903,53,501,0,0,0,0,0,0,0,0,0,2809,0,0,0,0,0,956841
0920602,33,286,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,1089,85470
0920602,67,501,1,0,0,0,0,0,0,0,0,4489,0,0,0,0,0,171147
0920901,73,0,0,0,1,1,0,0,5329,0,0,5329,0,0,0,5329,0,0
0920904,111,501,0,0,1,0,0,0,0,0,0,12321,0,0,0,12321,0,195954
0920207,176,246,0,0,1,0,0,0,0,0,0,30976,0,0,0,0,0,89222
0920401,48,450,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,839060
0920402,15,299,0,0,0,0,0,0,0,0,0,225,0,0,225,0,0,53575
0920202,137,217,0,0,0,1,0,0,0,0,0,18769,18769,0,18769,18769,0,53158
0920402,70,162,0,1,1,1,0,0,0,0,0,4900,0,0,4900,4900,0,31374
0920702,79,466,0,0,0,0,0,0,0,0,0,6241,0,0,0,0,0,162079
0920601,139,28,1,0,1,1,0,0,19321,0,0,0,0,0,0,19321,0,6452
0920301,32,501,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,243901
0920703,60,501,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,118198
0920205,67,501,0,0,0,0,0,0,0,0,0,4489,0,0,0,4489,0,119866
0920602,22,501,0,0,0,0,0,0,0,0,0,484,0,0,0,484,0,116739
0920703,63,501,0,0,0,0,0,0,0,0,0,3969,0,0,3969,0,0,496557
0920402,181,470,0,0,0,0,0,0,0,0,0,32761,0,0,0,0,0,72962
0920201,78,347,0,0,0,0,0,0,0,0,0,6084,0,0,6084,0,6084,63685
0920603,49,332,0,0,1,0,0,0,0,0,0,2401,0,0,2401,0,0,47217
0920602,241,246,0,0,0,0,0,0,0,0,0,58081,0,0,0,0,0,36481
0920100,53,71,0,1,1,1,0,0,0,0,0,2809,0,0,2809,2809,0,10632
0920603,40,501,0,0,0,0,0,0,0,0,0,1600,0,0,1600,0,0,184489
