state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
09,0,0,0,0,0,0,0,0,0,0,0,0,0,20164,0,0,1772,142
09,0,0,0,0,0,0,0,0,0,0,0,8281,0,8281,8281,8281,0,91
09,0,0,0,0,0,0,0,0,0,0,0,11881,0,11881,0,11881,0,109
09,0,0,0,0,0,0,0,0,0,0,0,14161,0,0,0,14161,20846,119
09,0,0,0,0,0,0,0,0,0,0,0,17424,0,17424,0,17424,0,132
09,0,0,0,0,0,0,0,0,0,0,0,70756,0,0,0,0,0,266
09,0,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,0,14
09,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,17
09,0,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,0,17
09,0,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,104,20
09,0,0,0,0,0,0,0,0,0,0,1089,0,0,1089,0,0,0,33
09,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,34
09,0,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,0,37
09,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
09,0,0,0,0,0,0,0,0,0,0,1444,0,0,1444,0,0,0,38
09,0,0,0,0,0,0,0,0,0,0,1521,1521,1521,0,1521,0,10944,39
09,0,0,0,0,0,0,0,0,0,0,1600,0,0,1600,0,0,-6254,40
09,0,0,0,0,0,0,0,0,0,0,1849,0,0,1849,1849,0,0,43
09,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,1936,0,44
09,0,0,0,0,0,0,0,0,0,0,2209,2209,0,0,0,0,12508,47
09,0,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,78173,48
09,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,-5628,50
09,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,-3127,50
09,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,0,50
09,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,0,51
09,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,0,52
09,0,0,0,0,0,0,0,0,0,0,2809,0,0,2809,0,0,0,53
09,0,0,0,0,0,0,0,0,0,0,2916,0,0,2916,2916,0,0,108
09,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,55
09,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,-3961,56
09,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,56
09,0,0,0,0,0,0,0,0,0,0,3136,0,0,3136,0,0,0,56
09,0,0,0,0,0,0,0,0,0,0,3136,0,3136,3136,0,0,0,56
09,0,0,0,0,0,0,0,0,0,0,3249,0,0,3249,0,0,0,57
09,0,0,0,0,0,0,0,0,0,0,3481,3481,0,0,0,0,115957,59
09,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,125,60
09,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,3600,0,-6254,60
09,0,0,0,0,0,0,0,0,0,0,3600,0,3600,3600,3600,0,0,60
09,0,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,0,61
09,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,64
09,0,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,0,0,65
09,0,0,0,0,0,0,0,0,0,0,4489,0,0,4489,4489,0,0,67
09,0,0,0,0,0,0,0,0,0,0,4900,0,0,4900,0,0,0,70
09,0,0,0,0,0,0,0,0,0,0,5041,0,0,0,0,5041,-3127,71
09,0,0,0,0,0,0,0,0,0,0,5625,5625,0,5625,0,0,0,75
09,0,0,0,0,0,0,0,0,0,0,5776,0,5776,5776,0,0,0,76
09,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,6400,0,80
09,0,0,0,0,0,0,0,0,0,0,6561,0,6561,6561,0,0,0,81
09,0,0,0,0,0,0,0,0,0,0,6889,0,0,6889,0,0,0,83
09,0,0,0,0,0,0,0,0,0,0,7921,0,0,7921,7921,0,4,89
09,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,-3127,90
09,0,0,0,0,0,0,0,0,0,0,8100,0,0,8100,0,0,0,90
