metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,20164,0,0,1772,142
99999,0,0,0,0,0,0,0,0,0,0,0,8281,0,8281,8281,8281,0,91
99999,0,0,0,0,0,0,0,0,0,0,0,11881,0,11881,0,11881,0,109
99999,0,0,0,0,0,0,0,0,0,0,0,14161,0,0,0,14161,20846,119
99999,0,0,0,0,0,0,0,0,0,0,0,17424,0,17424,0,17424,0,132
99999,0,0,0,0,0,0,0,0,0,0,0,70756,0,0,0,0,0,266
99999,0,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,0,14
99999,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,17
99999,0,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,0,17
99999,0,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,104,20
99999,0,0,0,0,0,0,0,0,0,0,1089,0,0,1089,0,0,0,33
99999,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,34
99999,0,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,0,37
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,1444,0,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1521,1521,1521,0,1521,0,10944,39
99999,0,0,0,0,0,0,0,0,0,0,1600,0,0,1600,0,0,-6254,40
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,1849,1849,0,0,43
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,1936,0,44
99999,0,0,0,0,0,0,0,0,0,0,2209,2209,0,0,0,0,12508,47
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,78173,48
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,-5628,50
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,-3127,50
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2809,0,0,2809,0,0,0,53
99999,0,0,0,0,0,0,0,0,0,0,2916,0,0,2916,2916,0,0,108
99999,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,55
99999,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,-3961,56
99999,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,56
