puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2102600,128,501,0,0,0,0,0,0,0,0,0,16384,0,0,16384,0,0,558679
2102300,43,501,0,0,0,0,0,0,0,0,0,1849,0,0,0,0,0,198039
2101705,65,453,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,4225,86825
2101703,9,90,0,0,1,0,0,0,0,0,0,81,0,0,81,81,0,16260
2101800,69,386,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,87554
2101100,12,501,1,1,1,0,0,0,0,0,0,144,0,0,144,144,0,115697
2101702,61,178,0,0,0,0,0,0,0,0,0,3721,0,0,3721,3721,0,25015
2102500,115,501,0,0,0,0,0,0,0,0,0,13225,0,0,0,0,0,442461
2102200,52,357,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,0,67959
2100800,77,30,1,0,1,1,0,0,0,0,0,5929,0,0,0,0,0,7421
2101901,403,14,0,0,0,0,0,0,0,0,0,162409,0,0,0,0,0,2085
2100900,129,208,0,0,0,1,0,0,0,0,0,16641,0,16641,0,16641,0,54200
2101400,40,284,0,0,0,0,0,0,0,0,0,1600,0,0,1600,1600,0,50239
2101703,123,382,0,0,0,0,0,0,0,0,0,15129,0,0,0,0,0,114654
2101703,19,501,0,0,0,0,0,0,0,0,0,361,0,361,361,361,0,472167
2101706,302,123,0,0,1,0,0,0,0,0,0,91204,0,0,91204,91204,0,24390
2101400,64,144,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,20429
2101703,15,501,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,255366
2100700,63,183,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,42735
2102500,89,326,0,0,0,0,0,0,0,0,0,7921,0,7921,0,7921,0,74004
2101706,197,426,0,0,1,0,0,0,38809,0,0,0,0,0,38809,38809,0,257242
2102700,95,499,0,0,0,0,0,0,0,0,0,9025,0,0,9025,0,0,96935
2100300,9,261,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,46487
2101200,405,0,0,0,0,0,0,0,0,0,0,164025,0,0,164025,164025,0,0
2101400,65,438,0,0,0,0,0,0,0,0,0,4225,0,4225,4225,4225,0,77402
2102700,29,191,0,0,1,0,0,0,0,0,0,841,0,0,0,841,0,44715
2100400,58,18,0,0,1,0,0,0,0,0,0,3364,0,0,3364,3364,0,68376
2102300,146,193,0,0,1,0,0,0,0,0,0,21316,0,0,0,0,0,58369
2101705,263,501,0,0,0,0,0,0,69169,0,0,69169,69169,0,0,0,69169,149050
2101100,68,501,0,0,0,0,0,0,0,0,0,4624,0,0,4624,0,0,136855
2101706,108,337,0,0,1,0,0,0,0,0,0,11664,0,0,0,11664,0,140712
2102500,108,181,0,0,0,0,0,0,11664,0,0,11664,0,0,0,11664,0,48884
2101200,34,265,0,0,1,0,0,0,0,0,0,1156,0,0,0,0,0,40650
2102400,83,117,0,0,0,0,0,0,0,0,0,6889,0,0,6889,6889,0,16156
2100500,81,170,0,0,1,0,0,0,0,0,0,6561,0,0,0,6561,0,41692
2101702,101,208,0,0,0,0,0,0,0,0,0,10201,0,0,0,0,0,31269
2102500,209,361,0,0,0,0,0,0,0,0,0,43681,0,0,0,0,0,99228
2101705,92,318,0,0,0,0,0,0,0,0,0,8464,0,0,0,0,0,60975
2101600,64,501,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,182926
