County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
01063,7706,1333,6305,7,0,0,24,41.1,32796,10,1808,215,579,242,75,878,1626,2872,2112,760,604,8,1587,441,836,1617,1609,948,1097,180,36,660,196,819,518,211,167,7586,17,0,101,2,18,0,5449,7162,2872,0,0,0,0,0,0,949,1,12.13,0,0,0,0.079899997,0,0,0,0
01105,8479,2411,6004,1,7,0,82,41.8,32332,119,2012,268,537,192,20,708,1770,3075,2157,918,726,5,1945,327,798,2028,2023,881,1032,165,51,740,448,704,518,725,446,8415,0,12,6,46,0,0,5314,7962,3075,0,0,0,0,0,0,1642,1,12.09,0,0,0,0.1136,0,0,0,0
02013,3407,576,183,1263,676,10,405,41.6,79961,67,1002,51,339,106,7,145,284,899,529,370,256,0,519,287,93,519,519,392,327,36,17,60,28,108,27,77,49,2161,10,134,312,790,186,642,2675,3299,899,0,0,0,0,0,0,9,1,1.61,0,0,0,0.0,1,1,0,0
02050,18538,1678,215,15452,262,40,399,28.7,64094,317,4028,810,532,379,67,1993,2593,4565,2693,1872,2281,3,3502,753,307,3528,3522,1728,850,344,180,407,237,607,369,499,346,18109,0,12,265,152,18,627,10109,16568,4565,0,0,0,0,0,0,166,1,3.56,0,0,0,0.0,1,1,0,0
02060,854,387,3,269,48,17,74,36.4,94167,2,152,28,139,24,2,42,24,284,144,140,54,0,221,44,19,221,221,199,48,2,1,10,2,31,14,24,15,755,0,20,40,39,1,13,636,788,284,0,0,0,0,0,0,4,1,1.76,0,0,0,0.0,1,1,0,0
02070,4854,775,76,3451,78,3,162,30.7,69412,24,1045,161,329,154,40,290,475,1384,841,543,737,0,1043,268,73,1047,1047,583,273,51,25,111,57,156,95,178,121,4694,1,3,91,65,0,149,2902,4435,1384,0,0,0,0,0,0,69,1,4.96,0,0,0,0.0,1,1,0,0
02158,8372,265,70,7606,14,12,76,23.7,42663,65,2058,198,161,21,3,1363,1473,1864,1322,542,1312,0,1404,205,255,1426,1426,229,411,203,146,189,112,337,233,312,239,8262,0,3,70,37,9,166,4052,7286,1864,0,0,0,0,0,0,59,1,2.52,0,0,0,0.0,1,1,0,0
02164,999,171,22,617,35,0,1,33.6,61607,16,206,87,56,45,0,50,101,326,219,107,147,0,244,56,26,244,244,93,79,8,0,31,16,57,28,48,39,933,0,1,20,45,0,32,651,917,326,0,0,0,0,0,0,12,1,1.19,0,0,0,0.0,1,1,0,0
02180,10018,1423,103,7617,130,2,201,29.1,70121,107,2058,357,433,515,48,904,1137,2786,1745,1041,1515,0,2297,348,141,2306,2306,942,424,152,85,235,133,378,262,262,184,9824,8,23,100,63,8,164,5564,9117,2786,0,0,0,0,0,0,69,1,6.43,0,0,0,0.38409999,1,1,0,0
02188,7682,818,95,6200,99,22,196,29.2,77647,75,1644,310,425,164,44,739,666,1776,1083,693,994,2,1497,141,136,1505,1503,774,249,91,36,128,74,163,117,171,139,7491,13,35,62,81,0,97,4230,6881,1776,0,0,0,0,0,0,66,1,1.77,0,0,0,0.3355,1,1,0,0
