county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
01001,0,0,0,0,0,0,0,0,0,0,248,0,0,248,248,0,0,11
01001,0,0,0,0,0,0,0,0,0,0,1523,0,0,1523,0,0,0,27
01001,0,0,0,0,0,0,0,0,0,0,1744,0,1744,1744,1744,0,0,29
01001,0,0,0,0,0,0,0,0,0,0,25233,0,0,0,0,0,0,109
01001,0,0,0,0,0,0,0,2498,0,0,0,0,0,2498,0,0,10,34
01001,0,0,0,0,0,0,0,36754,0,0,36754,0,0,0,36754,0,0,131
01001,0,0,0,0,1,0,0,13389,0,0,0,0,0,0,13389,0,0,79
01001,0,0,0,1,0,0,0,0,0,0,14193,0,0,0,14193,0,0,82
01001,0,0,0,1,1,0,0,0,0,0,19894,0,0,0,0,0,0,97
01001,0,0,0,1,1,0,0,113941,0,0,0,0,0,0,0,0,0,231
01001,2,0,0,0,0,0,0,317,0,0,0,0,0,0,317,0,521,12
01001,3,0,0,1,1,0,0,7923,0,0,0,0,0,0,7923,0,605,61
01001,3,0,0,1,1,0,0,12456,0,0,0,0,0,0,0,0,1397,76
01001,6,0,0,0,0,0,0,9857,0,0,0,0,0,9857,9857,0,1042,68
01001,8,0,0,1,1,0,0,3152,0,0,0,0,0,0,3152,0,2814,38
01001,9,0,0,0,0,0,0,3308,0,0,0,0,0,3308,0,0,1355,39
01001,10,0,0,1,0,0,0,29066,0,0,0,0,0,29066,0,0,1563,117
01001,11,0,0,1,0,0,0,135,0,0,0,0,0,135,0,0,1563,8
01001,13,0,0,0,0,0,0,0,0,0,1126,0,0,1126,1126,0,1772,23
01001,13,0,0,0,1,0,0,0,0,0,152,0,0,152,152,0,2314,8
01001,18,0,0,0,0,0,0,0,0,0,188,0,0,188,188,0,2606,9
01001,19,0,1,1,1,0,0,3467,0,0,0,0,0,0,3467,0,3648,40
01001,19,0,1,1,1,0,0,4142,0,0,0,0,0,4142,4142,0,8088,44
01001,22,0,1,1,1,0,0,7443,0,0,0,0,0,7443,7443,0,3440,59
01001,25,0,0,1,1,0,0,0,0,0,90348,0,0,0,0,0,7296,206
01001,25,0,0,1,1,0,0,5986,0,0,0,0,0,5986,0,0,5003,53
01001,27,0,0,0,0,0,0,0,0,0,713,0,713,0,0,0,4169,18
01001,36,0,0,0,1,0,0,1688,0,0,0,0,0,0,0,0,5420,28
