SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000017,501,0,0,0,0,0102101,461,0,0,0,0,0,461,0,0,0,0,0,125077
2022HU0000020,96,0,1,1,0,0101000,88,0,0,0,0,0,88,0,0,0,88,0,15301
2022HU0000075,352,0,0,0,0,0102802,105,0,0,0,0,0,105,0,0,0,0,0,68793
2022HU0000161,237,0,0,0,0,0100100,65,0,0,0,0,0,65,0,65,65,0,0,41797
2022HU0000494,83,0,0,1,0,0101100,76,0,0,76,0,0,0,0,0,76,76,0,12091
2022HU0000531,278,0,0,0,0,0101401,14,0,0,0,0,0,14,0,14,14,14,0,40442
2022HU0000715,501,0,1,1,0,0102101,231,231,0,0,0,0,231,0,0,231,231,0,223471
2022HU0000731,127,0,0,0,0,0101403,54,0,0,54,0,0,0,0,54,54,0,0,18866
2022HU0000755,216,0,0,0,0,0101502,513,0,0,0,0,0,513,0,0,513,513,0,41692
2022HU0000821,180,0,0,0,0,0102801,75,0,0,0,0,0,75,0,0,0,0,0,52532
2022HU0000845,170,0,0,0,0,0102500,12,0,0,0,0,0,12,0,0,12,0,0,23973
2022HU0000880,463,0,0,0,0,0100403,65,0,0,0,0,0,65,0,0,65,65,0,84427
2022HU0000955,270,0,0,0,0,0101000,322,0,0,0,0,0,322,0,0,322,322,0,55034
2022HU0001001,201,0,0,0,0,0100402,75,0,0,0,0,0,75,0,0,0,75,0,60454
2022HU0001035,351,0,1,1,0,0102000,156,0,0,156,0,0,0,0,0,156,156,156,61079
2022HU0001102,408,0,0,1,0,0101202,161,0,0,0,0,0,161,161,0,161,161,0,77131
2022HU0001141,186,0,0,0,0,0100600,17,0,0,0,0,0,17,0,0,17,17,0,25849
2022HU0001223,501,0,0,0,0,0102400,93,0,0,0,0,0,93,0,0,0,0,0,195954
2022HU0001272,208,0,1,1,0,0100900,67,0,0,0,0,0,67,0,67,67,67,0,148217
2022HU0001284,9,0,0,0,1,0101401,35,0,0,35,0,0,0,0,35,0,0,0,2293
2022HU0001392,312,0,0,0,0,0102101,56,0,0,0,0,0,56,0,56,56,56,0,58995
2022HU0001410,443,0,0,0,0,0100100,197,0,0,0,0,0,197,0,0,0,0,0,67750
2022HU0001508,501,0,0,0,0,0101402,98,0,0,0,0,0,98,0,0,0,0,0,198039
2022HU0001571,50,0,0,0,0,0100900,104,0,0,0,0,0,104,0,104,104,104,0,6983
2022HU0001702,296,0,0,0,0,0102000,189,0,0,0,0,0,189,0,0,0,0,0,84844
2022HU0001883,216,0,0,0,0,0100300,248,0,0,0,0,0,248,0,0,0,0,0,64623
2022HU0001892,85,0,0,0,0,0101401,66,0,0,0,0,0,66,0,0,66,66,0,11882
2022HU0001918,357,0,0,0,0,0102702,148,0,0,0,0,0,148,0,148,148,0,0,65270
2022HU0001934,423,0,0,0,0,0100700,90,90,0,0,0,0,90,0,0,0,0,0,126328
2022HU0002115,157,0,0,0,0,0101700,91,0,0,0,0,0,91,0,0,91,91,0,22931
2022HU0002118,501,0,0,0,0,0101501,117,0,0,0,0,0,117,0,0,0,0,0,111110
2022HU0002131,101,0,0,0,0,0100402,64,0,0,0,0,0,64,0,0,0,64,0,15635
2022HU0002176,383,0,0,0,0,0102400,11,0,0,0,0,0,11,0,0,11,0,0,69522
2022HU0002214,501,0,0,0,0,0101401,138,0,0,138,0,0,0,0,0,0,0,0,156347
2022HU0002298,102,0,0,1,0,0102000,156,0,0,156,0,0,0,0,0,156,156,0,18762
2022HU0002337,421,0,0,0,0,0100900,28,0,0,0,0,0,28,0,28,28,28,0,79591
2022HU0002359,501,0,0,1,0,0100200,74,0,0,0,0,0,74,0,74,74,0,0,140712
2022HU0002436,501,0,0,0,0,0102600,107,0,0,0,0,0,107,0,0,107,0,0,208462
2022HU0002565,114,0,0,0,0,0101000,35,0,0,0,0,0,35,0,0,0,35,0,17094
2022HU0002636,239,0,0,1,0,0101600,187,0,0,187,0,0,0,0,0,0,0,0,48155
2022HU0002649,501,0,0,0,0,0101202,507,0,0,0,0,0,507,0,0,0,0,0,156347
2022HU0002800,501,0,0,0,0,0100501,52,0,0,0,0,0,52,0,0,52,52,0,90056
2022HU0002852,318,0,0,1,0,0102300,11,0,0,0,0,0,11,0,0,0,0,0,94850
2022HU0002858,501,0,0,0,0,0101501,89,0,0,0,0,0,89,0,0,0,0,0,147695
2022HU0002931,501,0,0,0,0,0101404,65,0,0,0,0,0,65,0,0,0,0,0,234520
2022HU0002937,342,0,0,0,0,0101000,169,0,0,0,0,0,169,169,0,0,0,169,105273
2022HU0002954,501,0,0,0,1,0101404,359,0,0,359,0,0,0,0,0,0,0,0,91723
2022HU0003112,189,0,0,0,0,0102000,45,0,0,45,0,0,0,0,0,0,45,0,44819
2022HU0003221,371,0,0,1,0,0101000,74,0,0,0,0,0,74,0,0,74,0,0,51907
2022HU0003299,390,0,0,0,0,0100501,9,0,0,0,0,0,9,0,0,9,0,0,66708
2022HU0003353,125,0,0,1,0,0102000,127,0,0,0,0,0,127,0,0,127,0,0,25745
2022HU0003391,42,0,0,0,0,0102500,112,0,0,0,0,0,112,0,0,0,0,0,13550
2022HU0003396,501,0,0,0,0,0101802,71,0,0,0,0,0,71,0,71,0,0,0,125390
2022HU0003427,501,0,0,0,0,0102101,139,0,0,0,0,0,139,0,0,0,0,0,128204
2022HU0003435,335,0,0,0,0,0100100,332,0,0,0,0,0,332,0,0,0,0,0,110693
2022HU0003474,363,0,0,0,0,0100900,200,0,0,0,0,0,200,0,0,200,200,0,66604
2022HU0003568,501,0,0,0,0,0100100,106,0,0,0,0,0,106,0,0,0,106,0,125077
2022HU0003697,98,0,0,0,0,0100501,53,0,0,0,0,0,53,0,0,0,0,0,27517
2022HU0003733,137,0,0,0,0,0102300,107,0,0,0,0,0,107,0,0,0,0,0,30435
2022HU0003748,171,0,0,1,0,0100501,135,0,0,0,0,0,135,0,0,0,135,0,33354
2022HU0003802,501,0,0,0,0,0100100,100,0,0,0,0,0,100,0,0,0,0,0,158952
2022HU0003860,331,0,0,0,0,0101501,105,0,0,0,0,0,105,0,0,105,0,0,56879
2022HU0003863,159,0,0,1,1,0100700,52,0,0,0,0,0,52,0,0,52,0,0,35345
2022HU0003960,466,0,0,0,0,0101000,80,0,0,0,0,0,80,0,0,80,0,0,80550
2022HU0004201,501,0,0,0,0,0100501,5,0,0,5,0,0,5,0,0,0,0,0,135500
2022HU0004340,441,0,0,0,0,0101700,60,0,0,0,0,0,60,60,0,0,0,0,158431
2022HU0004343,321,0,0,0,0,0102701,112,0,0,0,0,0,112,0,0,112,0,0,46174
2022HU0004421,501,0,0,0,0,0102801,51,0,0,0,0,0,51,0,51,51,0,0,100687
2022HU0004557,501,0,0,0,0,0100403,67,0,0,0,0,0,67,0,0,0,0,0,99020
2022HU0004695,357,0,0,0,0,0100900,69,0,0,0,0,0,69,0,69,0,0,0,81300
2022HU0004787,488,0,0,0,0,0101404,66,0,0,0,0,0,66,0,0,66,0,0,190222
2022HU0004841,501,0,0,0,0,0100800,287,0,0,0,0,0,287,0,0,0,0,0,118823
2022HU0004846,501,0,0,0,0,0100100,51,0,0,0,0,0,51,0,0,51,0,0,84323
2022HU0004861,306,0,0,0,0,0101000,66,0,0,0,0,0,66,0,0,66,66,0,55138
2022HU0004923,358,0,0,0,0,0100600,8,0,0,0,0,0,8,0,0,8,0,0,65666
2022HU0004932,449,0,0,0,0,0100402,86,0,0,0,0,0,86,0,0,0,0,0,67750
2022HU0005076,501,0,0,0,0,0100401,75,0,0,0,0,0,75,0,0,75,0,0,164685
2022HU0005195,385,0,0,0,0,0101201,19,0,0,0,0,0,19,0,0,0,0,0,131540
2022HU0005201,246,0,0,0,0,0102300,55,0,0,55,0,0,0,0,55,0,0,0,57327
2022HU0005303,350,0,0,0,0,0101802,37,0,0,0,0,0,37,0,0,37,0,0,62226
2022HU0005394,499,0,0,0,0,0101502,433,0,0,0,0,0,433,0,433,0,0,0,114811
2022HU0005494,501,0,0,0,0,0102600,20,0,0,0,0,0,20,0,0,20,0,0,116113
2022HU0005521,501,0,0,0,0,0101404,47,0,0,0,0,0,47,0,47,47,0,0,198039
2022HU0005660,322,1,0,1,1,0102702,72,0,0,0,0,0,72,0,0,0,0,0,78319
2022HU0005733,199,0,0,0,0,0101201,67,0,0,0,0,0,67,0,0,67,67,0,35647
2022HU0005785,501,0,0,0,0,0102400,30,0,0,0,0,0,30,0,30,0,0,0,196997
2022HU0005884,0,0,0,0,1,0102201,20,0,0,0,0,0,20,0,0,0,20,0,0
2022HU0005913,130,0,0,1,1,0102803,288,0,0,288,0,0,0,0,0,0,0,0,37523
2022HU0005980,457,0,0,0,0,0100402,112,0,0,0,0,0,112,0,0,0,0,0,140722
2022HU0006140,250,0,0,1,1,0102101,99,0,0,0,0,0,99,0,0,0,0,0,77131
2022HU0006141,501,0,0,0,0,0101802,55,0,0,55,0,0,0,0,0,55,55,0,125077
2022HU0006161,472,0,0,0,0,0100600,79,0,0,0,0,0,79,0,0,0,0,0,166770
2022HU0006373,127,0,0,1,0,0102400,44,0,0,0,0,0,44,0,44,44,44,0,50031
2022HU0006409,403,0,0,0,0,0100100,21,0,0,0,0,0,21,0,0,21,0,0,71607
