metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39
99999,0,0,0,0,0,0,0,0,0,0,0,0,3364,0,3364,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,21,60
99999,0,0,0,0,0,0,0,0,0,0,0,5929,0,0,0,0,0,77
99999,0,0,0,0,0,0,0,0,0,0,0,5929,0,0,0,5929,65666,77
99999,0,0,0,0,0,0,0,0,0,0,0,7056,0,7056,0,0,0,84
99999,0,0,0,0,0,0,0,0,0,0,0,60516,0,0,60516,60516,0,246
99999,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,0,8
99999,0,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,0,9
99999,0,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,0,14
99999,0,0,0,0,0,0,0,0,0,0,225,0,225,225,225,0,0,15
99999,0,0,0,0,0,0,0,0,0,0,484,0,0,484,484,0,-7400,22
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,0,78
99999,0,0,0,0,0,0,0,0,0,0,1521,0,0,1521,0,0,-2397,39
99999,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,104,41
99999,0,0,0,0,0,0,0,0,0,0,1764,1764,0,0,0,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,0,1849,0,52,43
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,1936,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,-2397,46
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,94,48
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,0,96
99999,0,0,0,0,0,0,0,0,0,0,2401,0,0,0,0,0,0,49
99999,0,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,0,49
99999,0,0,0,0,0,0,0,0,0,0,2401,0,0,2401,2401,0,0,98
99999,0,0,0,0,0,0,0,0,0,0,2401,2401,0,0,2401,0,0,49
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,2601,0,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2704,2704,0,0,0,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2704,2704,2704,2704,2704,0,75046,52
99999,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,55
99999,0,0,0,0,0,0,0,0,0,0,3136,0,0,3136,3136,0,0,56
99999,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,3364,0,0,3364,0,0,-4795,58
99999,0,0,0,0,0,0,0,0,0,0,3364,0,0,3364,0,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,3481,0,0,3481,0,3481,79111,59
99999,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,60
99999,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,30227,60
99999,0,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,-2397,61
99999,0,0,0,0,0,0,0,0,0,0,3721,0,0,3721,3721,0,0,61
99999,0,0,0,0,0,0,0,0,0,0,3844,0,0,3844,3844,0,0,62
99999,0,0,0,0,0,0,0,0,0,0,3969,0,3969,3969,3969,0,0,63
99999,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,128
99999,0,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,128
99999,0,0,0,0,0,0,0,0,0,0,4225,0,0,4225,0,0,0,65
99999,0,0,0,0,0,0,0,0,0,0,4225,0,4225,4225,4225,0,104,65
99999,0,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,0,132
99999,0,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,6254,66
99999,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,0,0,67
99999,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,0,104,67
99999,0,0,0,0,0,0,0,0,0,0,4624,0,0,4624,0,0,0,68
