SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000002,436,1,0,0,0,0801101,150,0,0,0,0,0,150,150,0,150,0,0,87137
2022HU0000008,501,0,0,0,0,0801701,140,0,0,0,0,0,140,140,0,0,140,0,599329
2022HU0000083,501,0,0,0,1,0802002,95,0,0,0,0,0,95,0,0,95,0,0,139670
2022HU0000089,115,0,0,1,0,0801601,44,0,0,0,0,0,44,0,0,44,0,0,35960
2022HU0000099,91,0,0,1,1,0801601,168,0,0,0,0,0,168,168,0,0,168,168,20846
2022HU0000120,501,0,0,0,0,0800501,35,0,0,0,0,0,35,0,0,0,0,0,187095
2022HU0000158,501,0,0,0,0,0802002,113,0,0,0,0,0,113,0,0,0,0,0,119866
2022HU0000224,265,0,0,0,0,0802101,84,0,0,0,0,0,84,0,84,84,0,0,35960
2022HU0000247,501,0,0,0,0,0801501,73,0,0,0,0,0,73,0,0,0,0,0,93808
2022HU0000286,425,0,0,0,0,0801501,72,0,72,0,0,0,72,0,0,0,72,0,125077
2022HU0000333,352,0,0,0,0,0800303,79,0,0,0,0,0,79,0,0,79,79,0,67542
2022HU0000345,213,0,0,1,0,0801800,24,0,0,0,0,0,0,24,0,0,0,24,52116
2022HU0000388,501,0,0,0,0,0801705,56,0,0,0,0,0,56,0,0,0,0,0,269698
2022HU0000435,378,0,0,0,0,0800501,92,0,0,0,0,0,92,0,0,92,0,0,68063
2022HU0000501,497,0,0,0,0,0800200,48,0,0,0,0,0,48,0,48,48,0,48,89639
2022HU0000523,361,0,0,1,0,0800702,53,0,0,0,0,0,53,0,0,53,0,0,49197
2022HU0000565,198,0,0,0,0,0802004,41,0,0,0,0,0,41,0,0,41,41,0,40233
2022HU0000587,125,0,0,1,0,0800901,103,0,0,0,0,0,103,0,0,0,0,0,60454
2022HU0000612,121,0,0,1,1,0802003,48,0,0,0,0,0,48,48,0,0,0,48,36481
2022HU0000654,266,0,0,1,0,0802401,35,0,0,0,0,0,35,0,0,0,0,0,51282
2022HU0000669,383,0,0,0,0,0801202,61,0,0,0,0,0,61,61,0,61,61,0,69522
2022HU0000774,153,0,0,0,0,0800401,58,0,0,0,0,0,58,0,0,58,0,0,21576
2022HU0000813,144,0,0,0,0,0800401,58,0,0,0,0,0,58,0,0,58,58,0,20033
2022HU0000827,501,0,1,1,0,0802005,64,0,0,0,0,0,64,64,0,64,64,0,319573
2022HU0000901,419,0,0,0,0,0801800,46,0,0,0,0,0,46,0,0,0,0,0,95893
2022HU0000904,170,1,0,1,0,0800702,175,0,0,0,0,0,175,0,0,175,175,0,23660
2022HU0000976,180,0,0,1,0,0801601,61,0,0,0,0,0,0,61,0,0,61,61,52116
2022HU0001105,166,0,0,1,0,0802101,65,0,0,0,0,0,65,0,0,65,65,0,30019
2022HU0001133,501,0,0,0,0,0801701,129,0,0,0,0,0,129,0,0,0,0,0,224097
2022HU0001209,239,0,0,0,0,0800502,54,0,0,0,0,0,54,0,0,54,0,0,151656
2022HU0001287,255,0,0,0,0,0801601,186,0,0,186,0,0,0,0,0,0,0,0,37523
2022HU0001379,199,0,0,0,0,0802301,165,0,0,0,0,0,165,0,0,165,0,0,35439
2022HU0001386,501,0,0,0,0,0800902,104,0,0,0,0,0,104,0,0,104,0,0,166040
2022HU0001445,501,0,0,0,0,0801401,65,0,0,0,0,0,65,0,0,0,0,0,159474
2022HU0001461,87,0,0,1,0,0802301,33,0,0,0,0,0,33,0,33,33,33,0,12195
2022HU0001527,501,0,0,0,0,0800200,107,0,0,0,0,0,107,0,0,0,0,0,177193
2022HU0001624,461,0,0,0,0,0801602,68,0,0,0,0,0,68,0,0,68,0,0,78799
2022HU0001676,501,0,0,0,0,0801703,63,0,0,0,0,0,63,0,0,0,0,0,93808
2022HU0001794,292,0,0,1,0,0801003,205,0,0,0,0,0,205,205,0,0,205,0,57327
2022HU0001849,501,0,0,0,0,0801101,94,0,0,0,0,0,94,0,0,0,94,0,223055
2022HU0001860,60,0,1,1,1,0801900,112,112,0,0,0,0,112,112,0,0,112,0,9068
2022HU0001926,501,0,0,0,0,0802401,186,0,0,0,0,0,186,0,0,0,0,0,83385
2022HU0001951,182,0,0,0,0,0800701,43,0,0,0,0,0,43,0,0,43,43,0,25015
2022HU0002043,149,1,0,1,1,0800703,49,0,0,0,0,0,49,49,0,0,0,0,45862
2022HU0002107,200,0,0,0,0,0800301,113,0,0,0,0,0,113,0,0,0,0,0,58786
2022HU0002112,233,0,0,1,0,0801002,256,0,0,0,0,0,256,256,0,256,0,0,32937
2022HU0002189,441,0,0,0,0,0801003,71,0,0,0,0,0,71,0,0,71,0,0,76297
2022HU0002211,285,0,0,0,0,0802301,57,0,0,0,0,0,57,0,0,57,0,0,38670
2022HU0002292,501,0,0,0,0,0800601,30,0,0,0,0,0,30,0,0,30,0,0,129247
2022HU0002316,501,0,0,0,0,0800601,135,0,0,135,0,0,135,135,135,135,0,0,115384
2022HU0002421,441,0,0,0,0,0800100,69,0,0,0,0,0,69,0,69,0,69,0,104231
2022HU0002461,501,0,0,0,0,0800902,55,55,55,55,0,0,0,0,0,0,55,0,296537
2022HU0002537,501,0,0,0,0,0801602,43,0,0,0,0,0,43,0,0,43,0,0,641021
2022HU0002586,501,0,0,0,0,0800200,113,0,0,0,0,0,113,0,0,0,0,0,429432
2022HU0002590,258,0,0,0,0,0800702,55,0,0,0,0,0,55,0,0,55,55,0,36481
2022HU0002797,501,0,0,0,0,0802501,17,17,0,0,0,0,17,0,0,0,0,0,338751
2022HU0002819,245,0,0,1,0,0801800,19,0,19,0,0,0,19,0,0,0,0,0,56285
2022HU0002859,109,0,0,1,0,0800100,101,0,0,0,0,0,101,0,0,101,101,0,15218
2022HU0002944,501,0,0,1,0,0800703,68,0,0,0,0,0,68,0,0,0,0,0,126120
2022HU0003035,501,0,0,0,0,0800601,32,0,32,0,0,0,32,0,0,32,0,0,381486
2022HU0003046,52,0,0,1,0,0800302,52,0,0,0,0,0,52,0,0,0,0,0,7817
2022HU0003076,80,0,0,1,1,0800502,160,0,0,0,0,0,160,160,0,0,0,0,16677
2022HU0003268,269,0,0,0,0,0801501,64,0,0,0,0,0,64,64,0,64,0,0,46591
