SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000167,207,0,0,1,0,3100801,117,0,0,0,0,0,117,0,0,0,0,0,60454
2022HU0000453,245,0,0,1,0,3100801,149,149,0,0,0,0,0,149,0,0,0,149,57014
2022HU0000546,140,0,0,0,0,3100500,33,0,0,0,0,0,33,0,0,0,0,0,20846
2022HU0000726,235,0,0,1,1,3100500,20,0,0,0,0,0,20,20,0,0,20,20,105273
2022HU0000740,295,0,0,0,0,3100200,106,0,0,0,0,0,0,106,0,0,0,106,75359
2022HU0000909,391,0,1,1,0,3100901,98,0,0,0,0,0,98,98,0,0,0,0,212016
2022HU0000920,501,0,0,0,0,3100200,44,0,0,0,0,0,44,0,0,0,44,0,151135
2022HU0001110,321,0,0,0,0,3100701,13,0,0,0,0,0,13,0,0,13,0,0,55242
2022HU0001466,72,0,0,0,0,3100903,108,0,0,108,0,0,108,0,0,108,0,0,10527
2022HU0001818,222,0,0,0,0,3100500,40,0,0,0,0,0,40,0,0,0,0,0,67750
2022HU0002186,396,0,0,0,0,3100701,24,0,0,0,0,0,24,0,0,24,24,0,71919
2022HU0002272,294,0,0,0,0,3100100,23,0,0,0,0,0,23,0,0,23,0,0,59412
2022HU0002308,501,0,0,0,0,3100500,24,0,0,0,0,0,24,0,0,0,0,0,175108
2022HU0002530,278,0,0,0,0,3100701,43,0,0,0,0,0,43,0,0,43,0,0,43777
2022HU0002926,413,0,0,0,0,3100801,89,0,0,0,0,0,89,0,0,0,0,0,118407
2022HU0003014,501,0,0,0,0,3100100,22,0,0,0,0,0,22,0,0,22,22,0,107358
2022HU0003078,501,0,0,0,0,3100802,125,0,0,0,0,0,125,0,0,125,0,0,231393
2022HU0003107,404,0,0,0,0,3100200,52,0,0,0,0,0,52,0,0,52,52,0,80675
2022HU0003236,145,0,0,0,0,3100500,60,0,0,0,0,0,60,0,0,60,60,0,22097
2022HU0003507,459,0,0,0,0,3100702,154,0,0,0,0,0,154,0,0,0,0,0,134667
2022HU0003584,459,0,0,0,0,3100600,10,0,0,0,0,0,10,0,10,10,10,0,102146
2022HU0003674,201,0,0,1,1,3100300,14,0,0,0,0,0,14,0,0,0,14,0,73587
2022HU0003913,501,0,0,0,0,3100600,22,0,0,0,0,0,22,0,0,0,0,0,145402
2022HU0003947,186,0,0,1,0,3100400,77,0,0,0,0,0,77,0,0,0,0,0,44819
2022HU0004130,229,0,1,1,0,3100300,99,0,0,0,0,0,99,0,99,0,0,0,45236
2022HU0004261,501,0,0,0,0,3100701,43,0,0,0,0,0,43,0,0,43,0,0,130289
2022HU0004396,333,0,0,0,0,3100600,112,0,0,0,0,0,112,0,0,112,0,0,47946
2022HU0004770,468,0,0,0,0,3100600,20,0,0,0,0,0,20,0,0,0,0,0,108400
2022HU0004997,501,0,0,0,0,3100701,131,0,0,0,0,0,131,0,0,131,131,0,164685
2022HU0005034,363,0,0,0,0,3100200,9,0,0,0,0,0,9,0,0,9,9,0,68793
2022HU0005047,464,0,0,0,0,3100802,107,0,0,0,0,0,107,0,0,107,0,0,93808
2022HU0005150,452,0,0,0,0,3100802,91,0,0,0,0,0,91,0,91,91,91,0,77756
2022HU0005218,332,0,0,0,0,3100701,90,0,0,0,0,0,90,0,0,0,0,0,93808
2022HU0005248,304,0,0,0,0,3100701,113,0,0,0,0,0,113,0,0,0,0,0,72962
2022HU0005364,201,0,0,0,0,3100100,84,0,0,0,0,0,84,0,0,0,84,0,72962
2022HU0005637,501,0,0,0,0,3100802,91,0,0,0,0,0,91,0,0,91,91,0,119345
2022HU0005673,216,0,1,1,1,3100600,293,0,0,0,0,0,293,0,0,293,293,0,29810
2022HU0005756,451,0,0,0,0,3100200,24,0,0,0,0,0,24,0,0,24,24,0,64936
2022HU0006215,301,0,0,0,0,3100500,16,0,0,0,0,0,16,0,16,16,0,0,52845
2022HU0006512,378,0,0,0,0,3100200,29,0,0,0,0,0,29,0,0,29,0,0,72962
2022HU0006630,270,0,0,0,0,3100801,131,0,131,0,0,0,0,131,0,0,0,0,42214
2022HU0006631,501,0,0,0,0,3100600,140,0,0,0,0,0,140,0,0,0,0,0,187616
2022HU0006710,501,0,0,0,0,3100400,30,0,0,0,0,0,30,0,30,0,30,0,140420
2022HU0006750,250,0,1,1,1,3100802,65,65,0,0,0,0,65,65,0,65,65,65,49197
2022HU0007056,282,0,0,0,0,3100801,87,0,0,0,0,0,87,87,0,0,87,0,43777
2022HU0007370,313,0,1,1,0,3100100,210,0,0,0,0,0,210,0,210,210,210,0,72514
2022HU0007435,501,0,0,1,0,3100500,76,0,0,0,0,0,76,0,0,0,0,0,187616
2022HU0007593,216,0,0,1,0,3100903,51,51,0,0,0,0,0,51,0,0,0,51,65666
2022HU0007660,201,0,0,0,0,3100904,248,0,0,0,0,0,248,0,0,0,0,0,31269
2022HU0007928,501,0,0,1,0,3100600,155,0,0,0,0,0,155,0,0,155,155,0,346151
2022HU0007963,501,0,0,0,0,3100701,31,0,0,0,0,0,31,0,0,0,0,0,118823
2022HU0007984,501,0,0,0,0,3100200,126,0,0,0,0,0,126,126,0,126,0,0,146445
2022HU0008355,296,0,0,0,0,3100300,27,0,0,0,0,0,27,0,0,27,0,0,53054
2022HU0008487,405,0,0,0,0,3100200,29,0,0,0,0,0,29,0,0,29,0,0,81300
2022HU0008502,501,0,0,0,0,3100903,92,0,92,0,0,0,92,0,92,0,0,0,119866
2022HU0008671,410,0,0,0,0,3100600,44,0,0,0,0,0,44,0,0,44,0,0,71398
2022HU0008705,304,0,0,0,0,3100500,17,0,0,0,0,0,17,0,0,0,0,0,61496
2022HU0008820,501,0,0,0,0,3100500,499,0,0,0,0,0,499,0,0,0,499,0,125129
2022HU0008855,75,0,0,1,1,3100903,60,60,0,60,0,0,60,60,0,0,0,0,26579
2022HU0009181,501,0,0,0,0,3100300,22,0,0,0,0,0,22,0,0,22,0,0,89847
2022HU0009383,198,0,0,0,0,3100300,19,0,0,0,0,0,19,0,0,0,0,0,47946
2022HU0009506,276,0,0,1,0,3100400,161,0,0,0,0,0,161,0,0,0,161,0,41171
2022HU0009693,382,0,0,0,0,3100500,31,0,0,0,0,0,31,0,0,0,0,0,114654
2022HU0010108,72,0,1,1,1,3100801,118,0,0,0,0,0,118,0,0,118,118,0,10215
2022HU0010245,229,0,0,0,0,3100600,174,0,0,0,0,0,174,0,0,0,0,0,35751
2022HU0010362,370,0,0,0,0,3100500,16,0,0,0,0,0,16,0,0,16,0,0,65249
2022HU0010372,501,0,0,0,0,3100300,24,0,0,0,0,0,24,0,0,24,0,0,202417
2022HU0010717,216,0,0,0,0,3100801,103,0,0,0,0,0,103,0,0,103,0,0,32416
2022HU0010865,225,0,0,0,0,3100903,236,0,0,0,0,0,0,236,0,236,0,236,44298
2022HU0010867,501,0,0,0,0,3100902,55,0,0,0,0,0,55,0,0,0,0,0,95893
2022HU0010929,501,0,0,0,0,3100500,84,0,0,0,0,0,84,0,84,84,0,0,500309
2022HU0010999,395,0,0,0,0,3100400,59,0,0,0,0,0,59,0,59,0,0,0,143839
2022HU0011284,238,0,0,1,0,3100600,8,0,0,0,0,0,8,0,0,8,8,0,40963
2022HU0011289,501,0,0,0,0,3100100,45,0,0,0,0,0,45,0,0,45,45,0,186053
2022HU0011404,284,0,0,0,0,3100400,11,0,0,0,0,0,11,0,0,0,0,0,67229
2022HU0011752,214,0,0,0,0,3100600,17,0,0,0,0,0,17,0,0,17,0,0,41692
2022HU0011771,65,0,0,1,0,3100200,193,0,0,193,0,0,193,0,0,0,0,0,65666
2022HU0011881,250,0,0,0,0,3100802,247,0,0,0,0,0,247,0,0,247,0,0,50031
2022HU0011884,115,0,0,0,0,3100600,146,0,0,0,0,0,146,0,146,0,0,0,17615
2022HU0012104,471,0,0,0,0,3100904,134,0,0,0,0,0,134,0,0,134,0,0,90160
2022HU0012274,501,0,0,0,0,3100300,196,0,0,0,0,0,196,0,196,0,0,0,137585
2022HU0012360,68,0,0,1,1,3100600,177,0,0,0,0,0,177,0,0,0,177,0,14384
2022HU0012365,115,0,0,1,0,3100901,160,0,0,160,0,0,0,160,0,0,0,160,35022
2022HU0012816,282,0,0,0,0,3100200,15,0,0,0,0,0,15,0,0,0,0,0,81821
2022HU0013035,30,0,1,1,0,3100600,16,0,0,0,0,0,16,16,0,16,16,0,14175
2022HU0013061,467,0,0,0,0,3100801,91,0,91,91,0,0,91,0,0,0,0,0,143839
2022HU0013279,501,0,0,0,0,3100701,81,0,0,0,0,0,81,0,0,0,0,0,116843
2022HU0013300,501,0,0,0,0,3100901,138,0,0,0,0,0,138,0,0,138,0,0,162601
2022HU0013445,360,0,0,0,0,3100500,44,0,0,0,0,0,44,0,0,0,0,0,128204
2022HU0013827,501,0,0,0,0,3100802,69,0,0,0,0,0,69,0,69,69,0,0,162809
2022HU0013892,501,0,0,0,0,3100200,30,0,0,0,0,0,30,0,0,0,0,0,96935
2022HU0014196,255,0,0,0,0,3100600,41,0,0,0,0,0,41,0,41,0,0,0,75046
2022HU0014204,188,0,0,0,0,3100600,31,0,0,0,0,0,31,0,0,31,0,0,34396
