puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
3100801,117,207,0,0,1,0,0,0,0,0,0,13689,0,0,0,0,0,60454
3100801,149,245,0,0,1,0,22201,0,0,0,0,0,22201,0,0,0,22201,57014
3100500,33,140,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,20846
3100500,20,235,0,0,1,1,0,0,0,0,0,400,400,0,0,400,400,105273
3100200,106,295,0,0,0,0,0,0,0,0,0,0,11236,0,0,0,11236,75359
3100901,98,391,0,1,1,0,0,0,0,0,0,9604,9604,0,0,0,0,212016
3100200,44,501,0,0,0,0,0,0,0,0,0,1936,0,0,0,1936,0,151135
3100701,13,321,0,0,0,0,0,0,0,0,0,169,0,0,169,0,0,55242
3100903,108,72,0,0,0,0,0,0,11664,0,0,11664,0,0,11664,0,0,10527
3100500,40,222,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,67750
3100701,24,396,0,0,0,0,0,0,0,0,0,576,0,0,576,576,0,71919
3100100,23,294,0,0,0,0,0,0,0,0,0,529,0,0,529,0,0,59412
3100500,24,501,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,175108
3100701,43,278,0,0,0,0,0,0,0,0,0,1849,0,0,1849,0,0,43777
3100801,89,413,0,0,0,0,0,0,0,0,0,7921,0,0,0,0,0,118407
3100100,22,501,0,0,0,0,0,0,0,0,0,484,0,0,484,484,0,107358
3100802,125,501,0,0,0,0,0,0,0,0,0,15625,0,0,15625,0,0,231393
3100200,52,404,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,80675
3100500,60,145,0,0,0,0,0,0,0,0,0,3600,0,0,3600,3600,0,22097
3100702,154,459,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,134667
3100600,10,459,0,0,0,0,0,0,0,0,0,100,0,100,100,100,0,102146
3100300,14,201,0,0,1,1,0,0,0,0,0,196,0,0,0,196,0,73587
3100600,22,501,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,145402
3100400,77,186,0,0,1,0,0,0,0,0,0,5929,0,0,0,0,0,44819
3100300,99,229,0,1,1,0,0,0,0,0,0,9801,0,9801,0,0,0,45236
3100701,43,501,0,0,0,0,0,0,0,0,0,1849,0,0,1849,0,0,130289
3100600,112,333,0,0,0,0,0,0,0,0,0,12544,0,0,12544,0,0,47946
3100600,20,468,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,108400
3100701,131,501,0,0,0,0,0,0,0,0,0,17161,0,0,17161,17161,0,164685
3100200,9,363,0,0,0,0,0,0,0,0,0,81,0,0,81,81,0,68793
3100802,107,464,0,0,0,0,0,0,0,0,0,11449,0,0,11449,0,0,93808
3100802,91,452,0,0,0,0,0,0,0,0,0,8281,0,8281,8281,8281,0,77756
3100701,90,332,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,93808
3100701,113,304,0,0,0,0,0,0,0,0,0,12769,0,0,0,0,0,72962
3100100,84,201,0,0,0,0,0,0,0,0,0,7056,0,0,0,7056,0,72962
3100802,91,501,0,0,0,0,0,0,0,0,0,8281,0,0,8281,8281,0,119345
3100600,293,216,0,1,1,1,0,0,0,0,0,85849,0,0,85849,85849,0,29810
3100200,24,451,0,0,0,0,0,0,0,0,0,576,0,0,576,576,0,64936
3100500,16,301,0,0,0,0,0,0,0,0,0,256,0,256,256,0,0,52845
3100200,29,378,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,72962
3100801,131,270,0,0,0,0,0,17161,0,0,0,0,17161,0,0,0,0,42214
3100600,140,501,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,187616
3100400,30,501,0,0,0,0,0,0,0,0,0,900,0,900,0,900,0,140420
3100802,65,250,0,1,1,1,4225,0,0,0,0,4225,4225,0,4225,4225,4225,49197
3100801,87,282,0,0,0,0,0,0,0,0,0,7569,7569,0,0,7569,0,43777
3100100,210,313,0,1,1,0,0,0,0,0,0,44100,0,44100,44100,44100,0,72514
3100500,76,501,0,0,1,0,0,0,0,0,0,5776,0,0,0,0,0,187616
3100903,51,216,0,0,1,0,2601,0,0,0,0,0,2601,0,0,0,2601,65666
3100904,248,201,0,0,0,0,0,0,0,0,0,61504,0,0,0,0,0,31269
3100600,155,501,0,0,1,0,0,0,0,0,0,24025,0,0,24025,24025,0,346151
3100701,31,501,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,118823
3100200,126,501,0,0,0,0,0,0,0,0,0,15876,15876,0,15876,0,0,146445
3100300,27,296,0,0,0,0,0,0,0,0,0,729,0,0,729,0,0,53054
3100200,29,405,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,81300
3100903,92,501,0,0,0,0,0,8464,0,0,0,8464,0,8464,0,0,0,119866
3100600,44,410,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,71398
3100500,17,304,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,61496
3100500,499,501,0,0,0,0,0,0,0,0,0,249001,0,0,0,249001,0,125129
3100903,60,75,0,0,1,1,3600,0,3600,0,0,3600,3600,0,0,0,0,26579
3100300,22,501,0,0,0,0,0,0,0,0,0,484,0,0,484,0,0,89847
3100300,19,198,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,47946
3100400,161,276,0,0,1,0,0,0,0,0,0,25921,0,0,0,25921,0,41171
3100500,31,382,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,114654
3100801,118,72,0,1,1,1,0,0,0,0,0,13924,0,0,13924,13924,0,10215
3100600,174,229,0,0,0,0,0,0,0,0,0,30276,0,0,0,0,0,35751
3100500,16,370,0,0,0,0,0,0,0,0,0,256,0,0,256,0,0,65249
3100300,24,501,0,0,0,0,0,0,0,0,0,576,0,0,576,0,0,202417
3100801,103,216,0,0,0,0,0,0,0,0,0,10609,0,0,10609,0,0,32416
3100903,236,225,0,0,0,0,0,0,0,0,0,0,55696,0,55696,0,55696,44298
3100902,55,501,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,95893
3100500,84,501,0,0,0,0,0,0,0,0,0,7056,0,7056,7056,0,0,500309
3100400,59,395,0,0,0,0,0,0,0,0,0,3481,0,3481,0,0,0,143839
3100600,8,238,0,0,1,0,0,0,0,0,0,64,0,0,64,64,0,40963
3100100,45,501,0,0,0,0,0,0,0,0,0,2025,0,0,2025,2025,0,186053
3100400,11,284,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,67229
3100600,17,214,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,41692
3100200,193,65,0,0,1,0,0,0,37249,0,0,37249,0,0,0,0,0,65666
3100802,247,250,0,0,0,0,0,0,0,0,0,61009,0,0,61009,0,0,50031
3100600,146,115,0,0,0,0,0,0,0,0,0,21316,0,21316,0,0,0,17615
3100904,134,471,0,0,0,0,0,0,0,0,0,17956,0,0,17956,0,0,90160
3100300,196,501,0,0,0,0,0,0,0,0,0,38416,0,38416,0,0,0,137585
3100600,177,68,0,0,1,1,0,0,0,0,0,31329,0,0,0,31329,0,14384
3100901,160,115,0,0,1,0,0,0,25600,0,0,0,25600,0,0,0,25600,35022
3100200,15,282,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,81821
3100600,16,30,0,1,1,0,0,0,0,0,0,256,256,0,256,256,0,14175
3100801,91,467,0,0,0,0,0,8281,8281,0,0,8281,0,0,0,0,0,143839
3100701,81,501,0,0,0,0,0,0,0,0,0,6561,0,0,0,0,0,116843
3100901,138,501,0,0,0,0,0,0,0,0,0,19044,0,0,19044,0,0,162601
3100500,44,360,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,128204
3100802,69,501,0,0,0,0,0,0,0,0,0,4761,0,4761,4761,0,0,162809
3100200,30,501,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,96935
3100600,41,255,0,0,0,0,0,0,0,0,0,1681,0,1681,0,0,0,75046
3100600,31,188,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,34396
3100600,59,483,0,0,0,0,0,0,0,0,0,3481,0,0,0,0,0,115071
3100400,68,303,0,1,1,0,0,0,0,0,0,4624,0,0,4624,0,0,43881
3100600,404,186,0,0,0,0,0,0,0,0,0,163216,0,0,0,0,0,37732
3100901,84,491,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0,105273
3100100,14,137,0,0,0,0,0,0,0,0,0,196,0,0,196,196,0,23556
3100802,15,501,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,104231
3100500,64,189,0,0,0,0,0,0,0,0,0,4096,0,4096,4096,0,0,27100
3100500,25,482,0,0,0,0,0,0,0,0,0,625,0,0,625,0,0,97977
3100903,164,501,0,0,0,0,0,26896,0,0,0,26896,0,0,0,0,0,173024
3100600,33,378,0,0,0,0,0,0,0,0,0,1089,0,0,1089,1089,0,72441
3100904,372,71,0,0,0,0,0,0,0,0,0,138384,0,0,138384,138384,0,10527
3100701,20,501,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,125077
3100300,18,405,0,0,0,0,0,0,0,0,0,324,0,0,324,324,0,56702
3100300,338,230,0,0,1,0,0,0,0,0,0,114244,114244,0,0,0,0,66708
3100600,23,168,0,0,0,0,0,0,0,0,0,529,0,0,529,0,0,34031
3100300,145,255,0,0,1,0,0,0,0,0,0,21025,0,0,21025,0,0,37106
3100901,149,346,0,0,0,0,0,0,0,0,0,22201,0,0,22201,22201,0,63164
3100801,164,172,0,0,0,0,0,0,0,0,0,26896,0,0,0,0,0,26058
3100500,34,137,0,0,0,0,0,0,0,0,0,1156,0,1156,1156,1156,0,19595
3100400,62,501,0,0,0,0,0,0,0,0,0,3844,0,0,0,3844,0,294974
3100100,57,501,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,208671
