cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
3101,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,6
3101,0,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0,0,6
3101,0,0,0,0,0,0,0,0,0,0,86,0,0,86,0,0,0,7
3101,0,0,0,0,0,0,0,0,0,0,268,0,0,268,268,0,0,12
3101,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,18
3101,0,0,0,0,0,0,0,0,0,0,621,0,0,621,0,0,0,18
3101,0,0,0,0,0,0,0,0,0,0,1233,0,0,1233,1233,0,0,16
3101,0,0,0,0,0,0,0,0,0,0,1826,0,0,0,0,0,0,30
3101,0,0,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,10,34
3101,0,0,0,0,0,0,0,0,0,0,3441,0,0,3441,3441,0,0,26
3101,0,0,0,0,0,0,0,0,0,0,4684,0,0,0,0,0,0,30
3101,0,0,0,0,0,0,0,0,0,0,5187,0,0,0,0,0,0,56
3101,0,0,0,0,0,0,0,0,0,0,11881,0,0,11881,11881,0,0,109
3101,0,0,0,0,0,0,0,0,0,0,18157,0,0,0,0,0,72966,104
3101,0,0,0,0,0,0,0,0,0,0,19864,0,0,19864,19864,0,0,109
3101,0,0,0,0,0,0,0,0,0,0,25444,0,0,0,0,0,0,114
3101,0,0,0,0,0,0,0,0,0,0,47524,0,0,47524,0,0,0,218
3101,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,7
3101,0,0,0,0,0,147,0,0,0,0,147,0,0,0,0,0,0,9
3101,0,0,0,0,0,952,0,0,0,0,952,0,0,0,0,0,-2033,27
3101,0,0,0,0,1,0,0,0,0,0,1027,0,0,1027,1027,0,0,23
3101,0,0,0,1,0,0,0,0,0,0,555,0,0,555,555,0,0,10
3101,0,0,0,1,0,0,0,0,0,0,860,0,0,0,0,0,0,13
3101,0,0,0,1,0,0,0,0,0,0,1897,1897,0,0,0,0,0,19
3101,0,0,0,1,0,0,0,0,0,0,4490,0,0,0,4490,0,37523,59
3101,0,0,0,1,0,0,0,0,0,0,17956,0,0,0,0,0,44819,134
3101,0,0,0,1,0,0,0,58276,0,0,58276,0,0,0,58276,0,0,172
3101,0,0,0,1,0,694,0,0,0,0,694,0,694,0,694,0,37523,19
3101,0,0,0,1,1,0,0,0,0,0,534,0,0,0,534,0,0,10
3101,0,0,0,1,1,0,0,0,0,0,759,0,0,0,759,0,0,12
3101,0,0,0,1,1,0,0,0,0,0,3599,0,0,0,0,0,0,27
3101,0,0,0,1,1,0,0,0,0,0,25600,0,0,0,25600,0,0,160
3101,0,0,0,1,1,0,0,0,0,0,46656,0,0,0,46656,0,104,216
3101,0,0,0,1,1,71,0,0,0,0,71,0,0,0,0,0,0,4
3101,0,0,0,1,1,183,0,0,0,0,0,0,0,0,183,0,0,10
3101,1,0,0,1,0,0,0,0,0,0,1202,0,0,0,0,0,521,15
3101,1,0,0,1,0,0,0,0,0,0,3287,0,0,0,3287,0,17938,25
3101,1,0,0,1,0,0,0,0,0,0,8308,8308,0,0,0,0,417,65
3101,1,0,0,1,1,0,0,290,0,0,290,0,0,0,290,0,375,13
3101,1,0,0,1,1,22430,0,0,0,0,22430,0,0,0,0,0,375,67
3101,2,0,0,1,1,34596,0,0,0,0,0,34596,0,0,0,0,521,186
3101,3,0,0,0,0,0,0,0,0,0,13456,0,0,0,0,0,521,116
3101,3,0,0,1,0,0,0,0,0,0,42025,0,0,0,0,0,4690,205
3101,4,0,0,0,0,0,0,0,0,0,1141,0,0,1141,0,0,605,15
3101,5,0,0,0,0,0,0,0,0,0,216,0,216,216,0,0,730,11
3101,5,0,0,0,0,0,0,0,0,0,2209,0,0,0,2209,0,2085,33
3101,5,0,0,1,0,0,0,0,0,0,21609,0,0,0,0,0,896,147
