puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2603006,77,0,0,0,0,0,0,0,0,0,0,5929,0,0,5929,0,0,0
2603204,45,116,0,0,1,0,0,0,0,0,0,2025,0,0,0,2025,0,22097
2601400,29,380,0,0,0,0,0,841,0,0,0,841,0,0,0,0,0,86512
2603203,99,401,0,0,0,0,0,0,0,0,0,9801,0,0,0,0,0,60444
2600300,63,501,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,128725
2601900,23,496,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,189701
2602600,75,218,0,0,0,0,0,0,0,0,0,5625,0,0,5625,5625,0,29914
2602906,245,207,0,0,0,0,0,0,0,0,0,60025,0,0,60025,0,0,29185
2603207,201,325,0,0,0,1,0,0,0,0,0,40401,0,0,0,0,0,65666
2603002,91,501,0,0,0,0,0,8281,0,0,0,0,0,0,8281,0,0,197205
2603203,110,295,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,116739
2602000,45,406,0,0,0,0,0,0,0,0,0,2025,0,0,2025,2025,0,70669
2600200,23,337,0,0,1,0,0,0,0,0,0,0,0,0,529,0,0,67750
2602600,96,423,0,0,0,0,0,0,0,0,0,9216,0,0,0,0,0,62539
2600600,28,248,0,0,1,0,0,0,0,0,0,784,0,0,0,784,0,46904
2601100,20,245,0,0,0,0,400,0,0,0,0,400,0,400,0,0,0,67750
2600200,112,447,0,0,0,0,12544,0,0,0,0,0,0,0,12544,0,0,62539
2602908,82,501,0,0,0,0,0,0,0,0,0,6724,0,0,0,0,0,273919
2600500,17,142,0,0,0,0,0,0,289,0,0,0,0,0,0,0,289,43777
2600300,84,501,0,0,0,0,0,0,0,0,0,7056,0,0,7056,7056,0,95267
2601600,31,256,0,0,0,0,0,0,0,0,0,961,0,0,961,961,0,60037
2601300,33,49,1,0,1,1,0,0,0,0,0,1089,0,0,1089,1089,0,9589
2602901,142,496,0,0,0,0,0,0,0,0,0,20164,0,0,0,0,0,147383
2600700,144,501,0,0,0,0,0,0,0,0,0,20736,0,0,0,0,0,141754
2601100,30,501,0,0,0,0,0,0,0,0,0,900,0,900,900,900,0,94225
2601002,195,243,0,0,0,0,0,0,0,0,0,38025,0,0,0,0,0,50552
2603202,513,135,0,0,0,0,0,0,0,0,0,263169,0,0,0,263169,0,20846
2601704,107,501,0,0,0,0,0,0,0,0,0,11449,0,0,0,0,0,238064
2602500,20,169,0,1,1,1,0,0,0,0,0,400,0,0,400,0,0,29497
2603004,58,501,0,0,0,0,0,0,0,0,0,3364,0,0,3364,3364,0,212736
2603205,88,32,0,0,0,0,0,0,0,0,0,7744,0,0,7744,0,0,4482
2601704,105,494,0,0,1,0,0,0,0,0,0,11025,0,0,11025,11025,0,87763
2602907,159,329,0,0,0,0,0,0,25281,0,0,0,0,25281,25281,0,0,118719
2602905,188,501,0,0,0,0,0,35344,0,0,0,0,0,0,0,0,0,186053
2602200,26,119,0,0,0,0,0,0,0,0,0,676,0,0,676,0,0,16364
2600700,84,133,0,0,0,0,0,0,0,0,0,7056,0,0,7056,0,0,18240
2600300,18,289,0,0,0,0,0,0,0,0,0,324,0,0,324,0,0,68584
2602200,49,162,0,0,1,0,0,0,0,0,0,2401,0,0,0,0,0,62539
