cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
4901,0,0,0,0,0,0,0,0,0,0,0,0,0,8836,8836,0,0,94
4901,0,0,0,0,0,0,0,0,0,0,0,34203,0,34203,0,34203,0,85
4901,0,0,0,0,0,0,0,0,0,0,37,0,37,37,37,0,0,4
4901,0,0,0,0,0,0,0,0,0,0,149,0,0,149,149,0,0,8
4901,0,0,0,0,0,0,0,0,0,0,304,0,0,304,0,0,0,5
4901,0,0,0,0,0,0,0,0,0,0,514,0,0,514,0,0,0,7
4901,0,0,0,0,0,0,0,0,0,0,758,758,0,0,0,0,0,13
4901,0,0,0,0,0,0,0,0,0,0,1102,0,0,1102,1102,0,0,22
4901,0,0,0,0,0,0,0,0,0,0,1194,0,1194,0,0,0,46904,23
4901,0,0,0,0,0,0,0,0,0,0,1728,0,0,0,0,0,4,12
4901,0,0,0,0,0,0,0,0,0,0,2415,0,0,2415,0,0,0,45
4901,0,0,0,0,0,0,0,0,0,0,3064,0,0,3064,3064,0,0,43
4901,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,104,57
4901,0,0,0,0,0,0,0,0,0,0,3608,0,0,0,0,0,0,55
4901,0,0,0,0,0,0,0,0,0,0,3782,0,0,0,0,0,0,28
4901,0,0,0,0,0,0,0,0,0,0,4536,0,0,4536,0,0,-730,61
4901,0,0,0,0,0,0,0,0,0,0,5776,0,0,5776,5776,0,0,76
4901,0,0,0,0,0,0,0,0,0,0,6084,0,0,6084,6084,0,0,78
4901,0,0,0,0,0,0,0,0,0,0,8369,0,0,0,0,0,12820,70
4901,0,0,0,0,0,0,0,0,0,0,9159,0,0,0,0,0,0,95
4901,0,0,0,0,0,0,0,0,0,0,9604,9604,0,0,9604,0,41692,98
4901,0,0,0,0,0,0,0,0,0,0,12321,12321,12321,0,12321,0,0,111
4901,0,0,0,0,0,0,0,0,0,0,13360,13360,0,0,0,0,1042,105
4901,0,0,0,0,0,0,0,0,0,0,17484,0,0,0,17484,0,0,102
4901,0,0,0,0,0,0,0,0,0,0,18637,0,0,0,18637,0,0,124
4901,0,0,0,0,0,0,0,0,0,0,20895,0,0,20895,20895,0,104,144
4901,0,0,0,0,0,0,0,0,0,0,53824,0,0,0,0,0,93937,232
4901,0,0,0,0,0,0,0,0,0,0,181022,0,181022,0,181022,0,68063,288
4901,0,0,0,0,0,0,0,2733,0,0,2733,0,0,0,0,0,278297,40
4901,0,0,0,0,0,0,2786,0,0,0,0,0,0,2786,2786,0,0,48
4901,0,0,0,0,0,0,5112,0,0,0,0,0,0,0,0,5112,25015,55
4901,0,0,0,0,1,0,0,0,0,0,0,4761,0,0,0,0,0,69
4901,0,0,0,1,0,0,0,0,0,0,0,500,0,0,500,500,5212,15
4901,0,0,0,1,0,0,0,0,0,0,99,0,0,99,99,0,27517,1
4901,0,0,0,1,0,0,0,0,0,0,360,360,0,360,0,360,0,13
4901,0,0,0,1,0,0,0,0,0,0,2379,0,0,2379,2379,0,0,33
4901,0,0,0,1,0,0,0,0,0,0,3291,0,0,0,0,0,8,26
4901,0,0,0,1,0,0,0,0,0,0,4011,0,0,0,4011,0,0,29
