SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000368,501,0,0,0,0,1100101,94,0,0,0,0,0,0,94,0,94,0,0,183447
2022HU0002102,415,0,0,0,0,1100106,93,0,0,0,0,0,93,93,0,0,0,0,178235
2022HU0003026,501,0,0,0,0,1100101,65,0,0,0,0,0,65,0,0,65,65,0,99020
2022HU0003042,501,0,0,0,0,1100101,57,0,0,0,0,0,57,0,0,0,0,0,521260
2022HU0003344,501,0,0,0,0,1100103,85,0,0,0,0,0,85,0,85,85,0,0,1007081
2022HU0003838,501,0,0,0,0,1100101,53,0,0,0,0,0,53,0,0,0,0,0,265789
2022HU0004141,501,0,0,0,0,1100101,125,0,0,0,0,0,125,0,0,125,125,125,514693
2022HU0004185,501,0,0,0,0,1100101,99,0,0,99,0,0,0,0,0,0,0,0,283509
2022HU0004210,501,0,0,0,0,1100101,100,0,0,0,0,0,100,0,100,100,0,0,381069
2022HU0005207,501,0,0,0,0,1100106,252,0,252,252,0,0,0,0,0,0,0,252,216801
2022HU0005841,501,0,0,0,0,1100106,118,0,0,0,0,0,118,0,0,0,0,0,104231
2022HU0006113,11,0,0,1,0,1100104,83,0,0,83,0,0,0,0,83,83,83,0,2085
2022HU0006251,501,0,0,0,0,1100106,142,0,0,0,0,0,142,0,0,0,0,0,87554
2022HU0006617,501,0,0,0,0,1100101,68,0,0,0,0,0,68,0,0,68,0,0,192828
2022HU0007368,501,0,0,0,0,1100106,98,0,0,98,0,0,0,0,0,98,0,0,120491
2022HU0007883,294,0,0,1,0,1100104,104,0,0,104,0,0,0,0,0,104,0,0,40337
2022HU0008071,501,0,0,0,0,1100105,70,0,0,0,0,0,70,0,70,70,0,0,137585
2022HU0008583,501,0,0,0,0,1100105,82,0,0,0,0,0,82,0,0,0,0,0,78173
2022HU0008775,501,0,0,1,0,1100101,89,0,0,0,0,0,89,89,0,89,89,0,173138
2022HU0010056,265,0,0,1,0,1100106,68,0,0,0,0,0,68,68,0,0,0,0,41692
2022HU0010649,175,0,0,0,0,1100105,36,0,0,0,0,0,36,0,0,0,0,0,26058
2022HU0010810,501,0,0,0,0,1100101,59,0,0,0,0,0,59,0,0,59,0,0,180945
2022HU0011465,33,0,0,0,0,1100106,53,0,0,0,0,0,53,0,0,0,0,0,5212
2022HU0011939,165,0,0,1,1,1100105,71,0,0,71,0,0,0,0,71,71,71,0,261620
2022HU0013087,501,0,0,0,0,1100105,92,0,0,0,0,0,92,0,0,0,0,0,152386
2022HU0013171,119,0,0,1,1,1100104,69,0,0,69,0,0,0,0,0,69,69,0,20950
2022HU0013660,9,0,0,1,1,1100102,378,0,0,378,0,0,0,0,0,378,378,0,1459
2022HU0014472,4,0,0,0,0,1100106,40,0,0,0,0,0,40,0,0,0,40,0,625
2022HU0014478,186,0,1,1,1,1100104,207,0,0,207,0,0,0,0,0,207,0,0,54200
2022HU0015067,323,0,0,1,0,1100102,81,0,0,81,0,0,0,0,0,81,81,0,71919
2022HU0016008,402,0,0,0,0,1100103,43,0,0,0,0,0,43,0,0,0,0,0,59412
2022HU0016239,44,0,0,1,1,1100104,380,0,0,380,0,0,0,0,0,0,380,0,101417
2022HU0016418,501,0,0,0,0,1100106,68,0,0,0,0,0,68,68,0,0,0,0,301228
2022HU0016499,501,0,0,0,0,1100101,55,0,0,0,0,0,55,55,0,0,0,0,317905
2022HU0016517,501,0,0,0,0,1100106,149,0,0,0,0,0,149,149,0,149,0,0,616006
2022HU0016559,501,0,0,1,0,1100104,46,0,0,46,0,0,0,0,0,46,46,0,228266
2022HU0017319,117,0,0,0,0,1100103,70,0,70,0,0,0,70,0,0,0,70,0,17719
2022HU0017373,501,0,0,0,0,1100106,33,0,0,0,0,0,33,0,0,33,0,0,93808
2022HU0018036,191,0,1,1,1,1100106,65,0,0,65,0,0,0,0,0,65,0,0,27100
2022HU0018578,501,0,0,0,0,1100102,71,0,0,0,0,0,71,0,0,0,0,0,744627
2022HU0019552,135,0,0,0,0,1100103,38,0,0,38,0,0,0,0,0,38,0,0,19074
2022HU0019875,501,0,0,0,0,1100104,64,0,0,64,0,0,0,0,64,0,0,0,279756
2022HU0019982,148,0,0,0,0,1100103,145,0,0,145,0,0,0,0,0,145,0,145,22410
2022HU0020446,501,0,0,0,0,1100105,88,0,88,0,0,0,88,0,0,0,88,0,88596
2022HU0020681,501,0,1,1,0,1100104,82,0,0,82,0,0,0,0,0,82,82,0,116843
2022HU0020932,501,0,0,0,0,1100103,162,0,0,0,0,0,162,0,0,0,0,0,202208
