SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000048,501,0,0,0,0,5326702,91,0,0,0,0,0,91,0,0,91,0,0,94538
2022HU0000059,501,0,0,0,0,5327701,72,0,0,0,0,0,72,0,0,72,0,0,115280
2022HU0000142,501,0,0,0,0,5323314,59,0,0,0,0,0,59,0,0,0,0,0,84427
2022HU0000149,435,0,0,0,0,5326301,9,0,0,0,0,0,9,0,9,9,9,0,78382
2022HU0000188,413,0,1,1,0,5320900,115,0,0,0,0,0,115,0,0,115,115,115,132102
2022HU0000236,211,0,0,0,0,5323315,219,219,0,0,0,0,0,0,0,0,0,0,38566
2022HU0000237,501,0,0,0,0,5320700,60,0,0,0,0,0,60,0,0,60,0,0,116739
2022HU0000259,501,0,0,0,0,5322700,29,0,29,0,0,0,29,0,0,29,0,0,652799
2022HU0000348,497,0,0,0,1,5322700,175,0,0,0,0,0,175,0,0,175,175,0,90087
2022HU0000404,501,0,0,0,0,5323303,125,0,0,0,0,0,125,0,0,125,0,0,242546
2022HU0000424,310,0,0,0,0,5326701,101,0,0,0,0,0,101,0,0,101,0,0,43110
2022HU0000544,466,0,0,0,0,5323309,57,0,0,0,0,0,57,0,0,57,0,0,83385
2022HU0000575,501,0,0,0,0,5326304,304,0,0,0,0,0,304,0,0,0,304,0,652487
2022HU0000674,501,0,0,0,0,5326105,117,0,0,0,0,0,117,0,0,0,0,0,361838
2022HU0000791,239,0,0,0,0,5323318,58,0,0,0,0,0,58,0,0,0,0,0,37523
2022HU0000847,501,0,0,0,0,5323307,69,0,0,0,0,69,69,0,0,0,0,0,235562
2022HU0000855,334,0,0,0,0,5321103,66,0,0,0,0,0,66,0,0,0,0,0,50031
2022HU0000876,392,0,0,0,0,5321102,59,0,0,0,0,0,59,0,0,59,0,0,60454
2022HU0000884,501,0,0,0,0,5327302,109,0,0,0,0,0,109,0,0,0,0,0,104856
2022HU0000916,501,0,0,0,0,5323309,50,0,0,0,0,0,50,0,0,0,0,0,159474
2022HU0000960,261,0,0,1,0,5322700,62,0,0,0,0,0,0,62,0,62,0,0,44819
2022HU0001084,386,0,0,0,0,5325304,34,0,0,0,0,0,34,0,0,0,0,0,75568
2022HU0001180,312,0,0,1,1,5320700,66,0,0,0,0,0,66,66,0,0,0,66,119866
2022HU0001186,2,1,0,1,1,5321500,60,60,0,0,0,0,60,0,0,0,60,0,34042
2022HU0001221,501,0,0,1,0,5321102,114,114,0,0,0,0,114,0,0,0,0,0,100062
2022HU0001242,501,0,0,0,0,5326101,125,0,0,0,0,0,125,125,0,125,0,0,152177
2022HU0001359,389,0,1,1,0,5322700,54,0,0,0,0,0,54,0,0,54,0,0,74629
2022HU0001374,298,1,0,1,0,5326302,55,0,0,0,0,0,55,0,0,55,0,55,107514
2022HU0001431,501,0,0,0,0,5325301,88,0,0,0,0,0,88,0,0,88,0,0,443503
2022HU0001437,318,0,0,0,0,5326702,94,0,0,0,0,0,94,0,0,94,0,0,44924
2022HU0001443,501,0,0,0,0,5326301,77,0,0,0,0,0,77,0,77,77,77,0,195954
2022HU0001450,501,0,0,0,0,5321500,110,0,0,0,0,0,110,0,0,0,0,0,139670
2022HU0001519,501,0,0,0,0,5323303,106,0,0,0,0,0,106,0,0,0,0,0,208462
2022HU0001548,428,0,0,0,0,5325306,76,0,0,0,0,0,76,0,0,0,0,0,64623
2022HU0001587,142,0,0,0,0,5322700,96,0,0,0,0,0,96,0,96,96,0,0,25015
2022HU0001600,82,0,0,1,0,5323317,158,0,0,0,0,0,158,0,0,0,0,0,12508
2022HU0001601,489,0,0,0,0,5323307,105,0,105,0,0,0,0,0,0,0,105,105,155721
2022HU0001604,501,0,0,0,0,5326104,61,0,0,0,0,0,61,0,0,61,0,0,134458
2022HU0001646,196,0,0,0,0,5323310,92,0,92,0,0,0,0,0,0,0,0,92,37523
2022HU0001655,158,0,0,1,1,5323502,70,0,0,0,0,0,70,0,0,0,70,0,50542
2022HU0001694,0,0,0,0,1,5321103,181,0,0,181,0,0,0,181,0,0,0,181,0
2022HU0001735,89,0,0,1,0,5326106,111,0,0,0,0,0,111,0,111,111,111,0,20846
2022HU0001737,116,0,0,1,0,5322500,12,0,0,0,0,0,12,0,0,12,12,0,15843
2022HU0001835,163,0,0,0,0,5326500,80,0,0,0,0,0,80,0,0,80,80,0,23765
2022HU0001850,58,0,1,1,1,5321103,135,0,0,0,0,0,135,0,0,135,135,0,8234
2022HU0001896,172,0,0,1,0,5327701,81,0,0,0,0,0,0,81,0,0,0,81,50031
2022HU0001902,49,0,0,1,1,5322500,107,0,0,0,0,0,107,0,0,0,0,0,9381
2022HU0001936,329,0,0,1,0,5321500,86,0,0,0,0,0,86,0,0,0,86,0,157806
2022HU0001949,113,0,0,1,0,5325701,19,0,19,0,0,0,19,0,19,0,0,19,21784
2022HU0001958,286,0,1,1,0,5323318,65,0,0,0,0,0,65,0,0,0,0,0,76506
2022HU0001965,166,0,0,0,0,5323316,131,0,131,0,0,0,0,0,0,131,0,131,30279
2022HU0002091,57,0,0,0,0,5326104,59,0,0,0,0,0,59,0,0,59,0,0,79153
2022HU0002247,501,0,0,0,0,5320700,182,0,0,0,0,0,182,0,0,0,0,0,183447
2022HU0002258,372,0,0,0,0,5325305,79,0,0,0,0,0,79,0,0,0,0,0,57327
2022HU0002367,275,0,0,0,0,5324100,49,0,0,0,0,0,49,0,0,49,49,49,52116
2022HU0002371,395,0,0,0,0,5327302,55,0,0,0,0,0,55,0,0,0,0,0,94850
2022HU0002398,236,0,0,0,0,5326101,90,0,0,0,0,0,90,0,90,90,0,0,34188
2022HU0002473,490,0,0,0,0,5323318,128,0,0,0,0,0,128,0,0,0,0,0,99020
2022HU0002492,29,0,0,1,0,5327500,12,0,0,0,0,0,12,0,0,12,0,0,5212
2022HU0002528,334,0,0,0,0,5323312,67,0,0,67,0,0,0,0,67,0,0,0,52116
2022HU0002540,0,0,0,0,0,5326104,69,0,0,0,0,0,69,0,0,69,0,0,0
2022HU0002571,281,0,0,1,1,5326302,106,0,0,0,0,0,106,0,0,0,106,0,48467
2022HU0002599,197,0,0,0,1,5326304,88,0,0,0,0,0,88,0,0,0,0,0,30019
2022HU0002646,501,0,0,0,0,5321103,24,24,0,0,0,0,24,0,0,24,0,0,124087
2022HU0002687,501,0,0,0,0,5323501,39,39,0,0,0,0,39,0,0,0,39,0,302270
2022HU0002714,238,0,0,0,0,5321103,37,0,0,0,0,0,37,0,0,37,37,0,32729
2022HU0002724,501,0,0,0,0,5323502,72,72,0,0,0,0,72,0,0,0,0,0,170189
2022HU0002769,501,0,0,0,0,5323311,90,0,0,0,0,0,90,0,0,90,0,0,154262
2022HU0002869,501,0,0,0,0,5325303,70,0,0,0,0,0,70,0,0,0,0,0,140712
2022HU0002998,501,0,0,0,0,5321101,72,0,72,0,0,0,0,0,0,0,0,72,130289
2022HU0003060,501,0,0,0,0,5321101,71,0,0,0,0,0,71,0,71,71,0,0,97560
2022HU0003081,501,0,0,1,0,5325305,66,0,66,0,0,0,0,0,0,66,66,0,973310
2022HU0003103,23,0,0,0,0,5322900,54,0,0,0,0,0,54,0,0,54,0,0,3335
2022HU0003123,501,0,0,0,0,5325303,142,0,0,0,0,0,142,142,0,0,0,0,102146
2022HU0003169,501,0,0,0,0,5323308,59,0,0,0,0,0,59,0,0,0,0,0,313736
2022HU0003182,501,0,0,0,0,5326106,70,0,0,0,0,0,70,0,0,0,0,0,166770
2022HU0003183,501,0,0,0,0,5323317,71,0,0,0,0,0,71,0,0,0,0,0,150093
2022HU0003238,232,0,0,0,0,5323306,60,0,0,0,0,0,60,0,0,60,60,0,54200
2022HU0003248,501,0,0,0,0,5326105,52,0,0,0,0,0,52,0,0,52,0,0,85261
2022HU0003285,109,0,0,1,0,5327500,75,0,0,0,0,0,75,0,0,0,75,0,37211
2022HU0003382,426,0,0,0,0,5320501,226,0,0,0,0,0,226,0,0,0,0,0,104231
2022HU0003409,208,0,0,0,0,5323310,43,0,43,0,0,0,0,0,0,0,0,43,62539
2022HU0003514,501,0,0,0,0,5323311,113,0,113,0,0,0,0,0,0,0,0,0,180320
2022HU0003522,0,0,0,0,1,5325301,114,0,0,0,0,0,114,0,0,0,114,0,0
2022HU0003537,501,0,0,0,0,5323305,102,0,0,0,0,0,102,0,0,0,0,0,208462
2022HU0003573,354,0,0,0,0,5324100,17,0,0,0,0,0,17,0,17,17,0,0,64623
2022HU0003579,409,0,0,0,0,5323305,392,0,392,0,0,0,0,0,0,0,0,0,62539
2022HU0003581,501,0,1,1,0,5323307,80,0,0,0,0,0,80,0,0,0,80,0,188033
2022HU0003603,501,0,0,1,0,5327301,62,0,0,0,0,0,62,0,0,0,62,0,212006
2022HU0003618,501,0,0,0,0,5323312,68,0,0,0,0,0,68,0,0,0,0,0,359597
2022HU0003621,501,0,0,0,0,5323316,108,0,0,0,0,0,108,0,108,108,108,0,450695
2022HU0003661,398,0,0,0,1,5326106,727,0,0,0,0,0,727,0,0,0,727,0,93808
2022HU0003672,303,0,0,1,0,5321102,84,0,0,0,0,0,84,0,0,84,0,0,57327
2022HU0003678,170,0,0,0,0,5326500,6,6,0,0,0,0,0,0,0,0,0,0,26058
2022HU0003683,501,0,0,0,0,5323302,64,0,64,0,0,64,64,0,0,0,0,0,286636
2022HU0003758,10,0,0,1,0,5323502,349,0,0,0,0,0,349,0,0,0,0,0,3127
2022HU0003816,0,0,0,0,0,5321101,59,0,0,0,0,0,59,0,0,59,0,0,104
2022HU0003875,501,0,0,0,0,5323304,73,0,73,0,0,0,0,0,0,0,0,0,218885
2022HU0003933,94,0,0,0,0,5326105,84,0,0,0,0,0,84,0,0,84,0,0,13759
2022HU0004007,501,0,0,0,0,5325304,299,0,0,0,0,0,299,0,0,299,0,0,165623
2022HU0004038,501,0,0,0,0,5327301,54,0,0,0,0,0,54,0,0,0,0,0,78173
2022HU0004102,338,0,0,1,0,5325306,338,0,0,0,0,0,338,338,0,0,0,338,142171
2022HU0004113,501,0,0,0,0,5323305,66,0,0,0,0,0,66,0,0,0,66,0,177193
2022HU0004127,167,0,0,0,0,5323308,121,0,0,0,0,0,121,0,0,0,0,0,25537
2022HU0004132,501,0,0,0,0,5327500,30,0,0,0,0,0,30,0,30,30,0,0,112570
2022HU0004279,501,0,0,0,0,5327702,113,0,0,0,0,0,113,113,0,113,113,0,106316
2022HU0004342,49,0,1,1,1,5322900,17,0,0,0,0,0,17,0,0,0,0,0,10319
2022HU0004538,424,0,0,0,0,5323501,40,40,0,0,0,0,40,0,40,40,0,0,57848
2022HU0004560,501,0,0,0,0,5323305,89,0,89,0,0,0,0,0,0,0,0,89,516569
2022HU0004565,380,0,0,0,0,5326105,143,0,0,0,0,0,143,0,0,0,0,0,113445
2022HU0004641,501,0,0,0,0,5325304,117,117,0,0,0,0,117,117,0,0,0,117,135500
2022HU0004835,501,0,0,0,0,5325304,60,0,0,0,0,0,60,0,60,60,0,0,162601
2022HU0004943,176,0,0,1,0,5320503,131,131,0,0,0,0,131,131,0,0,131,0,72962
2022HU0004983,239,0,1,1,0,5322500,97,0,0,0,0,0,97,0,0,0,97,0,48363
2022HU0005127,501,0,0,0,0,5323302,100,0,0,0,0,0,100,0,100,100,0,0,88805
2022HU0005143,383,0,0,0,0,5323303,76,0,76,0,0,0,76,0,0,76,0,0,99332
2022HU0005153,7,0,0,0,0,5321500,56,0,0,0,0,0,56,0,0,56,0,0,1876
2022HU0005158,501,0,0,0,0,5325301,86,0,0,0,0,0,86,0,0,0,0,0,411087
2022HU0005219,501,0,0,0,0,5323315,133,0,0,0,0,0,133,0,0,0,0,0,130289
2022HU0005317,501,0,0,0,0,5323318,291,0,291,0,0,0,0,0,0,0,0,0,319989
2022HU0005381,370,0,1,1,0,5324100,187,0,0,0,0,0,187,0,0,0,0,0,72962
2022HU0005386,218,0,0,1,0,5322900,25,0,25,0,0,0,25,0,0,0,25,0,66916
2022HU0005409,350,0,0,0,0,5322900,18,0,0,0,0,0,18,0,18,0,18,18,121742
2022HU0005457,501,0,0,0,0,5323305,205,0,0,0,0,0,205,0,0,205,205,0,104648
2022HU0005460,183,0,0,0,0,5323501,20,0,0,0,0,0,20,0,0,20,0,0,26714
2022HU0005520,501,0,0,1,0,5323301,63,0,0,0,0,0,63,0,0,0,0,0,115822
2022HU0005551,399,0,0,1,1,5321101,275,0,0,0,0,0,275,275,0,0,0,0,135500
2022HU0005574,501,0,0,0,0,5321102,133,0,0,0,0,0,133,0,0,133,0,0,201479
2022HU0005612,501,0,0,0,0,5323304,175,0,0,0,0,0,175,0,175,175,0,0,95893
2022HU0005614,299,0,0,0,0,5323316,118,0,0,0,0,0,118,0,0,0,0,0,44819
2022HU0005634,501,0,0,0,0,5325305,276,0,0,0,0,0,276,276,0,0,0,0,166770
2022HU0005646,484,0,0,0,0,5321103,36,0,0,0,0,0,36,0,0,36,36,0,93287
2022HU0005685,501,0,0,0,0,5327500,31,0,0,0,0,0,31,0,0,31,0,0,258747
2022HU0005732,501,0,0,0,0,5323317,67,0,67,0,0,0,0,0,0,67,0,67,165727
2022HU0005794,193,0,0,1,0,5325306,68,0,0,0,0,0,68,0,68,68,68,0,35022
2022HU0005807,501,0,0,0,0,5323502,75,0,0,0,0,0,75,75,75,75,0,0,77131
2022HU0005820,501,0,0,0,0,5323312,60,0,60,0,0,0,60,0,0,0,0,0,301228
2022HU0005824,0,0,0,0,0,5320503,105,0,0,0,0,0,105,0,0,0,0,0,0
2022HU0005963,473,0,0,1,0,5325302,138,0,138,0,0,0,0,0,0,0,0,0,71919
2022HU0006077,501,0,0,0,0,5323314,154,0,0,0,0,0,0,154,0,0,0,0,137794
2022HU0006229,492,0,0,0,0,5325304,94,0,0,0,0,0,94,94,0,0,94,94,149259
2022HU0006305,501,0,0,0,0,5323303,117,0,0,0,0,0,117,0,0,117,117,0,90890
2022HU0006438,501,0,0,0,1,5322700,59,0,0,0,0,0,59,0,0,0,0,0,181362
2022HU0006584,501,0,0,0,0,5323301,70,0,0,0,0,0,70,0,0,0,0,0,301749
2022HU0006684,415,0,0,0,0,5325701,51,0,0,0,0,0,51,0,0,0,0,0,118823
2022HU0006687,166,0,0,1,0,5323307,53,0,0,0,0,0,53,0,0,0,53,0,24703
2022HU0006689,501,0,1,1,0,5323304,70,0,0,0,0,0,70,0,70,70,0,0,421302
2022HU0006740,501,0,0,0,0,5323311,67,0,0,0,0,0,67,0,0,0,0,0,260161
2022HU0006807,0,0,1,1,1,5323311,165,0,0,0,0,0,165,0,0,0,165,0,9277
2022HU0006842,501,0,0,0,0,5325701,17,0,0,0,0,0,17,0,17,17,0,0,121950
2022HU0006964,501,0,0,0,0,5323316,107,0,0,0,0,0,107,107,0,0,0,0,1085046
2022HU0007024,150,0,0,0,0,5326304,66,0,0,0,0,0,66,0,66,66,66,0,21367
2022HU0007044,232,0,0,1,0,5325305,297,297,0,297,0,0,297,0,0,0,297,0,70669
2022HU0007047,501,0,0,0,0,5321102,82,0,0,0,0,0,82,0,0,82,0,0,117573
2022HU0007076,400,0,0,1,0,5327701,66,0,0,0,0,0,66,0,0,0,0,0,93808
2022HU0007084,501,0,0,0,0,5326106,43,0,0,0,0,0,43,0,0,0,43,0,145924
2022HU0007123,501,0,0,0,0,5322500,229,0,0,0,0,0,229,0,0,0,0,0,191785
2022HU0007207,108,0,0,1,1,5323301,403,0,0,0,0,0,403,0,0,0,403,0,16052
2022HU0007228,402,0,0,0,0,5322500,16,0,0,0,0,0,16,0,16,16,0,0,72972
2022HU0007257,501,0,0,0,0,5326303,98,0,0,0,0,0,98,0,0,0,0,0,105273
2022HU0007259,59,0,0,0,0,5323317,267,0,0,0,0,0,267,0,0,0,0,0,9381
2022HU0007321,138,1,0,1,1,5321102,100,0,0,0,0,0,100,0,0,0,0,0,60454
2022HU0007350,67,1,1,1,1,5322900,29,0,0,0,0,0,29,0,0,29,29,0,13967
2022HU0007398,94,0,0,0,0,5322700,11,0,0,0,0,0,11,0,11,11,0,0,13550
2022HU0007500,61,1,1,1,1,5325701,82,0,0,0,0,0,82,0,82,82,82,0,9381
2022HU0007522,325,0,0,1,0,5320900,56,0,0,0,0,0,56,0,0,56,0,0,44309
2022HU0007526,501,0,0,0,0,5326105,106,0,0,0,0,0,106,0,0,0,0,0,190743
2022HU0007532,493,0,0,1,1,5326303,149,0,0,0,0,0,149,149,0,0,0,0,281455
2022HU0007539,501,0,0,0,0,5321101,125,0,0,0,0,0,125,0,0,0,0,0,104231
2022HU0007560,348,0,0,1,0,5326102,120,0,0,120,0,0,0,0,120,0,120,120,81300
2022HU0007615,427,0,0,0,0,5323307,140,0,140,0,0,0,140,0,140,140,140,0,73389
2022HU0007625,432,0,0,0,0,5323501,87,0,0,0,0,0,87,0,0,87,0,0,60079
2022HU0007654,501,0,1,1,0,5327500,91,0,0,0,0,0,91,0,0,91,91,0,126849
2022HU0007723,501,0,0,0,0,5327500,19,0,0,0,0,0,19,0,0,19,0,0,116947
2022HU0007724,64,0,0,1,1,5321103,64,0,0,0,0,0,64,64,0,0,64,64,30644
2022HU0007762,194,0,0,0,0,5326304,52,0,0,0,0,0,52,0,0,52,52,0,28351
2022HU0007776,281,0,0,1,0,5326106,249,0,0,0,0,0,249,0,0,249,249,0,55555
2022HU0007796,67,0,1,1,1,5327500,34,0,0,0,0,0,34,0,0,0,34,0,10527
