county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
24001,0,0,0,0,0,0,0,0,0,0,1493,0,0,1493,0,0,0,29
24001,0,0,0,0,0,0,0,0,0,0,2279,0,0,2279,2279,0,0,36
24001,0,0,0,0,0,0,0,0,0,0,3230,0,0,3230,3230,0,0,43
24001,0,0,0,0,0,0,0,0,0,0,31710,0,0,31710,0,0,21,135
24001,0,0,0,0,1,0,0,0,0,0,1013,0,0,1013,1013,0,0,24
24001,0,0,0,1,0,0,0,0,0,0,829,0,0,0,0,0,0,22
24001,0,0,0,1,0,0,0,0,0,0,1674,0,0,1674,0,0,83,31
24001,0,0,0,1,0,5857,0,0,0,0,5857,5857,0,0,5857,0,0,58
24001,0,0,0,1,1,0,0,0,0,0,253,0,0,0,0,0,0,12
24001,0,0,0,1,1,0,0,0,0,0,2578,0,0,2578,0,0,0,38
24001,0,0,0,1,1,0,0,0,0,0,2814,0,0,0,0,0,0,40
24001,0,0,0,1,1,0,0,0,0,0,4247,0,0,0,0,0,0,49
24001,0,0,0,1,1,0,0,0,0,0,4548,0,0,0,0,0,0,51
24001,0,0,0,1,1,0,0,0,0,0,35888,0,0,0,35888,0,0,144
24001,0,0,0,1,1,304,0,0,0,0,304,0,0,0,304,0,9485,13
24001,0,0,0,1,1,919,0,0,0,0,919,0,0,0,919,0,0,23
24001,2,0,0,0,0,0,0,0,0,0,46967,46967,0,0,0,0,5524,164
24001,3,0,0,1,0,0,0,0,0,0,5182,0,0,5182,5182,0,469,55
24001,6,0,0,0,0,0,0,0,0,0,8829,0,0,8829,8829,0,938,71
24001,7,0,0,1,1,166,0,166,0,0,166,0,0,0,166,0,1042,10
24001,8,0,0,0,0,0,0,0,0,0,22511,0,0,0,0,0,1251,114
24001,8,0,0,1,0,0,0,0,0,0,1112,0,0,1112,0,0,1355,25
24001,9,0,0,0,0,0,0,0,0,0,1553,0,1553,1553,1553,0,1355,30
24001,9,0,0,0,0,0,0,0,0,0,3675,0,0,3675,3675,0,1355,46
24001,9,0,0,1,0,0,0,0,0,0,16206,0,0,16206,16206,0,1355,96
24001,10,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,1668,15
24001,10,0,0,1,1,0,0,0,0,0,142976,0,0,0,142976,0,24494,287
24001,13,0,1,1,0,0,0,0,0,0,304,0,0,304,304,0,1876,13
24001,14,0,0,1,1,0,0,0,0,0,1674,0,0,0,1674,0,42422,31
24001,15,0,0,1,0,0,0,0,0,0,3404,0,0,3404,0,0,2397,44
24001,16,1,0,1,1,0,0,0,0,0,450,0,0,0,450,0,4378,16
24001,16,1,0,1,1,0,0,166,0,0,166,0,0,0,166,0,3252,10
24001,17,0,0,0,0,0,0,0,0,0,2734,0,0,2734,0,0,2502,40
24001,17,0,0,1,1,0,0,0,0,0,517,0,0,0,0,0,2710,17
24001,21,0,0,1,1,0,0,0,0,0,1493,0,0,0,1493,0,3127,29
24001,26,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,10423,3
24001,31,1,0,1,1,0,0,0,0,0,10465,0,0,0,0,0,7609,78
24001,35,0,0,0,0,0,0,0,0,0,1323,0,0,1323,1323,0,8234,28
24001,36,0,0,0,1,0,0,0,0,0,786,0,0,786,0,0,5003,21
24001,37,0,0,0,0,0,47,0,0,0,0,0,0,0,0,47,21889,5
24001,37,0,0,1,1,0,0,0,0,0,744,0,744,744,0,0,5107,21
24001,39,0,0,0,0,0,0,0,0,0,1379,0,1379,1379,0,0,7922,28
24001,41,0,0,1,0,0,0,0,0,0,186,0,0,186,186,0,5628,10
24001,41,0,0,1,1,0,0,0,0,0,1323,0,1323,1323,1323,0,7296,28
24001,41,0,0,1,1,0,0,0,0,0,8407,0,0,0,8407,0,10163,69
24001,41,0,0,1,1,0,0,83,0,0,83,0,0,0,0,0,8338,7
24001,44,0,0,0,0,0,0,0,0,0,16594,0,0,0,0,0,13550,98
24001,46,0,1,1,1,0,0,0,0,0,47,0,0,47,47,0,6567,5
24001,47,0,0,1,0,0,0,0,0,0,1737,0,1737,1737,0,0,7400,32
24001,47,0,1,1,1,0,0,0,0,0,3675,0,0,3675,3675,0,7192,46
24001,50,1,1,1,1,0,0,0,0,0,47,0,0,47,47,47,9693,5
24001,51,0,0,1,0,0,0,0,0,0,1493,0,0,1493,0,0,9172,29
24001,51,0,0,1,1,0,0,388,0,0,388,0,0,0,0,0,10110,15
24001,51,1,0,1,1,0,0,0,0,0,69,0,0,0,69,0,12164,6
24001,53,0,0,0,1,744,0,744,0,0,744,0,0,0,744,0,10319,21
24001,53,0,0,1,0,0,0,0,0,0,419,0,0,419,0,0,12508,16
24001,55,0,0,1,0,0,0,0,0,0,8972,0,0,0,0,0,8338,72
24001,56,0,0,1,1,0,0,0,0,0,278,0,278,278,0,0,8026,13
24001,57,0,0,0,0,0,0,0,0,0,1436,1436,0,1436,0,0,8255,29
24001,58,0,0,0,0,0,0,0,0,0,3317,0,3317,3317,0,0,11465,44
24001,59,0,0,0,0,0,0,0,0,0,8131,0,0,0,8131,0,14592,68
24001,60,0,0,0,0,0,0,0,0,0,664,0,0,664,664,0,8338,20
24001,62,0,1,1,1,0,0,0,0,0,12577,0,0,12577,12577,0,18762,85
24001,63,0,1,1,1,0,0,0,0,0,19229,0,0,19229,19229,0,9381,105
24001,64,0,0,1,0,0,0,0,0,0,35316,0,0,0,0,0,15635,142
24001,64,0,0,1,1,0,0,0,0,0,5,5,0,0,5,0,18762,2
24001,64,0,1,1,1,0,0,4149,0,0,0,0,0,0,4149,0,9485,49
