puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2401202,101,501,0,0,0,0,0,0,0,0,0,10201,0,0,10201,10201,0,131331
2400504,54,384,0,0,1,0,0,0,0,0,0,2916,0,0,2916,2916,0,139982
2401101,113,315,0,0,1,0,0,0,12769,0,0,0,0,0,0,0,0,83385
2400700,296,501,0,0,0,0,0,0,0,0,0,87616,0,0,87616,87616,0,70356
2400201,54,274,0,0,0,0,0,0,0,0,0,2916,0,0,2916,0,0,43777
2401007,230,501,0,0,0,0,0,0,0,0,52900,0,0,0,0,0,0,135500
2400504,175,274,0,0,1,0,0,0,30625,0,0,0,0,0,0,0,0,41692
2401103,135,189,0,0,1,1,0,18225,0,0,0,0,0,0,0,0,18225,75151
2401205,71,501,0,0,0,0,0,0,0,0,0,5041,0,5041,5041,0,0,219719
2400902,101,501,0,0,0,0,0,0,0,0,0,10201,0,0,0,0,0,109338
2400802,149,501,0,0,0,0,0,0,0,0,0,22201,0,0,22201,0,0,88596
2400804,28,149,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,23348
2401103,46,501,0,0,0,0,0,0,0,0,0,2116,0,0,2116,0,0,104440
2400805,64,390,0,0,0,0,0,0,0,0,0,4096,0,0,0,4096,0,58891
2400502,117,501,0,0,0,0,0,0,0,0,0,13689,0,0,0,0,13689,123514
2400302,55,501,0,0,0,0,0,0,0,0,0,3025,0,0,3025,3025,0,102563
2401300,39,447,0,0,0,0,0,0,0,0,0,1521,0,0,1521,0,0,88596
2400700,52,10,0,0,1,1,0,0,0,0,0,0,2704,0,0,0,0,1563
2400901,82,65,0,0,0,0,0,0,6724,0,0,0,0,0,0,0,0,10006
2400302,28,501,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,200124
2401007,191,240,0,0,1,0,0,0,0,0,0,0,36481,0,36481,0,36481,109234
2400101,157,72,0,0,1,1,0,0,0,0,0,24649,0,24649,24649,24649,0,9902
2401003,60,501,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,117468
2400805,81,99,0,0,0,0,0,0,0,0,0,6561,0,0,6561,0,0,20846
2400503,56,137,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,0,20846
2400101,75,0,0,0,0,0,0,0,0,0,0,5625,0,0,5625,5625,0,0
2400804,39,218,0,0,1,0,0,0,1521,0,0,0,0,0,1521,0,0,31478
2400805,57,501,0,0,0,0,0,0,0,0,0,3249,3249,0,0,0,0,104231
2400602,70,276,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,41692
2401105,91,501,0,0,0,0,0,0,0,0,0,8281,0,0,8281,0,0,332497
2400101,30,262,0,0,1,0,0,0,0,0,0,900,0,900,0,0,0,83385
2400700,95,326,0,0,0,0,0,0,0,0,0,9025,0,9025,9025,0,0,59141
2400506,35,115,0,0,1,0,0,0,0,0,0,1225,0,0,0,0,0,26370
2401103,56,501,0,0,0,0,0,0,0,0,0,3136,0,0,3136,3136,0,94225
2400901,79,501,0,0,0,0,0,0,0,0,0,6241,0,0,0,6241,0,230090
2401205,160,501,0,0,0,0,0,0,25600,0,0,0,0,0,25600,0,0,104231
2400700,76,188,0,0,1,0,0,0,0,0,0,5776,0,0,5776,5776,0,26058
2401700,67,22,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,0,3440
2400101,22,501,0,0,0,0,0,0,0,0,0,484,0,0,484,484,0,195850
2400504,88,409,0,0,0,0,0,0,7744,0,0,0,0,0,0,0,0,62539
2401101,62,330,0,0,1,0,0,0,3844,0,0,0,0,0,0,0,0,66708
2401106,58,501,0,0,0,0,0,0,3364,0,0,0,0,0,3364,0,0,249977
2400601,94,360,0,0,0,0,0,0,0,0,0,8836,0,0,8836,0,0,52116
2401101,128,44,0,0,0,0,0,0,0,0,0,16384,0,16384,16384,0,0,6254
2400301,114,323,0,0,1,1,0,0,0,0,0,12996,0,0,12996,12996,0,64873
2400801,127,266,0,0,0,0,0,0,16129,0,0,0,0,16129,16129,16129,0,77027
2400506,29,57,0,0,1,0,841,0,0,0,0,841,0,0,841,841,0,13342
2400700,86,501,0,0,0,0,0,0,0,0,0,7396,0,0,0,0,0,179903
2401103,175,501,0,0,0,0,0,0,30625,0,0,0,0,0,0,0,0,86512
2400201,28,359,0,0,0,0,0,0,0,0,0,784,784,0,0,784,0,110485
2401202,106,501,0,0,0,0,0,0,0,0,0,11236,0,0,0,0,0,227224
2400504,35,409,0,0,1,0,0,0,0,0,0,1225,0,0,1225,0,0,71711
2400201,61,501,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,187616
2400502,149,377,1,1,1,1,0,0,22201,0,0,0,0,0,22201,22201,0,156972
2401001,90,501,1,0,0,0,0,0,0,0,0,8100,0,8100,8100,8100,0,423908
2401501,88,343,0,0,1,0,7744,0,7744,0,0,0,0,0,7744,7744,0,83385
2400502,45,501,0,0,0,0,0,0,2025,0,0,0,0,2025,2025,0,0,111319
2401106,226,501,0,0,0,0,0,0,0,0,0,51076,0,0,51076,0,0,124035
2400700,15,501,0,0,0,0,0,0,0,0,0,225,0,0,225,225,0,224097
2400506,91,113,0,0,1,0,0,0,0,0,0,0,8281,0,0,8281,8281,77652
2400501,55,501,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,590990
2401107,23,91,0,0,1,0,0,0,529,0,0,0,0,0,529,0,0,13654
2401400,119,283,0,0,0,0,0,0,0,0,0,14161,0,0,0,0,0,45862
2401203,92,501,0,0,0,1,0,0,0,0,0,8464,0,0,8464,8464,0,297059
2401007,43,287,0,0,1,0,0,0,0,0,0,1849,0,0,1849,0,0,39608
2400400,51,427,0,0,0,0,0,0,0,0,0,2601,0,0,0,2601,0,82343
2400902,48,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101625
2401005,232,363,0,0,0,0,0,0,0,0,0,53824,0,0,0,0,0,68793
2400101,6,501,0,0,0,0,0,0,0,0,0,36,0,36,36,36,0,100583
2401008,46,501,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,372730
2400201,56,501,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,116947
2401102,85,341,0,0,0,0,0,0,7225,0,0,7225,7225,0,0,7225,0,64634
2401106,67,501,0,0,0,0,0,0,4489,0,0,0,0,0,0,0,0,156347
2401101,57,501,0,0,0,0,0,0,3249,0,0,0,0,0,0,3249,3249,256409
2401008,51,501,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,719716
2400601,184,162,0,0,0,0,0,0,0,0,0,33856,0,33856,33856,0,0,32937
2401005,78,475,0,0,0,0,0,0,0,0,0,6084,0,0,6084,6084,0,111527
2401005,61,501,0,0,0,0,0,0,0,0,0,3721,3721,0,3721,0,0,249946
2401105,49,501,0,0,0,0,0,0,2401,0,0,0,2401,2401,0,0,0,119866
2401300,203,187,0,0,0,0,0,0,41209,0,0,41209,41209,0,0,0,0,37523
2401400,96,29,1,0,1,1,0,0,9216,0,0,0,0,0,0,0,0,11257
2400505,73,501,0,0,0,0,0,0,0,0,0,5329,0,0,5329,5329,0,125077
2401007,86,501,0,0,0,0,0,0,7396,0,0,0,0,0,0,0,7396,149050
2401004,54,501,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,2916,606625
2401300,116,501,0,0,0,0,0,0,0,0,0,13456,0,0,13456,0,0,238502
2400400,58,484,0,0,0,0,0,0,0,0,0,3364,0,3364,3364,3364,0,93339
2401007,56,501,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,364809
2401205,94,231,0,0,1,0,0,0,0,0,0,8836,0,0,0,0,0,36481
2401006,56,44,0,0,1,0,0,3136,0,0,0,0,0,0,3136,3136,3136,10423
2400602,71,501,0,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,104231
2401008,14,501,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,361057
2400602,98,175,0,0,0,0,0,0,9604,0,0,0,9604,0,0,0,9604,52116
2401002,208,501,0,0,0,0,0,0,43264,0,0,0,0,0,43264,0,0,95893
2401501,82,501,0,0,0,0,0,0,0,0,0,6724,0,6724,0,0,0,455594
2400601,114,501,0,0,0,0,0,0,0,0,0,12996,0,0,0,12996,0,314153
2400802,95,501,0,0,0,0,0,0,0,0,0,9025,0,0,0,0,0,138627
2400901,28,501,0,0,0,0,0,784,0,0,0,0,0,0,784,784,0,263705
2400506,42,501,0,0,0,0,0,0,0,0,0,1764,0,1764,1764,0,0,140399
2401203,95,125,0,0,0,0,0,0,0,0,0,9025,0,0,9025,9025,0,17876
2401201,107,501,1,0,0,0,0,0,0,0,0,11449,0,11449,11449,11449,0,456115
2401004,69,501,0,0,0,0,0,0,0,0,0,4761,0,0,4761,0,0,312693
2401002,92,170,0,0,0,0,0,0,0,0,0,8464,0,0,0,8464,0,25015
2401203,85,501,0,0,0,0,0,0,0,0,0,7225,0,7225,7225,0,0,257451
2400101,51,151,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,22931
2401400,198,407,0,0,0,0,0,0,0,0,0,39204,0,0,0,0,0,145924
2401102,246,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93808
2400301,57,501,0,0,0,0,0,0,3249,0,0,0,0,0,3249,0,0,95893
2400501,78,501,0,0,0,0,0,0,0,0,0,6084,0,6084,6084,6084,0,178861
2401202,108,501,0,0,0,0,0,0,0,0,0,11664,0,0,0,0,0,185365
2400601,104,501,0,0,0,0,0,0,0,0,0,10816,0,0,0,0,0,507605
2400503,67,501,0,0,0,0,0,4489,0,0,0,0,0,0,0,0,4489,135500
2401008,72,328,0,0,1,0,0,5184,0,0,0,0,0,0,0,0,5184,74004
2401106,51,311,0,0,0,0,0,0,2601,0,0,0,0,2601,2601,0,0,53471
2401106,55,501,0,0,0,0,0,0,3025,0,0,0,0,0,3025,0,0,192932
