SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0001083,332,0,0,0,0,4400106,164,0,0,164,0,0,0,0,0,0,0,164,52116
2022HU0001153,113,0,0,0,0,4400400,64,0,0,0,0,0,64,0,0,64,0,0,15426
2022HU0001304,399,0,0,0,0,4400106,98,0,0,0,0,0,98,0,98,98,0,0,125077
2022HU0001647,166,0,1,1,0,4400103,287,0,287,0,0,0,0,0,0,287,287,287,38566
2022HU0001752,411,0,0,1,0,4400300,72,0,0,0,0,0,72,0,0,72,72,0,64623
2022HU0002230,403,0,0,0,0,4400105,117,0,0,0,0,0,117,117,0,0,0,0,76818
2022HU0002437,501,0,0,0,0,4400200,64,0,0,0,0,0,64,0,0,0,0,0,79216
2022HU0004116,228,0,0,0,0,4400300,51,0,0,0,0,0,51,0,0,0,0,0,34188
2022HU0004305,350,0,0,0,0,4400400,51,0,0,0,0,0,51,0,0,51,51,0,48051
2022HU0004321,252,0,0,0,0,4400105,73,0,0,0,0,0,73,0,73,73,73,0,35126
2022HU0004348,72,0,0,1,0,4400103,114,0,0,0,0,0,114,0,0,0,0,0,84427
2022HU0004447,501,0,0,0,0,4400105,61,0,0,0,0,0,61,0,0,0,0,0,173857
2022HU0005624,315,0,0,0,0,4400107,101,0,0,0,0,0,101,0,0,0,0,0,47946
2022HU0006493,501,0,0,0,0,4400400,41,0,0,0,0,0,41,0,0,41,0,0,511983
2022HU0006568,193,0,0,0,0,4400105,77,0,0,0,0,0,77,0,0,0,0,0,88596
2022HU0007078,238,0,0,0,0,4400103,30,0,30,0,0,0,0,0,0,30,0,30,36689
2022HU0007445,376,0,0,0,0,4400107,97,0,0,0,0,0,97,0,0,0,0,0,108400
2022HU0008122,501,0,0,0,0,4400200,181,0,0,0,0,0,181,0,0,0,0,0,143005
