County,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub
30013,24400,25864,28264,26242,30515,31473
30029,32736,29897,32482,36208,39474,40886
30031,33050,40540,39313,41290,45783,49025
30047,7199,8450,10602,9649,10005,10666
30049,22704,22658,23243,23899,26961,27684
30063,40306,41876,45992,45207,47645,48895
30081,12880,14344,15066,15290,15716,16024
30093,10020,11150,11225,12839,12353,12788
30111,53430,56301,55357,60484,63586,64052
