SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000087,47,0,0,0,0,3000100,120,0,0,0,0,0,120,0,0,0,0,0,10777
2022HU0001219,501,0,0,0,0,3000300,54,0,0,0,0,0,54,0,0,54,0,0,148946
2022HU0001596,112,0,0,1,0,3000200,176,0,0,0,0,0,176,0,0,0,0,0,22931
2022HU0001626,251,0,0,0,0,3000500,182,0,0,0,0,0,182,0,182,182,182,0,43152
2022HU0001802,304,0,0,1,0,3000600,12,0,0,0,0,0,12,0,0,12,0,0,43777
2022HU0001812,415,0,0,0,0,3000400,27,0,0,0,0,0,27,0,27,27,0,0,94850
2022HU0002311,501,0,0,0,0,3000200,105,0,0,0,0,0,105,0,0,0,0,0,83385
2022HU0002516,380,0,0,0,0,3000600,199,0,0,0,0,0,199,0,0,199,0,0,53262
2022HU0002601,501,0,0,0,0,3000200,446,0,0,0,0,0,446,0,0,446,0,0,401290
2022HU0003156,501,0,0,0,0,3000800,101,0,0,0,0,0,101,0,0,0,0,0,83385
2022HU0004264,2,0,0,1,1,3000700,21,21,0,0,0,0,0,0,0,0,21,0,1042
2022HU0005067,220,0,0,0,0,3000200,57,0,0,0,0,0,57,0,0,0,0,0,117781
2022HU0005264,303,0,0,1,0,3000500,223,0,0,0,0,0,223,0,0,0,0,0,89639
2022HU0005291,54,0,0,0,0,3000400,178,0,0,0,0,0,178,0,0,178,0,0,8130
2022HU0005700,91,0,0,1,0,3000700,31,0,0,0,0,0,31,0,0,0,31,0,13550
2022HU0005784,198,0,0,0,0,3000600,67,0,0,0,0,0,67,0,0,0,0,0,31374
2022HU0005985,203,0,0,0,0,3000100,33,0,0,0,0,0,33,0,0,33,0,0,35439
2022HU0006430,240,0,0,0,0,3000300,56,0,0,0,0,0,56,0,56,56,0,0,63164
2022HU0006776,501,0,0,0,0,3000200,111,0,0,0,0,0,111,0,111,0,0,0,233061
2022HU0006949,181,0,0,1,0,3000500,228,228,0,0,0,0,228,0,0,0,0,0,72128
2022HU0007118,410,0,0,0,0,3000200,183,183,0,0,0,0,183,0,183,183,183,0,56285
2022HU0007139,334,0,0,0,0,3000700,19,0,0,0,0,0,19,0,0,19,0,0,45549
2022HU0007143,501,0,0,0,0,3000600,64,0,0,0,0,0,64,0,64,64,64,0,203876
2022HU0007302,501,0,0,0,0,3000500,162,0,0,0,0,0,162,0,162,162,0,0,90577
2022HU0007685,501,0,0,0,0,3000600,57,0,0,0,0,0,57,0,0,57,0,0,202729
2022HU0008088,322,0,0,0,0,3000600,25,25,0,0,0,0,25,0,0,25,0,0,55347
2022HU0008518,289,0,0,0,0,3000100,337,0,0,0,0,0,337,0,0,0,0,0,64206
2022HU0008939,290,0,0,0,0,3000700,200,0,0,0,0,0,200,0,0,200,0,0,52324
2022HU0008995,181,0,0,0,0,3000300,42,0,0,0,0,0,42,0,42,42,42,0,31269
2022HU0009182,262,0,0,0,0,3000400,181,0,0,0,0,0,181,0,0,181,0,0,46904
2022HU0009470,501,0,1,1,0,3000700,120,0,0,0,0,0,120,0,0,120,120,0,117052
2022HU0009705,277,0,0,1,0,3000300,51,0,0,0,0,0,51,0,0,0,0,0,84427
2022HU0009766,195,0,0,1,0,3000700,52,0,0,0,0,0,52,0,0,52,52,0,43152
2022HU0009812,291,0,0,0,0,3000400,169,0,0,0,0,0,169,0,169,0,0,0,87241
2022HU0009855,474,0,0,0,0,3000600,21,0,0,0,0,0,21,0,0,21,0,0,95267
2022HU0009977,501,0,0,0,0,3000800,153,0,0,0,0,0,153,0,0,0,0,0,470082
