SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000405,71,0,1,1,0,5600100,47,0,0,47,0,0,47,47,0,47,47,0,17407
2022HU0004312,249,0,0,0,0,5600100,74,0,0,0,0,0,74,0,0,74,0,0,36272
2022HU0004502,117,0,0,0,0,5600200,146,146,0,0,0,0,146,0,0,146,0,0,16260
2022HU0004761,501,0,0,0,0,5600400,149,0,0,0,0,0,149,0,0,0,0,0,84427
2022HU0004984,201,0,0,0,0,5600400,70,0,0,0,0,0,70,0,0,0,0,0,47946
2022HU0005152,389,0,0,0,0,5600200,112,0,0,0,0,0,112,0,0,0,0,0,58369
2022HU0005748,161,0,0,0,0,5600500,49,0,0,0,0,0,49,0,0,0,0,0,23765
2022HU0005957,7,0,0,1,1,5600300,123,0,0,0,0,0,123,0,0,0,123,0,1251
2022HU0006103,117,0,0,1,1,5600400,246,0,0,0,0,0,246,0,0,246,246,0,15947
2022HU0007258,310,0,0,0,0,5600100,30,0,0,0,0,0,30,0,0,30,30,0,42526
2022HU0007268,162,0,0,0,0,5600200,15,0,0,0,0,0,15,0,15,15,15,0,28393
2022HU0007566,501,0,0,1,0,5600400,88,0,0,0,0,0,88,0,0,88,0,0,79216
2022HU0007567,288,0,0,0,0,5600300,131,0,0,0,0,0,131,131,0,131,0,0,52876
2022HU0008050,45,0,0,0,0,5600300,93,0,0,0,0,0,0,0,0,93,93,0,6254
2022HU0008427,143,0,0,1,1,5600500,84,84,0,0,0,0,0,0,0,0,0,0,44090
2022HU0008689,501,0,0,0,0,5600300,33,0,0,0,0,0,33,0,33,0,0,0,125911
2022HU0008698,162,0,0,0,0,5600300,112,0,0,0,0,0,112,0,0,0,0,0,66708
2022HU0009786,501,0,0,0,0,5600200,96,0,0,0,0,0,96,0,0,96,96,0,267040
2022HU0009966,94,0,0,0,0,5600200,723,0,0,0,0,0,723,0,0,0,0,0,14592
2022HU0011261,167,0,1,1,0,5600100,41,0,0,0,0,0,41,41,0,0,41,0,69105
2022HU0012213,103,0,0,1,0,5600500,256,0,0,0,0,0,256,0,0,0,0,0,31269
2022HU0012438,341,0,0,0,0,5600400,13,0,0,0,0,0,13,0,13,13,13,0,61496
2022HU0015206,501,0,0,0,0,5600400,83,83,0,0,0,0,83,0,0,83,0,0,460180
2022HU0015215,501,0,0,0,0,5600500,115,0,0,0,0,0,115,0,0,115,115,0,146862
2022HU0015744,377,0,1,1,0,5600500,175,0,0,0,0,0,175,0,0,0,0,0,140920
2022HU0015922,256,0,0,0,0,5600500,308,0,0,0,0,0,308,0,0,0,0,0,91098
2022HU0017535,73,0,0,0,0,5600400,86,0,0,0,0,0,86,0,0,0,0,0,74004
2022HU0018675,501,0,0,0,0,5600500,42,42,0,0,0,0,42,0,0,42,42,0,72962
2022HU0018736,147,0,0,0,0,5600400,134,0,0,0,0,0,134,0,0,0,0,0,22107
2022HU0020197,385,0,0,0,0,5600100,79,0,0,0,0,0,79,0,0,0,0,0,59412
2022HU0021115,384,0,0,0,0,5600300,109,0,0,0,0,0,109,0,0,0,0,0,137585
2022HU0021586,460,0,0,1,0,5600400,64,0,0,0,0,0,64,64,0,0,0,0,90681
2022HU0022864,325,0,0,0,0,5600200,10,0,0,0,0,0,10,0,0,10,10,0,75839
