county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
56001,0,0,0,0,0,0,0,0,0,0,1220,0,1220,1220,0,0,0,18
56001,0,0,0,0,0,0,0,0,0,0,1330,0,1330,1330,0,0,0,19
56001,0,0,0,0,0,0,0,0,0,0,13599,0,0,0,0,0,104,60
56001,0,0,0,0,0,0,0,0,0,0,24069,0,0,0,0,0,469,80
56001,0,0,0,0,0,0,19096,0,0,0,0,0,0,0,0,19096,0,71
56001,0,0,0,1,0,798,0,0,0,0,798,0,0,0,0,0,52116,15
56001,0,0,0,1,1,0,0,0,0,0,77239,0,0,0,0,0,0,143
56001,6,0,0,0,0,0,0,0,0,0,1185,0,0,1185,0,0,938,18
56001,6,0,0,0,0,0,0,42224,0,0,42224,42224,0,0,0,0,3002,106
56001,6,0,0,0,1,0,0,0,0,0,1293,0,0,1293,0,0,2606,18
56001,15,0,0,0,0,0,0,0,0,0,140,0,0,140,0,0,3127,6
56001,19,0,0,1,1,0,0,0,0,0,741,0,0,0,741,0,6650,14
56001,20,0,0,0,0,0,0,0,0,0,7098,0,0,0,0,0,9381,43
56001,20,1,0,1,1,0,0,0,0,0,5321,0,0,0,5321,0,109172,37
56001,24,0,0,0,0,0,0,0,0,0,48795,0,0,0,0,0,13029,113
56001,30,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,4597,19
56001,31,0,0,0,0,0,0,0,0,0,1293,0,0,1293,0,0,4482,18
56001,34,0,0,0,0,0,0,0,0,0,45,0,0,45,45,0,4690,3
56001,37,0,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,16990,17
56001,40,0,0,0,0,0,0,0,0,0,3551,0,0,0,0,0,6254,31
56001,43,0,0,0,0,0,0,0,0,0,2382,0,0,0,0,0,10267,25
56001,47,0,1,1,1,1689,0,1689,0,0,1689,0,0,0,1689,0,25651,21
56001,48,0,0,0,0,0,0,0,0,0,2800,0,0,0,2800,0,7296,27
56001,48,0,0,1,1,0,0,0,0,0,7185,7185,0,7185,7185,0,6775,44
56001,52,0,0,0,0,0,0,0,0,0,8268,0,0,0,0,0,10319,47
56001,55,0,0,0,0,0,0,0,0,0,828,0,828,0,828,0,10423,15
56001,58,0,0,0,0,0,0,0,0,0,1445,0,1445,1445,0,0,10319,20
56001,59,0,0,1,0,0,0,0,0,0,4598,0,0,0,0,0,12299,35
56001,60,0,0,1,0,0,0,888,0,0,0,0,0,888,0,0,9381,15
56001,62,0,0,1,0,0,0,0,0,0,1330,0,0,0,1330,0,11987,19
56001,68,0,1,1,1,0,0,0,0,0,634,0,0,0,0,0,10319,13
56001,70,0,0,0,0,0,0,0,0,0,5859,0,0,0,0,0,59412,39
56001,71,0,1,1,0,0,0,0,0,0,950,0,0,0,950,0,10736,16
56001,73,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,74004,23
56001,73,0,0,0,1,0,0,0,0,0,828,0,828,828,0,0,11153,15
56001,74,0,0,0,1,0,0,0,0,0,1484,0,0,0,0,0,26058,20
56001,74,0,0,1,1,0,0,0,0,0,982,982,0,0,982,0,33354,16
56001,75,0,0,0,1,0,0,1445,0,0,1445,0,0,1445,1445,0,14905,20
56001,77,0,0,0,0,0,0,0,0,0,888,0,0,888,0,0,10632,15
56001,77,0,0,0,0,0,0,0,0,0,6340,0,0,6340,0,0,15635,41
56001,79,0,0,0,0,0,0,0,0,0,40552,0,0,0,40552,0,12508,103
56001,79,0,0,0,1,0,0,0,0,0,1220,0,0,1220,0,0,11465,18
56001,79,1,0,1,1,0,0,0,0,0,12086,0,0,0,12086,0,45122,56
56001,80,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,12508,8
56001,82,0,0,0,0,0,10982,0,0,0,10982,0,0,0,10982,0,16677,54
56001,85,0,0,1,0,0,0,0,0,0,6672,0,0,0,6672,0,40650,42
56001,87,1,1,1,1,0,0,0,0,0,323,0,0,0,323,0,13446,9
56001,88,0,1,1,1,0,0,0,0,0,3675,0,0,0,0,0,13133,31
56001,91,0,0,0,0,0,0,0,0,0,558,0,0,558,558,0,12529,12
56001,92,0,0,0,0,0,0,0,0,0,12542,0,0,0,0,0,13550,58
56001,93,0,0,0,1,0,0,0,0,0,4058,0,0,4058,4058,0,13759,33
56001,95,0,0,0,0,0,0,0,0,0,1606,0,0,0,1606,0,14697,21
56001,95,0,0,1,0,0,0,0,0,0,2854,0,0,0,0,0,27725,27
56001,97,0,0,0,0,0,0,0,0,0,1818,0,1818,1818,1818,0,17511,22
56001,98,0,0,0,0,0,0,0,0,0,9728,0,0,0,0,0,18762,51
56001,100,0,0,0,0,0,0,0,0,0,919,0,0,919,0,0,13925,16
56001,103,0,0,0,0,0,0,0,0,0,828,828,0,0,0,828,15635,15
56001,104,0,0,0,0,0,1406,0,0,0,0,0,0,0,0,0,55242,19
56001,105,0,0,0,1,0,0,0,0,0,19096,0,0,19096,19096,0,14488,71
56001,106,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,26058,15
56001,107,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,20846,9
