puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
3800500,95,396,0,0,0,0,0,0,0,0,0,9025,0,0,0,0,0,121950
3800200,301,311,0,0,0,0,0,0,0,0,0,90601,0,0,0,0,0,46904
3800400,22,501,0,0,0,0,0,0,0,0,0,484,0,0,484,0,0,112570
3800600,16,501,0,0,0,0,0,0,0,0,0,256,0,0,256,0,0,119866
3800600,101,345,0,0,0,0,0,0,0,0,0,10201,0,0,0,0,0,54200
3800400,76,385,0,0,0,0,0,0,0,0,0,5776,0,0,0,0,0,156347
3800100,113,501,0,0,0,0,0,0,0,0,0,12769,0,12769,12769,0,0,519071
3800400,108,281,0,0,0,0,11664,0,0,0,0,0,0,0,11664,11664,0,80675
3800500,12,107,0,0,1,1,0,0,0,0,0,144,0,0,144,0,144,19179
3800200,120,32,0,0,0,0,0,0,0,0,14400,14400,0,0,0,14400,0,4795
3800200,21,501,0,0,0,0,0,0,0,0,0,441,0,441,0,0,0,210651
3800400,79,124,0,0,0,0,0,0,0,0,0,6241,0,0,6241,6241,0,23973
3800500,122,501,0,0,0,0,0,0,0,0,0,14884,14884,0,14884,0,0,85365
3800400,19,13,0,0,1,0,0,0,0,0,0,361,0,0,0,0,0,3231
3800400,28,501,1,0,1,0,0,0,0,0,0,784,0,0,784,784,0,141025
3800100,71,501,0,0,0,0,0,0,0,0,0,5041,0,0,0,0,0,104231
3800600,97,475,0,0,0,0,0,0,0,0,0,9409,0,0,9409,9409,0,94142
3800400,25,501,0,0,0,0,0,0,0,0,0,625,0,0,625,0,0,114237
3800400,10,501,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,94850
3800500,237,288,0,0,0,0,0,0,56169,0,0,0,0,0,0,0,56169,67750
3800500,32,248,0,0,0,0,0,0,0,0,0,1024,0,1024,1024,0,0,35772
3800100,26,264,0,1,1,1,676,0,0,0,0,0,0,0,676,676,0,106628
3800500,24,330,0,0,1,0,0,0,0,0,0,576,0,0,0,576,0,102146
