county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
02013,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,-2814,0
02013,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1
02013,0,0,0,0,0,10,0,0,0,0,10,0,0,10,10,0,-2189,0
02013,0,0,0,0,1,6,0,0,0,0,0,0,0,6,6,0,0,0
02013,0,0,0,1,0,0,0,0,0,0,280,0,0,0,0,0,0,2
02013,0,0,0,1,0,322,0,0,0,0,0,0,0,0,0,0,85782,2
02013,2,1,0,1,1,28,0,0,0,0,0,0,0,0,28,0,36637,1
02013,5,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,1668,1
02013,5,0,0,1,1,7,0,0,0,0,0,0,0,0,7,0,2126,0
02013,6,0,0,0,0,95,0,0,0,0,0,0,0,95,95,0,1042,1
02013,7,0,0,1,1,5,0,0,0,0,0,0,0,0,5,0,1147,0
02013,9,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1459,0
02013,9,0,0,1,1,14,0,0,0,0,0,0,14,0,0,0,1459,0
02013,10,0,0,1,0,2,0,0,0,0,2,0,0,0,2,0,37732,0
02013,10,0,0,1,1,11,0,0,0,0,0,0,0,11,0,0,1511,0
02013,11,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,2606,0
02013,11,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,2710,0
02013,11,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,2272,0
02013,12,0,0,0,0,10,0,0,0,0,0,0,10,10,10,0,1876,0
02013,12,0,0,1,0,292,0,0,0,0,0,0,0,0,0,0,5733,2
02013,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39608,0
02013,14,0,0,1,1,38,0,0,0,0,0,0,0,0,38,0,4169,1
02013,15,0,0,1,1,14,0,0,0,0,0,0,0,0,14,0,6160,0
02013,18,0,0,1,1,0,105,0,0,0,0,0,0,0,105,0,75255,1
02013,19,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3857,0
02013,20,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,3127,0
02013,20,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,7922,0
02013,20,1,0,1,0,0,0,0,0,0,22,0,0,0,0,0,7119,1
02013,21,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,3231,1
02013,21,0,0,1,1,56,0,0,0,0,0,0,0,0,0,0,3335,1
02013,22,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3440,0
02013,22,0,0,1,0,8,0,8,0,0,0,0,0,0,8,0,3440,0
02013,22,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,6671,0
02013,22,0,0,1,1,10,0,0,0,0,0,0,0,0,10,0,3440,0
02013,23,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,3127,0
