cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
5501,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,13
5501,0,0,0,0,0,0,0,0,0,0,1448,0,0,1448,0,0,0,13
5501,0,0,0,0,0,0,0,0,0,0,2312,0,0,2312,0,0,0,46
5501,0,0,0,0,0,0,0,0,0,0,5733,0,0,5733,0,0,0,67
5501,0,0,0,0,0,0,0,0,0,0,13990,0,0,13990,0,0,0,114
5501,0,0,0,0,0,0,0,0,0,0,16129,0,0,16129,0,0,-1042,127
5501,0,0,0,0,0,0,0,0,0,0,16751,0,0,16751,0,0,0,114
5501,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,19600,0,0,140
5501,0,0,0,0,0,0,0,0,0,0,91202,0,0,91202,0,0,0,266
5501,0,0,0,0,0,0,0,0,0,0,131044,0,0,131044,0,0,0,362
5501,0,0,0,0,0,0,0,8100,0,0,0,0,8100,8100,0,0,0,90
5501,0,0,0,0,1,0,0,0,0,0,12443,0,0,12443,12443,0,0,107
5501,0,0,0,0,1,0,0,7598,0,0,0,0,0,7598,0,0,0,77
5501,0,0,0,1,0,0,0,0,0,0,489,0,0,0,0,0,0,21
5501,0,0,0,1,0,0,0,0,0,0,947,0,0,0,0,0,133937,30
5501,0,0,0,1,0,0,0,0,0,0,2043,0,0,2043,0,0,0,43
5501,0,0,0,1,0,0,0,0,0,0,16129,0,0,16129,16129,0,66395,127
5501,0,0,0,1,0,0,0,0,0,0,270763,0,0,0,0,0,0,458
5501,0,0,0,1,0,0,0,573049,0,0,0,0,0,0,0,0,0,757
5501,0,0,0,1,1,0,0,0,0,0,3965,0,0,0,0,0,41692,22
5501,0,0,0,1,1,0,0,0,0,0,6114,0,0,0,6114,0,0,27
5501,0,0,0,1,1,0,0,0,0,0,15376,0,0,0,0,0,0,124
5501,0,0,0,1,1,0,0,0,0,0,42436,0,0,0,42436,0,0,206
5501,0,0,1,1,1,0,0,0,0,0,247009,247009,0,0,247009,247009,17719,497
5501,2,0,0,0,0,0,0,0,0,0,4141,0,4141,0,0,0,396,22
5501,2,0,0,1,1,0,0,0,0,0,3965,3965,0,0,0,0,521,22
