metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,7225,0,7225,0,0,85
99999,0,0,0,0,0,0,0,0,0,0,0,0,14161,14161,0,0,0,119
99999,0,0,0,0,0,0,0,0,0,0,0,57121,0,57121,57121,57121,0,239
99999,0,0,0,0,0,0,0,0,0,0,0,97969,0,97969,0,0,0,313
99999,0,0,0,0,0,0,0,0,0,0,144,0,0,144,144,0,0,12
99999,0,0,0,0,0,0,0,0,0,0,196,0,0,196,196,0,0,14
99999,0,0,0,0,0,0,0,0,0,0,361,0,0,361,361,0,0,19
99999,0,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,0,20
99999,0,0,0,0,0,0,0,0,0,0,441,0,0,441,0,0,0,21
99999,0,0,0,0,0,0,0,0,0,0,441,0,441,0,0,0,0,21
99999,0,0,0,0,0,0,0,0,0,0,484,0,0,484,0,0,0,22
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,529,0,0,0,46
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,529,529,0,-1980,23
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,529,529,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,529,0,529,529,529,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,24
99999,0,0,0,0,0,0,0,0,0,0,576,0,0,576,576,0,4,24
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,-1980,25
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,25
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,625,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,625,0,0,26787,25
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,625,625,0,0,25
99999,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,26
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,729,0,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,729,729,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,-1976,28
99999,0,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,0,28
99999,0,0,0,0,0,0,0,0,0,0,784,0,784,784,0,0,0,28
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,8443,29
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,1355,29
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,841,841,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,841,0,841,0,841,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,900,0,900,900,0,0,-1980,30
99999,0,0,0,0,0,0,0,0,0,0,900,0,900,900,0,0,0,30
99999,0,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,0,31
99999,0,0,0,0,0,0,0,0,0,0,1156,0,0,1156,0,0,0,68
99999,0,0,0,0,0,0,0,0,0,0,1296,0,0,1296,1296,0,0,36
99999,0,0,0,0,0,0,0,0,0,0,1296,0,1296,1296,1296,0,81332,36
99999,0,0,0,0,0,0,0,0,0,0,1296,1296,0,1296,1296,1296,0,36
99999,0,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,0,74
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1521,0,1521,1521,0,0,0,39
99999,0,0,0,0,0,0,0,0,0,0,1681,0,0,1681,0,0,0,41
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,1764,0,79945,42
