SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000068,167,0,0,0,0,4702700,57,0,0,0,0,0,57,0,0,0,0,0,38774
2022HU0000135,262,0,0,1,1,4701900,55,0,0,0,0,0,55,0,0,55,0,0,38253
2022HU0000151,501,0,0,0,0,4702406,90,0,0,0,0,0,90,0,0,0,90,0,513859
2022HU0000185,464,0,0,0,0,4703100,30,0,0,0,0,0,30,0,0,0,0,0,93808
2022HU0000217,345,0,0,0,0,4701900,544,0,0,0,0,0,544,0,0,0,0,0,54200
2022HU0000339,83,0,0,1,0,4702508,135,0,0,135,0,0,0,0,0,135,0,0,12195
2022HU0000393,501,0,0,0,0,4702401,124,0,0,0,0,0,124,0,0,0,0,0,224097
2022HU0000416,261,0,0,0,0,4701900,127,0,0,0,0,0,127,0,0,127,0,0,37523
2022HU0000650,419,0,0,0,0,4702300,92,0,0,0,0,0,92,0,0,0,0,0,99020
2022HU0000722,501,0,0,0,0,4702406,24,24,0,0,0,0,24,0,0,0,0,0,513859
2022HU0000737,278,0,0,0,0,4700200,92,0,0,0,0,0,92,0,92,92,92,0,48051
2022HU0000840,501,0,0,0,0,4702002,59,0,0,0,59,0,59,0,0,0,59,0,238689
2022HU0000910,336,0,0,0,0,4702506,72,0,0,72,0,0,72,0,0,0,0,0,114654
2022HU0000973,346,0,0,0,0,4700100,285,0,0,0,0,0,285,0,0,285,0,0,48467
2022HU0001029,42,0,0,1,1,4703401,71,0,0,71,0,0,0,0,0,0,71,0,14488
2022HU0001043,203,0,0,0,0,4702101,47,0,0,0,0,0,47,0,0,0,0,0,31269
2022HU0001095,107,0,0,1,0,4701600,75,75,0,0,0,75,75,0,0,75,75,0,21367
2022HU0001097,501,0,0,0,0,4702002,108,0,108,0,0,0,108,0,0,0,0,0,119866
2022HU0001188,391,0,0,0,0,4703200,66,0,0,0,0,0,66,0,66,0,0,0,87554
2022HU0001236,248,0,0,0,0,4702406,110,0,0,0,0,0,110,0,0,0,110,0,46904
2022HU0001271,214,0,0,0,0,4702505,89,0,0,89,0,0,0,0,0,89,89,0,47331
2022HU0001292,166,0,0,0,0,4703500,77,0,0,0,0,0,77,0,0,0,0,0,26058
2022HU0001440,356,0,0,0,0,4702101,364,0,0,0,0,0,364,0,0,0,0,0,111944
2022HU0001619,429,0,0,0,0,4703100,122,0,0,0,0,0,122,0,0,0,0,0,83385
2022HU0001739,0,1,0,0,1,4703000,18,0,0,0,0,0,18,18,0,0,0,0,117052
2022HU0001792,501,0,0,1,0,4701503,89,0,89,0,0,0,89,0,89,0,89,0,169897
2022HU0001820,501,0,0,0,0,4703200,61,0,0,0,0,0,61,0,0,61,0,0,259535
2022HU0001882,36,0,0,0,1,4701900,77,0,0,0,0,0,77,0,0,0,77,0,7400
2022HU0001960,178,0,0,0,0,4702002,196,0,0,0,0,0,196,0,0,0,0,0,41692
2022HU0001987,305,0,0,0,0,4701700,33,0,0,33,0,0,33,0,0,33,33,0,122263
2022HU0002044,265,0,0,0,0,4702502,105,0,0,0,0,0,105,0,0,0,0,0,41692
2022HU0002075,350,0,1,1,0,4703403,94,0,0,0,0,0,94,0,0,94,0,0,50656
2022HU0002126,187,0,0,0,0,4700800,79,0,0,0,0,0,79,0,0,79,0,0,33020
2022HU0002133,501,0,0,0,0,4701600,81,0,81,0,0,0,81,0,0,0,0,0,156347
2022HU0002222,83,0,0,1,0,4702502,80,0,0,0,0,0,80,0,0,80,0,0,15259
2022HU0002423,131,0,0,1,0,4703401,235,0,0,235,0,0,0,0,0,0,0,235,62539
2022HU0002450,84,0,0,0,0,4703403,53,0,0,0,0,0,0,0,0,0,53,0,12508
2022HU0002505,263,0,0,0,0,4700200,32,0,0,0,0,0,32,0,0,32,32,0,47112
2022HU0002573,501,0,0,1,0,4702505,29,29,0,0,0,0,29,0,0,29,0,0,217635
2022HU0002583,276,0,0,0,0,4700301,173,0,173,0,0,0,173,0,0,0,173,0,62747
2022HU0002612,345,0,0,0,0,4702406,151,0,0,0,0,0,151,0,0,0,0,0,52116
2022HU0002641,171,0,0,0,0,4703200,221,0,0,0,0,0,221,0,0,221,0,0,26058
2022HU0002645,419,0,0,0,0,4702403,185,0,0,0,0,0,185,0,0,0,0,0,64623
2022HU0002693,501,0,0,0,0,4701900,70,0,0,70,0,0,0,0,0,0,0,0,124035
2022HU0002697,9,0,0,0,0,4703700,49,0,0,0,0,0,49,0,0,49,0,0,1355
2022HU0002743,44,0,0,1,1,4700100,80,80,0,0,0,0,80,0,0,0,80,0,10632
2022HU0002850,17,0,0,1,1,4701101,107,0,0,0,0,0,107,0,0,0,0,0,6254
2022HU0002853,70,0,0,1,1,4702503,77,0,0,77,0,0,0,0,0,77,0,0,9798
2022HU0002924,501,0,1,1,0,4703600,46,0,46,0,0,0,0,0,0,46,46,46,522198
2022HU0003021,455,0,0,1,0,4701600,70,0,0,0,0,0,70,0,0,70,0,0,79216
2022HU0003032,0,0,0,0,0,4701101,52,0,0,0,0,0,52,0,0,52,0,0,0
2022HU0003039,163,0,0,0,0,4702300,16,0,0,0,0,0,16,0,0,16,0,0,23139
2022HU0003178,501,0,0,0,0,4701000,51,0,0,0,0,0,51,0,0,51,0,0,111371
2022HU0003216,501,0,0,0,0,4702900,93,0,0,0,0,0,93,0,0,93,0,0,106316
2022HU0003260,359,0,0,0,0,4703100,310,0,0,0,0,0,310,0,310,0,0,0,132582
2022HU0003263,146,0,0,1,1,4701201,154,0,0,0,0,0,154,0,0,154,0,0,34917
2022HU0003301,139,0,0,1,0,4701000,81,0,0,0,0,0,81,0,0,0,0,0,63112
