puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
4702700,57,167,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,38774
4701900,55,262,0,0,1,1,0,0,0,0,0,3025,0,0,3025,0,0,38253
4702406,90,501,0,0,0,0,0,0,0,0,0,8100,0,0,0,8100,0,513859
4703100,30,464,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,93808
4701900,544,345,0,0,0,0,0,0,0,0,0,295936,0,0,0,0,0,54200
4702508,135,83,0,0,1,0,0,0,18225,0,0,0,0,0,18225,0,0,12195
4702401,124,501,0,0,0,0,0,0,0,0,0,15376,0,0,0,0,0,224097
4701900,127,261,0,0,0,0,0,0,0,0,0,16129,0,0,16129,0,0,37523
4702300,92,419,0,0,0,0,0,0,0,0,0,8464,0,0,0,0,0,99020
4702406,24,501,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,513859
4700200,92,278,0,0,0,0,0,0,0,0,0,8464,0,8464,8464,8464,0,48051
4702002,59,501,0,0,0,0,0,0,0,3481,0,3481,0,0,0,3481,0,238689
4702506,72,336,0,0,0,0,0,0,5184,0,0,5184,0,0,0,0,0,114654
4700100,285,346,0,0,0,0,0,0,0,0,0,81225,0,0,81225,0,0,48467
4703401,71,42,0,0,1,1,0,0,5041,0,0,0,0,0,0,5041,0,14488
4702101,47,203,0,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,31269
4701600,75,107,0,0,1,0,5625,0,0,0,5625,5625,0,0,5625,5625,0,21367
4702002,108,501,0,0,0,0,0,11664,0,0,0,11664,0,0,0,0,0,119866
4703200,66,391,0,0,0,0,0,0,0,0,0,4356,0,4356,0,0,0,87554
4702406,110,248,0,0,0,0,0,0,0,0,0,12100,0,0,0,12100,0,46904
4702505,89,214,0,0,0,0,0,0,7921,0,0,0,0,0,7921,7921,0,47331
4703500,77,166,0,0,0,0,0,0,0,0,0,5929,0,0,0,0,0,26058
4702101,364,356,0,0,0,0,0,0,0,0,0,132496,0,0,0,0,0,111944
4703100,122,429,0,0,0,0,0,0,0,0,0,14884,0,0,0,0,0,83385
4703000,18,0,1,0,0,1,0,0,0,0,0,324,324,0,0,0,0,117052
4701503,89,501,0,0,1,0,0,7921,0,0,0,7921,0,7921,0,7921,0,169897
4703200,61,501,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,259535
4701900,77,36,0,0,0,1,0,0,0,0,0,5929,0,0,0,5929,0,7400
4702002,196,178,0,0,0,0,0,0,0,0,0,38416,0,0,0,0,0,41692
4701700,33,305,0,0,0,0,0,0,1089,0,0,1089,0,0,1089,1089,0,122263
4702502,105,265,0,0,0,0,0,0,0,0,0,11025,0,0,0,0,0,41692
4703403,94,350,0,1,1,0,0,0,0,0,0,8836,0,0,8836,0,0,50656
4700800,79,187,0,0,0,0,0,0,0,0,0,6241,0,0,6241,0,0,33020
4701600,81,501,0,0,0,0,0,6561,0,0,0,6561,0,0,0,0,0,156347
4702502,80,83,0,0,1,0,0,0,0,0,0,6400,0,0,6400,0,0,15259
4703401,235,131,0,0,1,0,0,0,55225,0,0,0,0,0,0,0,55225,62539
4703403,53,84,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,12508
4700200,32,263,0,0,0,0,0,0,0,0,0,1024,0,0,1024,1024,0,47112
4702505,29,501,0,0,1,0,841,0,0,0,0,841,0,0,841,0,0,217635
4700301,173,276,0,0,0,0,0,29929,0,0,0,29929,0,0,0,29929,0,62747
4702406,151,345,0,0,0,0,0,0,0,0,0,22801,0,0,0,0,0,52116
4703200,221,171,0,0,0,0,0,0,0,0,0,48841,0,0,48841,0,0,26058
4702403,185,419,0,0,0,0,0,0,0,0,0,34225,0,0,0,0,0,64623
4701900,70,501,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,124035
4703700,49,9,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,1355
4700100,80,44,0,0,1,1,6400,0,0,0,0,6400,0,0,0,6400,0,10632
4701101,107,17,0,0,1,1,0,0,0,0,0,11449,0,0,0,0,0,6254
4702503,77,70,0,0,1,1,0,0,5929,0,0,0,0,0,5929,0,0,9798
4703600,46,501,0,1,1,0,0,2116,0,0,0,0,0,0,2116,2116,2116,522198
4701600,70,455,0,0,1,0,0,0,0,0,0,4900,0,0,4900,0,0,79216
4701101,52,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,0,0,0
4702300,16,163,0,0,0,0,0,0,0,0,0,256,0,0,256,0,0,23139
4701000,51,501,0,0,0,0,0,0,0,0,0,2601,0,0,2601,0,0,111371
4702900,93,501,0,0,0,0,0,0,0,0,0,8649,0,0,8649,0,0,106316
4703100,310,359,0,0,0,0,0,0,0,0,0,96100,0,96100,0,0,0,132582
4701201,154,146,0,0,1,1,0,0,0,0,0,23716,0,0,23716,0,0,34917
4701000,81,139,0,0,1,0,0,0,0,0,0,6561,0,0,0,0,0,63112
4702401,137,204,0,0,0,0,0,0,18769,0,0,0,0,0,18769,18769,0,29185
4701800,84,501,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0,513859
4701504,108,219,0,0,0,0,0,0,0,0,0,11664,0,0,11664,11664,0,30435
4700800,75,160,0,0,0,0,0,0,0,0,0,5625,0,0,5625,0,0,21889
4701900,62,381,0,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,85991
4702300,160,501,0,0,0,0,25600,0,0,0,0,25600,0,0,0,0,0,156347
4702405,120,501,0,0,1,0,0,0,14400,0,0,0,0,0,14400,0,0,149676
4700100,99,501,0,0,0,0,0,0,0,0,0,9801,0,0,0,0,0,78173
4703403,70,198,0,0,0,0,0,0,0,0,0,4900,0,0,4900,0,0,35960
4702600,145,21,0,0,1,1,0,0,21025,0,0,0,0,0,21025,21025,0,3127
4701201,51,115,0,0,1,0,0,0,0,0,0,2601,0,0,2601,2601,0,16312
4701300,41,501,0,0,0,0,0,0,0,0,0,1681,0,0,1681,1681,0,151239
4700501,157,15,0,0,0,0,0,0,0,0,0,24649,0,0,24649,24649,0,2814
4702406,73,501,0,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,89639
4703200,69,76,0,0,0,0,0,0,0,0,0,4761,0,0,4761,4761,0,10423
4702700,66,247,0,0,0,0,0,0,0,0,0,4356,0,0,4356,0,0,33448
4701502,58,372,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,89222
4703500,51,162,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,39285
4700301,112,104,0,0,1,0,0,0,0,0,0,12544,0,0,0,0,0,41692
4700900,37,501,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,124348
4703600,71,248,0,0,1,1,0,0,0,0,0,5041,0,0,5041,0,0,35022
4702504,339,171,0,0,0,0,0,0,114921,0,0,0,0,0,0,0,0,76089
4701700,13,94,0,0,0,1,0,0,0,0,0,169,0,0,169,169,0,14801
4700800,49,188,0,0,0,0,0,0,0,0,0,2401,0,0,0,2401,0,43777
4700200,42,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0
4700301,100,501,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,182404
4702505,82,289,0,0,0,0,0,6724,0,0,0,0,0,0,6724,0,6724,65249
4702300,19,79,0,0,1,1,361,0,0,0,0,361,0,0,0,361,0,23139
4702406,95,411,0,0,0,0,0,0,0,0,0,9025,0,0,0,0,0,60454
4702402,117,407,0,0,0,0,0,0,0,0,0,13689,0,0,0,0,0,94329
4702402,47,298,0,0,0,0,0,0,0,2209,0,2209,2209,0,0,0,0,109443
4702101,46,487,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,72962
4702404,158,378,0,0,0,0,0,0,24964,0,0,0,0,0,0,0,0,72962
4700401,42,427,0,0,0,0,0,0,0,0,0,1764,0,0,1764,0,0,72962
4702401,95,20,0,0,0,0,0,0,0,0,0,9025,0,0,0,0,0,3127
4703500,50,353,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,104231
4701400,40,130,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,26058
4700501,111,385,0,0,0,0,0,0,0,0,0,12321,0,12321,0,0,0,72962
4702502,118,501,0,0,0,0,0,0,0,0,0,13924,13924,0,13924,0,13924,117260
4701600,64,205,0,0,0,0,0,0,0,0,0,4096,0,0,4096,4096,0,45653
4700200,56,120,0,0,1,1,0,0,0,0,0,3136,0,0,0,3136,0,67750
4703200,14,369,0,0,0,0,0,0,0,0,0,196,0,0,196,0,0,50031
4702401,255,70,0,0,0,0,0,0,0,0,0,65025,0,0,0,0,0,31269
4702402,48,501,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,84427
4700900,54,366,0,0,0,0,0,0,0,0,0,2916,0,0,2916,0,0,74004
4703000,58,282,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,41692
4703100,44,190,0,0,1,0,0,0,0,0,0,1936,0,0,0,1936,0,43777
4703402,92,501,0,0,0,0,0,0,0,0,0,8464,0,0,0,0,0,114654
4701700,45,81,0,0,0,1,0,0,0,0,0,2025,0,0,0,0,0,12508
4700401,40,501,0,0,0,0,0,0,0,0,0,1600,0,0,1600,1600,0,104023
4703403,61,501,0,0,0,0,0,0,0,0,0,3721,0,3721,3721,0,0,171981
4700900,141,431,0,0,1,0,0,0,0,0,0,19881,0,19881,0,0,0,166040
4700700,68,152,0,0,0,0,0,0,0,0,0,4624,0,0,0,4624,0,29185
4703100,66,466,0,0,0,0,0,0,0,0,0,4356,0,0,4356,4356,0,103606
4703100,12,501,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,155096
4700401,60,501,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,190222
4702800,27,501,0,0,0,0,0,0,0,0,0,729,0,0,0,729,0,159474
4702800,111,501,0,0,0,0,0,0,0,0,0,12321,0,0,12321,0,0,316341
4702001,60,245,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,37523
4702406,28,501,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,535956
4700200,49,501,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,113664
4701300,28,197,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,26912
4702102,97,495,0,0,0,0,0,0,0,0,0,9409,0,9409,9409,0,0,85678
4702800,73,109,0,0,0,0,0,0,5329,0,0,0,0,0,5329,5329,0,15635
4701201,182,493,0,0,0,0,33124,0,0,0,0,33124,0,0,0,0,0,146966
4702508,359,69,0,1,1,1,0,0,128881,0,0,0,0,0,128881,128881,0,10110
4702800,83,100,0,0,0,0,0,0,0,0,0,6889,0,0,0,0,0,15635
4701503,117,501,0,0,0,0,0,0,0,0,0,13689,0,13689,13689,0,0,111840
4701502,413,171,0,0,0,0,0,0,170569,0,0,170569,0,0,0,0,0,39399
4703700,52,410,0,0,0,0,0,0,0,0,0,2704,0,0,0,2704,0,120908
4702800,32,144,0,0,0,0,0,0,0,0,0,1024,0,0,1024,1024,0,28664
4700200,156,264,0,0,0,0,0,0,0,0,0,24336,0,0,0,0,0,78173
4703700,89,301,0,0,0,0,0,0,0,0,0,7921,0,0,0,0,0,91723
4701502,73,134,0,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,72962
4702101,67,501,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,0,156367
4700501,94,501,0,0,0,0,0,0,0,0,0,8836,0,0,0,0,0,145976
4702102,280,328,0,0,0,0,0,0,0,0,0,78400,0,0,78400,78400,0,56389
4703000,151,470,0,0,0,0,0,0,0,0,0,22801,0,0,0,0,0,104444
4701400,17,501,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,125077
4702506,587,91,0,0,1,1,0,0,344569,0,0,0,0,0,0,0,0,28664
4701700,349,501,0,0,0,0,0,0,0,0,0,121801,0,0,0,0,0,330413
4700401,42,501,0,0,0,0,0,0,0,0,0,1764,0,1764,0,0,0,254324
4700600,32,501,0,0,0,0,0,0,0,0,0,1024,0,0,1024,1024,0,639145
4702501,124,85,0,0,1,1,0,0,15376,0,0,15376,0,0,0,0,0,30227
4701000,308,102,0,0,0,0,0,0,0,0,0,94864,0,0,94864,94864,0,14280
4702503,106,434,0,0,0,0,0,0,0,0,0,11236,0,0,11236,0,0,85991
4701503,139,445,0,0,0,0,0,0,19321,0,0,19321,0,0,0,19321,0,89430
4700200,21,347,0,0,0,0,0,0,0,0,0,441,0,0,441,0,0,47946
