county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
35001,0,0,0,0,0,0,0,0,0,0,0,116964,0,0,0,0,23973,342
35001,0,0,0,0,0,0,0,0,0,0,415,0,0,415,415,0,-5524,9
35001,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,14
35001,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,56
35001,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,27
35001,0,0,0,0,0,0,0,0,0,0,3721,0,0,0,3721,0,0,61
35001,0,0,0,0,0,0,0,0,0,0,4761,4761,4761,4761,4761,0,0,69
35001,0,0,0,0,0,0,0,0,0,0,6241,0,0,0,0,0,104,79
35001,0,0,0,0,0,0,0,0,0,0,7056,7056,7056,7056,0,0,0,84
35001,0,0,0,0,0,0,0,0,0,0,7225,0,0,7225,0,0,0,85
35001,0,0,0,0,0,0,0,0,0,0,7334,0,0,0,7334,0,0,40
35001,0,0,0,0,0,0,0,0,0,0,7744,7744,0,0,7744,0,0,88
35001,0,0,0,0,0,0,0,0,0,0,11025,11025,0,11025,0,0,0,105
35001,0,0,0,0,0,0,0,0,0,0,11449,11449,11449,11449,11449,0,12508,107
35001,0,0,0,0,0,0,0,0,0,0,15625,0,0,15625,15625,0,0,125
35001,0,0,0,0,0,0,0,0,0,0,21609,0,0,0,0,0,0,147
35001,0,0,0,0,0,0,0,0,0,0,21904,0,21904,21904,21904,0,0,148
35001,0,0,0,0,0,0,0,0,0,0,35344,0,0,35344,0,0,0,188
35001,0,0,0,0,0,0,0,0,0,0,51984,0,0,51984,0,0,0,228
35001,0,0,0,0,0,0,0,0,0,0,125316,125316,0,0,0,0,0,354
35001,0,0,0,0,0,0,0,11025,0,0,0,0,0,0,0,0,0,105
35001,0,0,0,0,0,0,0,20449,0,20449,20449,0,0,0,0,0,0,143
35001,0,0,0,0,0,0,9271,0,0,0,0,0,9271,9271,0,0,0,45
35001,0,0,0,0,0,0,21904,0,0,0,0,0,0,21904,0,0,0,148
35001,0,0,0,0,1,0,0,0,0,0,39601,0,0,0,0,0,2085,199
35001,0,0,0,1,0,0,0,0,0,0,0,0,0,1775,1775,0,0,20
35001,0,0,0,1,0,0,0,0,0,0,0,76729,0,0,0,0,0,277
35001,0,0,0,1,0,0,0,0,0,0,1020,0,1020,0,1020,0,0,15
35001,0,0,0,1,0,0,0,0,0,0,2274,0,0,0,0,0,36481,22
35001,0,0,0,1,0,0,0,0,0,0,2704,0,0,2704,0,0,0,52
