SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000046,501,0,0,0,0,3501001,72,0,0,0,0,0,72,0,72,72,0,0,137794
2022HU0000197,501,0,0,0,0,3500300,11,11,0,0,0,0,11,11,0,0,0,0,209713
2022HU0000343,66,0,0,0,0,3500400,21,0,0,0,0,0,21,0,21,21,21,0,9485
2022HU0000516,393,0,0,1,1,3501100,98,0,0,98,0,0,98,0,98,0,98,0,151760
2022HU0000635,501,0,0,0,0,3500706,63,0,0,0,0,0,63,63,63,63,0,0,131706
2022HU0000769,501,0,0,0,0,3500100,31,0,0,0,0,0,31,31,0,31,31,0,74004
2022HU0001135,287,0,0,0,0,3500200,151,0,0,0,0,0,151,0,0,0,0,0,127162
2022HU0001181,501,0,0,0,0,3500705,165,0,0,0,0,0,165,165,0,0,0,0,723364
2022HU0001252,110,0,1,1,1,3500400,44,0,0,0,0,0,44,0,0,44,0,0,15739
2022HU0001329,501,0,0,0,0,3500900,72,0,0,0,0,0,72,72,0,0,0,0,104231
2022HU0001475,133,0,0,0,0,3500701,75,0,0,0,0,0,75,0,0,0,0,0,99020
2022HU0001488,102,0,0,1,1,3500705,148,0,0,0,0,0,148,0,148,0,0,0,20846
2022HU0001538,260,0,0,0,0,3500900,77,0,0,0,0,0,77,77,0,77,77,0,45862
2022HU0001551,425,0,0,0,0,3500706,182,0,0,182,0,0,0,182,182,0,0,182,135500
2022HU0001560,501,0,0,1,0,3500300,38,0,0,0,0,0,38,0,0,0,38,0,101104
2022HU0001690,501,0,0,0,0,3500900,44,0,0,0,0,0,0,44,0,44,0,0,119762
2022HU0001719,501,0,0,0,0,3500300,508,0,0,0,0,0,508,508,0,508,0,0,180216
2022HU0001791,342,0,0,0,0,3500500,60,0,60,0,0,0,0,0,0,60,0,0,47634
2022HU0002109,292,0,0,0,0,3500100,19,19,0,0,0,0,0,0,0,0,0,0,102668
2022HU0002295,129,0,0,1,0,3500500,55,0,0,0,0,0,55,55,55,55,55,0,29810
2022HU0002301,501,0,0,0,0,3500300,31,0,0,0,0,0,0,31,31,31,0,0,135500
2022HU0002554,25,0,0,0,0,3500705,163,0,0,0,0,0,163,0,0,163,0,0,3440
2022HU0002776,63,0,1,1,1,3500900,77,0,0,0,0,0,77,77,0,0,77,0,12508
2022HU0002989,0,0,0,0,0,3500703,69,0,0,0,0,0,69,69,69,69,69,0,0
2022HU0003101,109,0,0,0,1,3500400,53,0,0,0,0,0,53,0,0,53,53,0,15009
2022HU0003158,66,1,0,1,1,3500400,53,0,0,0,0,0,53,53,0,53,53,0,20117
2022HU0003315,161,0,1,1,0,3500702,129,0,0,0,0,0,129,129,0,0,129,0,30748
2022HU0003318,501,0,0,0,0,3501002,43,0,0,0,0,0,43,0,0,43,0,0,194912
2022HU0003456,0,0,0,1,1,3500600,122,0,0,0,0,0,0,122,0,0,122,122,0
2022HU0003829,67,0,1,1,1,3500900,80,0,0,0,0,0,80,0,0,80,80,0,9381
2022HU0003882,467,0,0,0,0,3500500,82,82,0,0,0,0,82,82,0,0,0,0,104231
2022HU0003904,29,0,0,1,1,3500704,74,0,0,0,0,0,74,0,0,74,74,0,5212
2022HU0003928,129,0,0,1,1,3500500,91,0,0,0,0,0,0,91,0,0,0,0,37523
2022HU0004218,245,0,0,0,0,3501001,56,0,0,0,0,0,56,0,0,56,0,0,35126
2022HU0004307,501,0,0,0,0,3500500,55,0,0,0,0,0,55,55,0,0,0,0,196997
2022HU0004361,501,0,0,0,0,3501100,184,0,0,0,0,0,184,184,0,0,0,0,125077
2022HU0004461,33,0,0,0,0,3501002,248,248,0,248,0,0,248,248,0,0,0,0,33354
2022HU0004556,501,0,0,0,0,3500703,49,0,49,0,0,0,0,0,0,49,0,0,122159
2022HU0004830,32,0,1,1,1,3500900,46,0,0,0,0,0,46,46,0,0,46,0,7505
2022HU0004916,192,0,1,1,1,3500100,13,13,0,0,0,0,0,0,0,13,13,13,45445
