SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000004,162,1,1,1,1,3903000,129,0,0,0,0,0,129,0,0,129,129,0,29810
2022HU0000009,501,0,0,0,0,3904602,150,0,0,0,0,0,150,0,0,0,0,0,182404
2022HU0000014,501,0,0,0,0,3900601,129,0,0,0,0,0,129,0,0,0,0,0,119866
2022HU0000050,407,0,0,0,0,3903600,60,0,0,0,0,0,60,0,60,0,0,0,144881
2022HU0000082,90,0,0,0,0,3902800,49,0,0,0,0,0,49,0,49,49,0,0,12716
2022HU0000084,159,0,0,0,0,3902702,90,0,0,0,0,0,90,0,0,0,0,0,25015
2022HU0000096,0,0,0,1,0,3904300,43,43,0,0,0,0,43,0,0,0,43,0,51073
2022HU0000133,501,0,0,0,0,3900900,42,0,0,0,0,0,42,0,0,0,0,0,125077
2022HU0000154,482,0,0,1,0,3900701,40,0,0,0,0,0,40,0,0,40,0,0,182404
2022HU0000182,405,0,0,0,0,3903401,76,0,0,0,0,0,76,0,0,76,0,0,72441
2022HU0000192,501,0,0,0,0,3903406,99,0,0,0,0,0,99,0,0,0,0,0,471646
2022HU0000198,129,0,0,1,0,3903411,71,0,0,71,0,0,0,0,0,71,71,71,38253
2022HU0000201,277,0,0,0,0,3900705,109,0,0,0,0,0,109,0,0,109,109,0,39608
2022HU0000238,439,0,0,0,0,3903500,61,0,0,0,0,0,61,0,61,61,61,0,188033
2022HU0000250,501,0,0,0,0,3900602,104,0,0,0,0,0,104,0,0,0,0,0,177193
2022HU0000308,338,0,0,0,0,3900500,95,0,0,0,0,0,95,0,0,95,0,0,47008
2022HU0000363,501,0,0,0,0,3900710,64,0,0,0,0,0,64,0,0,0,0,0,119866
2022HU0000389,14,0,0,1,1,3900708,342,0,0,342,0,0,0,0,0,0,0,0,4169
2022HU0000439,226,0,0,1,0,3902100,83,0,0,0,0,0,83,0,0,0,0,0,34396
2022HU0000448,399,0,0,0,0,3900703,115,0,0,0,0,0,115,0,0,0,0,0,59412
2022HU0000470,53,0,0,0,0,3900705,42,0,0,0,0,0,42,42,0,42,0,0,7400
2022HU0000489,119,0,0,1,1,3900707,38,0,0,0,0,0,38,0,38,38,0,0,16677
2022HU0000491,369,0,0,0,0,3904704,90,0,0,0,0,0,90,0,0,0,0,0,69835
2022HU0000637,331,0,0,0,0,3901201,110,0,0,0,0,0,110,0,0,0,0,110,117781
2022HU0000678,79,0,0,0,0,3902200,80,0,0,0,0,0,80,80,80,80,80,0,14592
2022HU0000681,268,0,0,0,0,3904707,222,0,0,222,0,0,0,0,0,0,0,0,53158
2022HU0000706,229,0,0,0,0,3903500,111,0,0,0,0,0,111,0,0,0,0,0,35334
2022HU0000719,198,0,0,0,0,3901700,9,0,0,0,0,0,9,0,0,0,0,0,60037
2022HU0000777,231,0,0,0,0,3901202,106,0,0,0,0,0,106,0,0,106,0,0,32416
2022HU0000895,501,0,0,0,0,3900702,91,91,0,0,0,0,91,0,0,0,0,0,152177
2022HU0000906,501,0,0,0,0,3901201,119,0,0,0,0,0,119,0,0,0,0,0,276212
2022HU0000958,201,0,0,1,0,3900802,61,0,0,0,0,0,61,0,0,61,0,0,32197
2022HU0000978,287,0,0,0,0,3901001,39,0,0,0,0,0,39,0,0,0,0,0,83385
2022HU0001041,452,0,0,1,0,3903402,58,0,0,0,0,0,58,0,58,58,58,0,106670
2022HU0001130,501,0,0,0,0,3904602,74,0,0,0,0,0,74,0,0,74,0,0,82343
2022HU0001139,75,0,0,1,1,3901003,72,0,0,0,0,0,72,0,0,0,0,0,15635
2022HU0001183,501,0,0,0,0,3903301,15,0,0,0,0,0,15,0,0,0,0,0,230351
