puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
3903000,129,162,1,1,1,1,0,0,0,0,0,16641,0,0,16641,16641,0,29810
3904602,150,501,0,0,0,0,0,0,0,0,0,22500,0,0,0,0,0,182404
3900601,129,501,0,0,0,0,0,0,0,0,0,16641,0,0,0,0,0,119866
3903600,60,407,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,144881
3902800,49,90,0,0,0,0,0,0,0,0,0,2401,0,2401,2401,0,0,12716
3902702,90,159,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,25015
3904300,43,0,0,0,1,0,1849,0,0,0,0,1849,0,0,0,1849,0,51073
3900900,42,501,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,125077
3900701,40,482,0,0,1,0,0,0,0,0,0,1600,0,0,1600,0,0,182404
3903401,76,405,0,0,0,0,0,0,0,0,0,5776,0,0,5776,0,0,72441
3903406,99,501,0,0,0,0,0,0,0,0,0,9801,0,0,0,0,0,471646
3903411,71,129,0,0,1,0,0,0,5041,0,0,0,0,0,5041,5041,5041,38253
3900705,109,277,0,0,0,0,0,0,0,0,0,11881,0,0,11881,11881,0,39608
3903500,61,439,0,0,0,0,0,0,0,0,0,3721,0,3721,3721,3721,0,188033
3900602,104,501,0,0,0,0,0,0,0,0,0,10816,0,0,0,0,0,177193
3900500,95,338,0,0,0,0,0,0,0,0,0,9025,0,0,9025,0,0,47008
3900710,64,501,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,119866
3900708,342,14,0,0,1,1,0,0,116964,0,0,0,0,0,0,0,0,4169
3902100,83,226,0,0,1,0,0,0,0,0,0,6889,0,0,0,0,0,34396
3900703,115,399,0,0,0,0,0,0,0,0,0,13225,0,0,0,0,0,59412
3900705,42,53,0,0,0,0,0,0,0,0,0,1764,1764,0,1764,0,0,7400
3900707,38,119,0,0,1,1,0,0,0,0,0,1444,0,1444,1444,0,0,16677
3904704,90,369,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,69835
3901201,110,331,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,12100,117781
3902200,80,79,0,0,0,0,0,0,0,0,0,6400,6400,6400,6400,6400,0,14592
3904707,222,268,0,0,0,0,0,0,49284,0,0,0,0,0,0,0,0,53158
3903500,111,229,0,0,0,0,0,0,0,0,0,12321,0,0,0,0,0,35334
3901700,9,198,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,60037
3901202,106,231,0,0,0,0,0,0,0,0,0,11236,0,0,11236,0,0,32416
3900702,91,501,0,0,0,0,8281,0,0,0,0,8281,0,0,0,0,0,152177
3901201,119,501,0,0,0,0,0,0,0,0,0,14161,0,0,0,0,0,276212
3900802,61,201,0,0,1,0,0,0,0,0,0,3721,0,0,3721,0,0,32197
3901001,39,287,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,83385
3903402,58,452,0,0,1,0,0,0,0,0,0,3364,0,3364,3364,3364,0,106670
3904602,74,501,0,0,0,0,0,0,0,0,0,5476,0,0,5476,0,0,82343
3901003,72,75,0,0,1,1,0,0,0,0,0,5184,0,0,0,0,0,15635
3903301,15,501,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,230351
3904200,108,501,0,0,0,0,0,0,0,0,0,11664,0,0,11664,0,0,145715
3901700,38,192,0,0,1,1,1444,0,0,0,0,1444,0,1444,1444,0,0,45132
3900100,55,95,0,0,0,0,0,0,0,0,0,3025,0,0,3025,3025,0,18866
3900701,77,501,0,0,0,0,0,0,0,0,0,5929,0,0,0,0,0,436728
3900701,54,80,0,0,0,0,0,0,0,0,0,2916,0,0,2916,0,0,14280
3900702,83,501,0,0,0,0,0,0,0,0,0,6889,0,0,0,0,0,124035
3904501,123,501,0,0,0,0,0,0,0,0,0,15129,0,0,15129,0,0,118052
3900500,76,341,0,0,0,0,0,0,0,0,0,5776,0,0,5776,0,0,79528
