SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000026,0,0,0,1,1,1300200,390,0,0,0,0,0,0,390,0,0,0,390,52116
2022HU0000088,156,0,0,0,0,1303000,190,0,0,190,0,0,0,0,0,0,0,0,36481
2022HU0000095,501,0,0,0,0,1303700,72,0,0,0,0,0,72,0,0,72,72,0,125077
2022HU0000109,129,0,0,0,0,1300500,32,0,0,0,0,0,32,0,0,32,0,0,25745
2022HU0000131,260,0,0,0,0,1301408,58,0,0,58,0,0,0,0,0,58,0,0,37002
2022HU0000216,214,0,0,0,0,1300801,44,0,0,0,0,0,44,0,0,44,0,0,50031
2022HU0000231,161,0,0,0,0,1303400,67,0,0,0,0,0,67,67,0,0,0,0,25015
2022HU0000233,168,0,0,0,0,1303800,67,0,0,0,0,0,67,0,67,0,0,0,58995
2022HU0000290,501,0,0,0,0,1301700,66,0,0,0,0,0,66,0,0,66,0,0,122993
2022HU0000336,501,0,0,0,0,1300300,474,0,0,0,0,0,474,0,0,474,0,0,312693
2022HU0000431,501,0,0,0,0,1300601,63,0,0,0,0,0,63,63,0,0,0,0,177193
2022HU0000464,410,0,0,0,0,1300100,45,0,0,0,0,0,45,0,45,0,45,0,78486
2022HU0000515,501,0,0,0,0,1301401,59,0,0,0,0,0,0,0,59,0,59,0,212631
2022HU0000556,76,0,0,0,0,1301100,38,38,0,0,0,0,0,0,38,0,38,0,11465
2022HU0000601,321,0,0,0,0,1301302,64,0,64,0,0,0,64,0,64,0,0,0,94433
2022HU0000687,501,0,0,0,0,1301304,201,0,0,0,0,0,201,0,0,0,0,0,375232
2022HU0000746,501,0,0,0,0,1303301,51,0,0,0,0,0,51,0,0,51,0,0,108192
