cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,0,0,75
1301,0,0,0,0,0,0,0,0,0,0,0,3364,3364,0,0,3364,72962,58
1301,0,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,63
1301,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,0,0,8
1301,0,0,0,0,0,0,0,0,0,0,188,0,0,188,188,0,0,8
1301,0,0,0,0,0,0,0,0,0,0,335,0,0,335,0,0,0,10
1301,0,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,0,20
1301,0,0,0,0,0,0,0,0,0,0,560,0,0,560,0,560,0,12
1301,0,0,0,0,0,0,0,0,0,0,604,0,0,604,0,0,0,14
1301,0,0,0,0,0,0,0,0,0,0,850,0,0,850,850,0,-2502,17
1301,0,0,0,0,0,0,0,0,0,0,900,0,0,900,0,0,0,30
1301,0,0,0,0,0,0,0,0,0,0,1136,0,0,1136,1136,0,0,26
1301,0,0,0,0,0,0,0,0,0,0,1156,1156,0,0,0,0,0,34
1301,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,36
1301,0,0,0,0,0,0,0,0,0,0,1521,0,0,0,1521,0,0,39
1301,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,-2502,44
1301,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,10,44
1301,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,23
1301,0,0,0,0,0,0,0,0,0,0,2039,0,0,2039,0,0,0,26
1301,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,48
1301,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,2304,0,0,48
1301,0,0,0,0,0,0,0,0,0,0,2497,0,0,0,0,0,0,26
1301,0,0,0,0,0,0,0,0,0,0,2497,0,0,0,0,0,6254,26
1301,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,0,0,0,52
1301,0,0,0,0,0,0,0,0,0,0,3136,0,3136,3136,0,0,119032,56
1301,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,3249,0,62539,57
1301,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,60
1301,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,3600,0,0,60
1301,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,4489,0,26058,67
1301,0,0,0,0,0,0,0,0,0,0,4900,0,0,4900,0,0,-7713,70
1301,0,0,0,0,0,0,0,0,0,0,5776,0,0,0,0,0,0,76
1301,0,0,0,0,0,0,0,0,0,0,6226,6226,0,0,0,0,-2502,42
1301,0,0,0,0,0,0,0,0,0,0,6477,0,0,0,0,0,0,42
1301,0,0,0,0,0,0,0,0,0,0,7763,7763,0,0,0,7763,0,68
1301,0,0,0,0,0,0,0,0,0,0,7921,0,0,7921,0,0,0,89
1301,0,0,0,0,0,0,0,0,0,0,8649,0,0,0,0,0,76089,93
1301,0,0,0,0,0,0,0,0,0,0,9111,0,0,0,0,0,0,55
1301,0,0,0,0,0,0,0,0,0,0,9801,0,0,9801,0,0,0,99
1301,0,0,0,0,0,0,0,0,0,0,11025,0,11025,0,0,0,0,105
1301,0,0,0,0,0,0,0,0,0,0,13208,0,13208,13208,0,0,0,88
1301,0,0,0,0,0,0,0,0,0,0,14884,0,0,14884,0,0,0,122
1301,0,0,0,0,0,0,0,0,0,0,16641,0,0,16641,16641,0,0,129
1301,0,0,0,0,0,0,0,0,0,0,18276,0,0,0,18276,0,15426,71
1301,0,0,0,0,0,0,0,0,0,0,20736,20736,0,0,0,20736,115,144
1301,0,0,0,0,0,0,0,0,0,0,28224,0,0,0,0,0,0,168
1301,0,0,0,0,0,0,0,0,0,84100,0,0,0,0,0,84100,0,290
1301,0,0,0,0,0,0,0,692,0,0,0,0,0,692,0,0,0,14
1301,0,0,0,0,0,0,0,817,0,0,0,0,0,817,817,0,0,16
1301,0,0,0,0,0,0,0,2473,0,0,0,0,0,2473,0,0,0,28
1301,0,0,0,0,0,0,0,3011,0,0,0,0,0,0,3011,0,0,31
1301,0,0,0,0,0,0,0,6143,0,0,6143,6143,0,0,0,0,4795,41
1301,0,0,0,0,0,0,0,12554,0,0,0,12554,0,0,0,0,25641,59
1301,0,0,0,0,0,0,0,13924,0,0,0,0,13924,13924,13924,0,0,118
1301,0,0,0,0,0,0,0,16384,0,0,0,0,0,16384,16384,0,0,128
1301,0,0,0,0,0,0,0,21025,0,0,0,0,0,0,0,0,521,145
