metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10609,0,0,103
99999,0,0,0,0,0,0,0,0,0,0,0,8464,0,0,0,8464,0,92
99999,0,0,0,0,0,0,0,0,0,0,36,0,36,36,0,0,0,6
99999,0,0,0,0,0,0,0,0,0,0,121,0,121,121,121,0,0,11
99999,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,-6879,20
99999,0,0,0,0,0,0,0,0,0,0,576,0,0,576,576,0,0,24
99999,0,0,0,0,0,0,0,0,0,0,900,0,0,900,0,0,0,30
99999,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,33
99999,0,0,0,0,0,0,0,0,0,0,1089,0,1089,1089,1089,0,0,33
99999,0,0,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,34
99999,0,0,0,0,0,0,0,0,0,0,1225,0,0,1225,0,0,0,35
99999,0,0,0,0,0,0,0,0,0,0,1296,0,0,1296,1296,0,0,36
99999,0,0,0,0,0,0,0,0,0,0,1681,0,1681,1681,0,0,0,41
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,0,0,0,0,43
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,2304,0,2304,0,0,0,0,48
99999,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2704,2704,0,0,0,0,57327,52
99999,0,0,0,0,0,0,0,0,0,0,2916,0,2916,2916,0,0,0,54
99999,0,0,0,0,0,0,0,0,0,0,3136,0,0,3136,0,0,0,112
99999,0,0,0,0,0,0,0,0,0,0,3249,0,0,3249,3249,0,0,57
99999,0,0,0,0,0,0,0,0,0,0,3249,0,0,3249,3249,0,1563,57
99999,0,0,0,0,0,0,0,0,0,0,3364,0,0,3364,3364,0,0,58
99999,0,0,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,0,62
99999,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,3969,0,0,63
99999,0,0,0,0,0,0,0,0,0,0,4096,0,4096,4096,0,0,0,128
99999,0,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,0,0,130
99999,0,0,0,0,0,0,0,0,0,0,4356,0,0,4356,0,0,0,66
99999,0,0,0,0,0,0,0,0,0,0,4489,0,0,4489,0,0,0,67
99999,0,0,0,0,0,0,0,0,0,0,4900,4900,0,4900,0,4900,0,70
99999,0,0,0,0,0,0,0,0,0,0,5041,0,0,5041,0,0,0,71
99999,0,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,0,31269,72
99999,0,0,0,0,0,0,0,0,0,0,6084,0,0,0,0,0,0,78
99999,0,0,0,0,0,0,0,0,0,0,6084,0,0,6084,0,0,0,78
99999,0,0,0,0,0,0,0,0,0,0,6241,0,0,0,0,0,0,79
99999,0,0,0,0,0,0,0,0,0,0,6561,0,0,0,6561,0,104,81
99999,0,0,0,0,0,0,0,0,0,0,6724,0,0,6724,0,0,46,82
99999,0,0,0,0,0,0,0,0,0,0,7056,0,0,7056,0,0,0,84
99999,0,0,0,0,0,0,0,0,0,0,7225,0,0,7225,7225,0,0,85
99999,0,0,0,0,0,0,0,0,0,0,7396,0,0,0,7396,0,0,86
99999,0,0,0,0,0,0,0,0,0,0,7396,0,0,7396,0,0,73,86
99999,0,0,0,0,0,0,0,0,0,0,7569,0,0,7569,7569,0,0,87
99999,0,0,0,0,0,0,0,0,0,0,7744,0,0,0,7744,0,-2293,88
99999,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,90
99999,0,0,0,0,0,0,0,0,0,0,8100,0,0,8100,0,0,0,90
99999,0,0,0,0,0,0,0,0,0,0,8281,0,0,8281,8281,0,0,91
99999,0,0,0,0,0,0,0,0,0,0,8464,0,0,8464,0,0,0,92
99999,0,0,0,0,0,0,0,0,0,0,8836,0,0,0,0,8836,9381,94
99999,0,0,0,0,0,0,0,0,0,0,8836,0,0,8836,0,0,0,94
99999,0,0,0,0,0,0,0,0,0,0,9409,0,0,9409,0,0,0,97
99999,0,0,0,0,0,0,0,0,0,0,9604,9604,0,9604,0,9604,0,98
99999,0,0,0,0,0,0,0,0,0,0,9801,0,9801,9801,0,0,0,99
99999,0,0,0,0,0,0,0,0,0,0,10609,0,0,0,0,10609,0,103
99999,0,0,0,0,0,0,0,0,0,0,10609,0,10609,10609,10609,0,0,103
99999,0,0,0,0,0,0,0,0,0,0,10609,10609,0,10609,0,0,42839,103
99999,0,0,0,0,0,0,0,0,0,0,10816,0,0,0,0,0,51073,104
99999,0,0,0,0,0,0,0,0,0,0,10816,0,0,10816,0,0,0,104
99999,0,0,0,0,0,0,0,0,0,0,11025,0,0,11025,0,0,0,105
99999,0,0,0,0,0,0,0,0,0,0,11025,0,0,11025,11025,0,15009,105
99999,0,0,0,0,0,0,0,0,0,0,11664,0,0,0,0,0,0,108
99999,0,0,0,0,0,0,0,0,0,0,11664,0,0,0,11664,0,0,108
99999,0,0,0,0,0,0,0,0,0,0,11881,0,11881,11881,0,0,0,109
99999,0,0,0,0,0,0,0,0,0,0,11881,0,11881,11881,11881,0,0,109
99999,0,0,0,0,0,0,0,0,0,0,12100,0,12100,12100,12100,0,0,110
99999,0,0,0,0,0,0,0,0,0,0,12996,0,0,12996,0,0,0,114
99999,0,0,0,0,0,0,0,0,0,0,15876,0,0,0,0,0,0,126
99999,0,0,0,0,0,0,0,0,0,0,18496,0,18496,18496,18496,0,60454,136
99999,0,0,0,0,0,0,0,0,0,0,27556,0,27556,0,27556,0,0,166
99999,0,0,0,0,0,0,0,0,0,0,28900,0,0,0,0,0,0,170
99999,0,0,0,0,0,0,0,0,0,0,42436,0,0,0,0,0,-4586,206
99999,0,0,0,0,0,0,0,0,0,0,44944,0,0,0,0,0,0,424
99999,0,0,0,0,0,0,0,0,0,0,45796,0,0,45796,0,0,0,214
99999,0,0,0,0,0,0,0,0,0,0,56644,0,56644,0,0,0,0,238
99999,0,0,0,0,0,0,0,0,0,0,60025,0,0,0,0,0,0,245
99999,0,0,0,0,0,0,0,0,0,0,87025,0,0,0,0,0,0,295
99999,0,0,0,0,0,0,0,0,0,0,94864,0,0,0,0,0,678,308
99999,0,0,0,0,0,0,0,0,0,0,101761,101761,0,0,0,0,0,319
99999,0,0,0,0,0,0,0,784,0,0,0,0,0,784,784,784,0,28
99999,0,0,0,0,0,0,0,3364,0,3364,0,0,0,0,0,0,4,58
99999,0,0,0,0,0,0,0,13689,0,0,0,0,0,0,0,0,0,117
99999,0,0,0,0,0,0,0,228484,0,0,0,0,0,0,0,228484,0,478
99999,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,11
99999,0,0,0,0,0,0,4489,0,0,0,4489,0,0,0,4489,0,0,67
99999,0,0,0,0,0,0,5329,0,0,0,5329,0,0,0,5329,0,52220,73
99999,0,0,0,0,0,0,6241,0,0,0,0,0,0,0,0,0,0,79
99999,0,0,0,0,0,0,6241,0,0,0,0,0,0,0,0,0,50041,79
99999,0,0,0,0,0,0,8281,0,0,0,8281,0,0,0,0,0,33354,91
99999,0,0,0,0,0,0,18496,0,0,0,18496,0,0,18496,0,0,0,136
99999,0,0,0,0,0,0,18496,0,0,0,18496,18496,0,0,0,0,7609,136
99999,0,0,0,0,0,0,18769,0,0,0,0,0,0,0,18769,18769,0,137
99999,0,0,0,0,0,0,33489,0,0,0,0,0,0,0,0,0,-2293,183
99999,0,0,0,0,0,144,0,0,0,0,0,0,0,144,144,0,22514,12
99999,0,0,0,0,0,1444,0,0,0,0,1444,0,1444,0,1444,0,4,38
99999,0,0,0,0,0,1936,0,0,0,0,0,0,0,1936,0,0,0,44
99999,0,0,0,0,0,4225,0,0,0,0,0,0,0,0,0,0,0,65
99999,0,0,0,0,0,8836,0,0,0,0,0,0,0,0,0,0,0,94
99999,0,0,0,0,0,12996,0,0,0,0,12996,0,0,0,0,0,0,114
99999,0,0,0,0,0,28224,0,0,0,0,28224,28224,0,0,28224,0,48363,168
99999,0,0,0,0,0,57121,0,0,0,0,57121,0,0,0,57121,0,0,239
99999,0,0,0,0,0,119716,0,0,0,0,0,119716,0,0,119716,0,0,346
99999,0,0,0,0,1,0,0,0,0,0,0,21316,0,21316,21316,0,0,146
99999,0,0,0,0,1,0,0,0,0,0,64,0,0,64,0,0,0,8
99999,0,0,0,0,1,0,0,0,0,0,289,0,0,289,289,0,0,17
99999,0,0,0,0,1,0,0,0,0,0,3025,0,3025,3025,3025,0,0,55
99999,0,0,0,0,1,0,0,0,0,0,3364,0,0,0,0,0,0,58
99999,0,0,0,0,1,0,0,0,0,0,4900,0,0,4900,4900,0,0,70
99999,0,0,0,0,1,0,0,0,0,0,6084,0,0,6084,0,0,0,78
99999,0,0,0,0,1,0,0,0,0,0,6400,0,0,0,6400,0,0,80
99999,0,0,0,0,1,0,0,0,0,0,8281,0,0,0,0,0,104,91
99999,0,0,0,0,1,0,0,0,0,0,8281,0,0,8281,0,0,0,91
99999,0,0,0,0,1,0,0,0,0,0,18496,0,18496,18496,18496,0,0,136
99999,0,0,0,0,1,0,0,0,0,0,30276,0,0,0,0,0,0,174
99999,0,0,0,0,1,0,0,2704,0,0,0,0,0,0,0,0,0,52
99999,0,0,0,0,1,0,4624,0,0,0,0,0,0,4624,0,4624,104,68
99999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215
99999,0,0,0,1,0,0,0,0,0,0,0,4624,0,0,0,0,80258,68
99999,0,0,0,1,0,0,0,0,0,0,0,22201,0,22201,0,0,0,149
99999,0,0,0,1,0,0,0,0,0,0,0,26244,0,0,0,26244,10,162
99999,0,0,0,1,0,0,0,0,0,0,0,104329,0,0,0,104329,0,323
99999,0,0,0,1,0,0,0,0,0,0,0,208849,0,0,208849,208849,-6879,457
99999,0,0,0,1,0,0,0,0,0,0,121,0,0,121,0,0,-208,11
99999,0,0,0,1,0,0,0,0,0,0,144,0,0,144,0,0,16260,12
99999,0,0,0,1,0,0,0,0,0,0,196,0,0,196,0,0,47738,14
99999,0,0,0,1,0,0,0,0,0,0,441,0,0,441,441,0,10423,21
99999,0,0,0,1,0,0,0,0,0,0,576,0,0,576,0,0,31,24
99999,0,0,0,1,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
99999,0,0,0,1,0,0,0,0,0,0,1764,0,0,0,0,0,0,42
99999,0,0,0,1,0,0,0,0,0,0,2704,0,0,2704,2704,0,0,52
99999,0,0,0,1,0,0,0,0,0,0,3025,0,0,3025,0,0,0,55
99999,0,0,0,1,0,0,0,0,0,0,3249,0,0,0,0,0,0,57
99999,0,0,0,1,0,0,0,0,0,0,3721,0,3721,3721,0,0,0,61
99999,0,0,0,1,0,0,0,0,0,0,4096,0,0,0,4096,0,0,64
99999,0,0,0,1,0,0,0,0,0,0,4096,0,4096,0,0,0,55242,64
99999,0,0,0,1,0,0,0,0,0,0,4761,0,0,0,0,0,0,69
99999,0,0,0,1,0,0,0,0,0,0,5625,0,0,0,5625,0,62539,75
99999,0,0,0,1,0,0,0,0,0,0,5776,0,0,0,0,0,0,76
99999,0,0,0,1,0,0,0,0,0,0,6400,0,0,0,0,0,0,80
99999,0,0,0,1,0,0,0,0,0,0,6561,0,0,6561,0,0,0,81
99999,0,0,0,1,0,0,0,0,0,0,6724,0,0,0,6724,0,0,82
99999,0,0,0,1,0,0,0,0,0,0,6724,0,0,6724,0,0,0,82
99999,0,0,0,1,0,0,0,0,0,0,6724,0,0,6724,6724,0,0,82
99999,0,0,0,1,0,0,0,0,0,0,7744,7744,0,7744,7744,0,63581,88
99999,0,0,0,1,0,0,0,0,0,0,8464,0,0,0,0,0,0,92
99999,0,0,0,1,0,0,0,0,0,0,8649,0,0,0,0,8649,0,93
99999,0,0,0,1,0,0,0,0,0,0,9025,0,0,0,0,0,0,95
99999,0,0,0,1,0,0,0,0,0,0,9216,0,0,9216,9216,0,0,96
99999,0,0,0,1,0,0,0,0,0,0,10201,0,0,0,0,0,2814,101
99999,0,0,0,1,0,0,0,0,0,0,10201,0,0,10201,10201,0,25954,101
99999,0,0,0,1,0,0,0,0,0,0,11236,0,0,0,11236,0,21,106
99999,0,0,0,1,0,0,0,0,0,0,11881,0,0,0,0,0,0,109
99999,0,0,0,1,0,0,0,0,0,0,12321,0,0,0,12321,0,0,111
99999,0,0,0,1,0,0,0,0,0,0,12321,0,0,0,12321,0,62539,111
99999,0,0,0,1,0,0,0,0,0,0,13924,0,0,0,0,0,0,118
99999,0,0,0,1,0,0,0,0,0,0,14161,0,0,0,0,0,80049,119
99999,0,0,0,1,0,0,0,0,0,0,14400,0,0,0,0,0,0,120
99999,0,0,0,1,0,0,0,0,0,0,17161,0,0,17161,17161,0,0,131
99999,0,0,0,1,0,0,0,0,0,0,17424,0,0,0,0,0,0,132
99999,0,0,0,1,0,0,0,0,0,0,17424,0,0,0,17424,0,0,132
99999,0,0,0,1,0,0,0,0,0,0,18496,0,0,18496,18496,0,0,136
99999,0,0,0,1,0,0,0,0,0,0,25281,0,0,25281,0,0,0,159
99999,0,0,0,1,0,0,0,0,0,0,30276,0,0,0,0,0,73003,174
99999,0,0,0,1,0,0,0,0,0,0,41209,0,0,0,0,0,83385,203
99999,0,0,0,1,0,0,0,0,0,0,62500,0,0,0,62500,0,43777,250
99999,0,0,0,1,0,0,0,0,0,0,95481,0,95481,0,0,0,0,309
99999,0,0,0,1,0,0,0,0,0,0,97969,97969,0,0,0,0,31269,313
99999,0,0,0,1,0,0,0,0,0,0,98596,98596,0,0,0,0,10861,314
99999,0,0,0,1,0,0,0,0,0,0,130321,0,0,0,0,0,52116,361
99999,0,0,0,1,0,0,0,0,0,0,149769,0,0,149769,0,0,0,387
99999,0,0,0,1,0,0,0,0,0,0,184900,0,0,0,184900,0,0,430
99999,0,0,0,1,0,0,0,3481,0,0,3481,0,0,3481,3481,0,48572,59
99999,0,0,0,1,0,0,0,14400,0,14400,14400,0,0,0,14400,0,0,120
99999,0,0,0,1,0,0,3025,0,0,0,0,0,0,0,0,3025,0,55
99999,0,0,0,1,0,0,9604,0,9604,0,9604,0,0,0,0,0,109026,98
99999,0,0,0,1,0,0,28224,0,0,0,0,0,0,0,0,28224,0,168
99999,0,0,0,1,0,0,28224,0,0,0,0,0,0,28224,0,28224,0,168
99999,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,4
99999,0,0,0,1,0,1521,0,0,0,0,1521,0,0,0,0,0,25537,39
99999,0,0,0,1,0,4356,0,0,0,0,4356,0,0,0,4356,0,-6879,66
99999,0,0,0,1,0,26896,0,0,0,0,0,0,0,26896,26896,0,0,164
99999,0,0,0,1,1,0,0,0,0,0,0,0,0,3025,0,0,34084,55
99999,0,0,0,1,1,0,0,0,0,0,0,5776,5776,0,5776,0,10423,76
99999,0,0,0,1,1,0,0,0,0,0,0,11881,0,0,0,11881,15635,109
99999,0,0,0,1,1,0,0,0,0,0,0,605284,0,0,0,605284,31269,778
99999,0,0,0,1,1,0,0,0,0,0,64,0,64,64,64,0,37523,8
99999,0,0,0,1,1,0,0,0,0,0,196,0,0,0,0,0,62539,14
99999,0,0,0,1,1,0,0,0,0,0,441,0,0,0,441,0,0,21
99999,0,0,0,1,1,0,0,0,0,0,529,0,529,0,529,0,0,23
99999,0,0,0,1,1,0,0,0,0,0,625,0,0,0,0,0,0,25
99999,0,0,0,1,1,0,0,0,0,0,1089,0,0,1089,0,0,73,33
99999,0,0,0,1,1,0,0,0,0,0,1600,0,0,0,1600,0,0,40
99999,0,0,0,1,1,0,0,0,0,0,1681,0,0,0,0,0,0,41
99999,0,0,0,1,1,0,0,0,0,0,1849,0,0,0,1849,1849,0,43
99999,0,0,0,1,1,0,0,0,0,0,1936,0,0,0,1936,0,38566,44
99999,0,0,0,1,1,0,0,0,0,0,2500,0,0,0,2500,0,0,50
99999,0,0,0,1,1,0,0,0,0,0,2601,0,0,2601,0,0,0,51
99999,0,0,0,1,1,0,0,0,0,0,3136,0,0,0,0,3136,0,56
99999,0,0,0,1,1,0,0,0,0,0,3249,0,0,3249,3249,0,0,57
99999,0,0,0,1,1,0,0,0,0,0,3481,0,0,3481,0,0,25015,59
99999,0,0,0,1,1,0,0,0,0,0,3721,0,0,0,0,0,0,61
99999,0,0,0,1,1,0,0,0,0,0,3721,0,0,0,3721,0,0,122
99999,0,0,0,1,1,0,0,0,0,0,3844,0,0,0,0,0,0,62
99999,0,0,0,1,1,0,0,0,0,0,4096,0,0,0,0,0,9819,64
99999,0,0,0,1,1,0,0,0,0,0,4225,0,0,0,4225,0,21472,65
99999,0,0,0,1,1,0,0,0,0,0,4356,0,4356,4356,4356,0,10006,66
99999,0,0,0,1,1,0,0,0,0,0,4489,0,0,4489,4489,0,0,67
99999,0,0,0,1,1,0,0,0,0,0,4761,0,0,0,4761,0,0,69
99999,0,0,0,1,1,0,0,0,0,0,4761,0,0,4761,0,0,0,69
99999,0,0,0,1,1,0,0,0,0,0,6241,0,0,0,6241,0,52116,79
99999,0,0,0,1,1,0,0,0,0,0,6241,0,0,6241,6241,0,13550,79
99999,0,0,0,1,1,0,0,0,0,0,6561,0,0,6561,6561,0,0,81
99999,0,0,0,1,1,0,0,0,0,0,6889,0,0,0,0,0,0,83
99999,0,0,0,1,1,0,0,0,0,0,6889,0,6889,6889,6889,0,0,83
99999,0,0,0,1,1,0,0,0,0,0,7056,0,0,0,7056,0,0,84
99999,0,0,0,1,1,0,0,0,0,0,7569,0,0,0,0,0,0,87
99999,0,0,0,1,1,0,0,0,0,0,7921,0,0,0,0,0,0,89
99999,0,0,0,1,1,0,0,0,0,0,9801,0,0,0,9801,0,0,99
99999,0,0,0,1,1,0,0,0,0,0,10404,0,0,0,10404,0,0,102
99999,0,0,0,1,1,0,0,0,0,0,10816,0,0,10816,0,0,0,104
99999,0,0,0,1,1,0,0,0,0,0,11025,0,11025,11025,0,0,0,105
99999,0,0,0,1,1,0,0,0,0,0,11236,0,0,0,0,0,36481,106
99999,0,0,0,1,1,0,0,0,0,0,11449,0,0,0,11449,0,33354,107
99999,0,0,0,1,1,0,0,0,0,0,13225,0,0,0,13225,0,83,115
99999,0,0,0,1,1,0,0,0,0,0,14641,0,0,0,14641,0,0,121
99999,0,0,0,1,1,0,0,0,0,0,18769,18769,0,0,0,0,0,137
99999,0,0,0,1,1,0,0,0,0,0,21904,0,0,0,0,0,0,148
99999,0,0,0,1,1,0,0,0,0,0,27556,0,0,0,0,0,41692,166
99999,0,0,0,1,1,0,0,0,0,0,33856,0,0,33856,33856,0,11778,184
99999,0,0,0,1,1,0,0,0,0,0,34969,0,0,0,34969,0,0,187
99999,0,0,0,1,1,0,0,0,0,0,40000,0,0,0,40000,0,0,200
99999,0,0,0,1,1,0,0,0,0,0,40804,0,0,0,0,0,91723,202
99999,0,0,0,1,1,0,0,0,0,0,59049,59049,0,59049,59049,0,0,243
99999,0,0,0,1,1,0,0,0,0,0,90000,0,0,0,0,0,-6879,300
99999,0,0,0,1,1,0,0,0,0,0,97344,0,0,0,0,0,0,312
99999,0,0,0,1,1,0,0,0,0,0,101761,0,101761,0,0,0,0,319
99999,0,0,0,1,1,0,0,0,0,0,114244,0,0,0,114244,0,0,338
99999,0,0,0,1,1,0,0,0,0,0,128164,0,0,128164,0,0,0,358
99999,0,0,0,1,1,0,0,0,3600,0,3600,0,0,0,0,0,896,60
99999,0,0,0,1,1,0,0,2916,0,0,2916,2916,0,0,2916,0,0,54
99999,0,0,0,1,1,0,0,3600,0,0,3600,3600,3600,0,0,0,40056,60
99999,0,0,0,1,1,0,4900,0,0,4900,0,0,0,0,4900,0,0,70
99999,0,0,0,1,1,0,10000,0,0,0,0,0,10000,0,0,10000,0,100
99999,0,0,0,1,1,0,25600,0,0,0,25600,0,0,0,0,0,26058,160
99999,0,0,0,1,1,49,0,0,0,0,0,0,0,49,49,0,0,7
99999,0,0,0,1,1,144,0,0,0,0,144,0,0,0,0,0,46904,12
99999,0,0,0,1,1,144,0,0,0,0,144,0,144,0,144,0,625,12
99999,0,0,0,1,1,2209,0,2209,0,0,2209,0,0,0,0,0,78173,47
99999,0,0,0,1,1,3249,0,0,0,0,3249,3249,0,0,3249,0,0,57
99999,0,0,0,1,1,3364,0,0,0,0,3364,0,0,0,0,0,10527,58
99999,0,0,0,1,1,7225,0,0,0,0,7225,0,0,0,0,0,0,85
99999,0,0,0,1,1,7569,0,0,0,0,7569,7569,0,0,0,0,0,87
99999,0,0,0,1,1,9801,9801,0,0,0,9801,0,0,0,9801,0,6879,99
99999,0,0,0,1,1,11881,0,0,0,0,0,0,0,0,11881,0,1021,109
99999,0,0,0,1,1,24649,0,0,0,0,24649,0,0,0,0,0,25015,157
99999,0,0,1,1,0,2116,0,0,0,0,2116,0,0,2116,2116,0,26475,46
99999,0,1,0,1,1,0,0,0,0,0,20449,0,0,0,0,0,4169,143
99999,0,1,0,1,1,0,0,0,0,0,27225,0,0,0,27225,0,10944,165
99999,1,0,0,1,0,0,0,0,0,0,3481,3481,0,0,0,0,313,59
99999,1,0,0,1,1,0,0,0,0,0,9025,0,0,0,9025,0,208,95
99999,1,0,0,1,1,0,0,0,0,0,207025,0,0,0,207025,0,229,455
99999,1,1,0,1,1,0,0,0,0,0,5476,0,0,0,5476,0,261,74
99999,1,1,0,1,1,0,0,12100,0,0,12100,0,12100,0,12100,0,261,110
99999,1,1,0,1,1,0,0,302500,0,0,0,0,0,0,302500,0,448,550
99999,1,1,0,1,1,7921,0,0,0,0,7921,0,0,0,0,0,3023,89
99999,1,1,0,1,1,52441,0,0,0,0,52441,52441,0,0,52441,0,292,229
99999,2,0,0,0,0,0,0,0,0,0,9025,0,0,0,0,0,354,95
99999,2,0,0,0,0,0,0,0,0,0,21025,0,0,0,0,0,334,145
99999,2,0,0,0,0,0,0,0,0,0,23104,0,0,23104,0,0,365,152
99999,2,0,0,0,0,0,0,0,0,0,25600,25600,0,25600,0,0,344,160
99999,2,0,0,1,0,0,0,0,0,0,3364,0,0,0,0,0,417,58
