cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
4101,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,0,18
4101,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,38
4101,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,22
4101,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,8
4101,0,0,0,0,0,0,0,0,0,0,2636,0,0,2636,0,0,0,27
4101,0,0,0,0,0,0,0,0,0,0,2703,0,2703,2703,0,0,0,42
4101,0,0,0,0,0,0,0,0,0,0,3760,0,0,0,0,0,0,58
4101,0,0,0,0,0,0,0,0,0,0,3995,0,0,3995,0,0,0,60
4101,0,0,0,0,0,0,0,0,0,0,5839,0,0,0,5839,0,104,72
4101,0,0,0,0,0,0,0,0,0,0,6171,0,0,0,6171,0,0,72
4101,0,0,0,0,0,0,0,0,0,0,7698,0,0,0,0,0,0,71
4101,0,0,0,0,0,0,0,0,0,0,9442,9442,0,9442,0,0,42839,92
4101,0,0,0,0,0,0,0,0,0,0,11566,0,0,11566,0,0,0,101
4101,0,0,0,0,0,0,0,0,0,0,11891,0,0,0,0,0,-4586,58
4101,0,0,0,0,0,0,0,750,0,0,0,0,0,750,750,750,0,27
4101,0,0,0,0,0,0,0,12183,0,0,0,0,0,0,0,0,0,104
4101,0,0,0,0,0,3760,0,0,0,0,0,0,0,0,0,0,0,58
4101,0,0,0,0,0,7908,0,0,0,0,7908,7908,0,0,7908,0,48363,47
4101,0,0,0,0,0,12427,0,0,0,0,12427,0,0,0,0,0,0,109
4101,0,0,0,0,0,47662,0,0,0,0,47662,0,0,0,47662,0,0,199
4101,0,0,0,0,1,0,0,0,0,0,30276,0,0,0,0,0,0,174
4101,0,0,0,0,1,0,0,2256,0,0,0,0,0,0,0,0,0,43
4101,0,0,0,0,1,0,242,0,0,0,0,0,0,242,0,242,104,4
4101,0,0,0,1,0,0,0,0,0,0,0,6221,0,6221,0,0,0,42
4101,0,0,0,1,0,0,0,0,0,0,0,208849,0,0,208849,208849,-6879,457
4101,0,0,0,1,0,0,0,0,0,0,170,0,0,0,0,0,0,3
4101,0,0,0,1,0,0,0,0,0,0,404,0,0,404,404,0,25954,4
4101,0,0,0,1,0,0,0,0,0,0,551,0,0,0,0,0,0,5
4101,0,0,0,1,0,0,0,0,0,0,576,0,0,576,0,0,31,24
4101,0,0,0,1,0,0,0,0,0,0,848,0,0,848,0,0,0,15
4101,0,0,0,1,0,0,0,0,0,0,1322,0,0,1322,0,0,0,8
4101,0,0,0,1,0,0,0,0,0,0,2475,0,0,0,2475,0,43777,10
4101,0,0,0,1,0,0,0,0,0,0,2703,0,2703,0,0,0,55242,42
4101,0,0,0,1,0,0,0,0,0,0,5625,0,0,0,5625,0,62539,75
4101,0,0,0,1,0,0,0,0,0,0,11781,0,0,0,11781,0,62539,106
4101,0,0,0,1,0,0,0,0,0,0,12603,0,0,0,0,0,80049,106
4101,0,0,0,1,0,0,0,0,0,0,12816,0,0,0,0,0,0,107
4101,0,0,0,1,0,0,0,0,0,0,17424,0,0,0,17424,0,0,132
4101,0,0,0,1,0,0,28224,0,0,0,0,0,0,28224,0,28224,0,168
4101,0,0,0,1,0,1407,0,0,0,0,0,0,0,1407,1407,0,0,9
4101,0,0,0,1,1,0,0,0,0,0,136,0,0,136,0,0,0,3
4101,0,0,0,1,1,0,0,0,0,0,195,0,0,0,0,0,0,3
4101,0,0,0,1,1,0,0,0,0,0,396,0,0,0,0,0,0,5
4101,0,0,0,1,1,0,0,0,0,0,599,0,0,0,599,0,33354,6
4101,0,0,0,1,1,0,0,0,0,0,766,0,0,0,766,0,0,6
4101,0,0,0,1,1,0,0,0,0,0,3973,0,0,0,3973,0,0,58
4101,0,0,0,1,1,0,0,0,0,0,4356,0,4356,4356,4356,0,10006,66
4101,0,0,0,1,1,0,0,0,0,0,8723,0,0,0,8723,0,0,88
4101,0,0,0,1,1,0,0,0,0,0,11236,0,0,0,0,0,36481,106
4101,0,0,0,1,1,0,0,0,0,0,21904,0,0,0,0,0,0,148
4101,0,0,0,1,1,0,0,0,188,0,188,0,0,0,0,0,896,3
4101,0,0,0,1,1,0,0,3204,0,0,3204,3204,3204,0,0,0,40056,53
4101,0,0,0,1,1,0,4361,0,0,4361,0,0,0,0,4361,0,0,62
4101,0,0,0,1,1,40,0,0,0,0,40,0,40,0,40,0,625,3
4101,0,0,0,1,1,378,0,0,0,0,378,0,0,0,0,0,0,4
4101,0,0,0,1,1,513,513,0,0,0,513,0,0,0,513,0,6879,5
4101,1,1,0,1,1,46672,0,0,0,0,46672,46672,0,0,46672,0,292,204
4101,2,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,354,5
4101,2,0,0,1,0,0,326,0,0,0,0,0,0,0,0,326,636,4
4101,2,0,0,1,1,0,452,0,0,0,0,0,0,452,452,452,500,5
4101,3,0,0,1,0,0,0,0,0,0,147,0,147,0,0,0,83854,3
4101,3,0,0,1,0,0,0,0,0,0,787,0,0,787,0,0,542,15
4101,3,0,0,1,1,0,0,0,0,0,0,46348,0,0,0,46348,5733,175
4101,3,0,0,1,1,0,33842,0,0,0,0,0,0,0,0,0,521,174
4101,3,1,0,1,1,0,0,0,0,0,7851,0,0,7851,7851,0,48051,81
4101,4,0,0,1,1,0,0,0,0,0,20736,0,0,0,20736,0,1136,144
4101,5,0,0,1,0,0,0,0,0,0,4874,4874,0,0,0,0,834,66
4101,5,0,0,1,1,0,0,0,0,0,4761,0,0,4761,4761,0,730,69
4101,5,0,0,1,1,0,10148,0,0,0,10148,0,0,0,10148,0,823,82
4101,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1459,4
4101,7,0,0,1,0,0,0,0,0,0,12544,0,0,12544,12544,0,34292,112
4101,7,0,0,1,0,0,0,0,0,0,60995,0,0,60995,0,0,1147,201
4101,7,0,0,1,1,0,0,0,0,0,3312,0,0,0,0,0,2210,54
4101,8,0,1,1,1,0,0,0,0,0,700,0,0,700,700,0,23244,5
4101,9,0,0,0,1,0,668,0,0,0,0,0,0,668,0,668,1772,6
4101,9,0,1,1,1,0,0,9079,0,0,0,0,0,9079,0,0,1355,90
4101,9,1,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,1459,62
4101,10,0,0,0,0,0,0,0,0,0,3973,0,0,3973,0,0,1668,58
4101,10,0,0,0,1,0,0,0,0,0,396,0,0,0,396,0,1563,5
4101,10,0,0,1,1,0,0,0,0,0,2601,0,0,2601,2601,0,1459,51
4101,10,0,0,1,1,0,0,0,0,0,17512,0,0,0,0,0,1563,70
4101,11,0,0,0,0,0,0,0,0,0,1749,0,0,1749,1749,0,1668,22
4101,12,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,2918,2
4101,12,0,0,0,0,0,0,0,0,0,6084,0,0,6084,6084,0,1772,78
4101,13,0,0,1,0,0,51,0,0,0,51,0,0,0,0,51,3127,1
4101,13,0,0,1,0,0,2320,2320,0,0,2320,2320,0,0,0,0,54200,25
4101,14,0,0,0,0,0,0,0,0,0,1936,0,1936,1936,1936,0,2085,44
4101,14,0,0,0,0,0,84,0,0,0,0,0,0,84,84,0,2085,2
4101,14,0,0,0,0,0,15273,0,0,0,15273,0,0,0,0,0,23139,117
4101,14,0,0,0,1,0,0,0,0,0,1854,0,0,1854,1854,0,1980,35
4101,14,0,0,1,0,0,484,0,0,0,484,0,0,484,484,0,2887,22
4101,14,1,0,0,1,0,0,0,0,0,1354,1354,0,0,0,0,2272,35
4101,14,1,0,1,1,170,0,0,0,0,170,0,0,170,170,0,20846,3
4101,15,0,0,0,0,1802,0,0,0,0,1802,0,0,0,1802,0,2293,40
4101,15,0,0,1,1,0,0,0,0,0,412,0,412,0,0,0,2397,4
4101,15,0,0,1,1,0,0,0,0,0,2916,0,0,0,2916,0,6358,54
