puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
4103905,133,304,0,0,1,0,0,0,0,0,0,0,17689,0,0,0,0,72962
4101900,62,199,0,0,0,0,0,0,0,0,0,3844,0,0,3844,0,0,28455
4100503,65,263,0,0,0,0,0,0,0,0,0,4225,0,0,4225,0,0,38357
4109000,138,485,0,0,1,1,0,0,0,0,0,19044,0,19044,0,0,0,180038
4105103,110,175,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,12100,130289
4101702,56,272,0,0,0,0,0,0,0,0,0,3136,0,0,3136,0,0,38670
4106721,51,501,0,0,0,0,0,0,0,0,0,2601,0,0,0,2601,0,156034
4103905,124,113,0,0,0,0,0,0,0,0,0,15376,0,15376,15376,15376,0,16260
4101702,173,247,0,0,0,0,0,0,0,0,0,29929,0,0,0,0,0,37523
4105114,53,501,0,0,0,0,0,0,0,0,0,2809,0,0,0,0,0,130289
4105116,82,154,0,0,0,0,0,0,0,0,0,6724,0,0,0,0,0,23973
4109000,74,501,0,0,0,0,0,0,0,0,0,5476,0,0,5476,0,0,101104
4105116,104,472,0,0,0,0,0,10816,0,0,0,0,0,0,0,0,0,140712
4106724,98,338,0,0,0,0,0,9604,0,0,0,9604,0,0,9604,0,0,60464
4105101,81,501,0,0,0,0,6561,0,0,0,0,0,0,0,0,0,0,223055
4109300,138,325,0,0,1,0,0,0,0,0,0,19044,0,0,0,0,0,65666
4100502,287,302,0,0,0,0,0,0,0,0,0,82369,0,0,82369,0,0,43777
4105101,63,257,0,0,0,0,0,0,0,0,0,3969,3969,0,0,3969,3969,52116
4106721,36,465,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,88596
4101702,71,0,0,0,0,0,0,0,0,0,0,5041,0,0,5041,0,0,0
4109100,43,434,0,0,1,0,0,0,0,0,0,1849,0,0,0,0,0,104231
4106723,56,501,0,0,0,0,0,3136,0,0,3136,3136,3136,0,0,0,0,185531
4105103,111,501,0,0,0,0,0,0,0,0,0,12321,0,0,0,0,0,163122
4103903,44,501,0,0,0,0,0,1936,0,0,0,1936,0,0,0,0,0,550340
4100504,52,478,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,0,138836
4100504,120,501,0,0,0,0,0,0,0,0,0,14400,0,0,14400,0,0,83385
4105103,85,501,0,0,0,0,0,0,0,0,0,7225,0,0,7225,0,0,121950
4102902,54,501,0,0,0,0,0,0,0,0,0,2916,0,0,0,0,0,208462
4101900,77,361,0,0,0,0,0,0,0,0,0,5929,0,0,5929,5929,0,52324
4109300,108,14,0,0,0,0,0,0,0,0,0,11664,0,0,11664,0,0,1980
4105105,109,501,0,0,1,0,0,0,0,0,0,11881,0,0,0,0,0,166770
4104703,162,285,0,0,1,0,0,0,0,0,0,26244,26244,0,0,0,0,54617
4109200,53,498,0,0,0,0,0,0,0,0,0,2809,0,2809,2809,0,0,194631
4100301,25,159,0,0,1,0,0,625,0,0,0,625,0,0,0,0,0,32312
4106720,97,417,0,0,0,0,0,0,0,0,0,9409,0,0,9409,0,0,71711
4100501,122,71,1,0,1,1,0,14884,14884,14884,0,14884,0,0,0,0,0,131331
4105105,56,501,0,0,0,0,0,0,0,0,0,3136,3136,0,3136,0,3136,130914
4104704,59,461,0,0,0,0,0,0,0,0,0,3481,0,0,3481,0,0,62539
4109100,82,288,0,0,0,0,0,0,0,0,0,6724,0,0,0,0,0,86512
4101702,61,414,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,56389
4104703,322,37,0,0,1,0,0,0,0,0,0,103684,0,0,103684,0,0,5420
4100504,66,486,0,0,1,0,0,0,0,0,0,4356,0,0,4356,4356,0,87554
4102901,72,501,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,5184,670102
4105114,145,501,0,0,0,0,0,0,0,0,0,21025,0,0,21025,0,0,194912
4105116,131,174,0,0,0,0,0,0,0,0,0,17161,0,0,0,0,17161,57327
4104703,126,200,0,1,1,1,0,0,0,0,0,15876,15876,0,15876,0,0,71711
4105116,67,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120700
4105901,30,176,0,0,0,0,900,0,900,0,0,900,900,0,0,0,0,41692
4104705,225,376,0,0,1,1,0,0,0,0,0,50625,50625,0,0,0,0,89639
4104301,92,401,0,0,0,0,0,0,0,0,0,8464,0,8464,0,8464,0,60975
4100504,59,321,0,0,0,0,0,0,0,0,0,3481,0,0,0,3481,0,64623
4105114,61,501,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,771310
4109100,63,237,0,0,0,0,0,0,0,0,0,3969,0,0,3969,3969,0,33875
4105901,106,136,0,0,1,1,0,0,0,0,0,11236,0,0,0,0,0,31269
4109200,37,231,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,42214
4106721,71,230,0,1,1,0,0,0,0,0,0,5041,0,0,5041,5041,0,33145
4103903,84,96,0,0,1,0,0,0,7056,0,0,7056,0,0,0,7056,0,29185
4106721,66,377,0,0,1,0,0,0,0,0,0,4356,0,0,4356,0,0,51386
4100502,225,501,0,0,0,0,0,0,0,0,0,50625,0,0,0,50625,0,198039
4105101,58,501,0,0,0,0,0,0,0,0,0,3364,3364,0,0,0,0,167082
4105114,50,501,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,93808
4101702,69,454,0,0,0,0,0,0,0,0,0,4761,0,4761,4761,4761,0,79111
4109200,58,135,0,0,0,0,0,0,0,0,0,3364,0,0,3364,3364,0,20742
4105114,74,501,0,0,0,0,0,5476,0,0,0,5476,0,5476,0,0,0,149050
4101900,41,86,0,0,1,1,0,1681,0,0,0,0,0,0,0,1681,0,13550
4102901,270,113,0,0,1,1,0,0,0,0,0,72900,0,72900,72900,0,0,46070
4105901,24,119,0,0,0,1,0,0,0,0,0,576,0,576,576,576,0,16333
4109100,66,372,0,0,1,0,0,0,4356,0,0,0,0,0,4356,0,0,71294
4104704,52,501,0,1,1,0,0,0,0,2704,0,2704,0,2704,2704,2704,0,126953
4105103,91,501,0,0,0,0,0,0,0,0,0,8281,0,0,0,0,0,175212
4103904,122,232,0,0,0,0,0,0,0,0,0,14884,0,0,0,0,0,36481
4104704,105,275,0,0,0,0,0,0,0,0,0,11025,0,0,11025,0,0,42109
4101900,63,467,0,0,0,0,0,0,0,0,0,3969,0,3969,3969,3969,0,81300
4104301,110,233,0,0,0,0,0,0,0,0,0,12100,0,12100,12100,0,0,40859
4103905,18,51,0,1,1,1,0,0,0,0,0,324,0,0,324,324,0,10527
4109300,370,141,1,0,1,1,136900,0,0,0,0,136900,136900,0,0,0,0,48363
4105102,84,91,0,0,0,0,0,0,0,0,0,7056,0,0,7056,0,0,12508
4109300,84,466,0,0,0,0,0,0,0,0,0,7056,0,0,0,0,0,105899
4100501,46,357,0,0,0,0,0,2116,0,0,0,0,0,0,2116,0,2116,129872
4109000,279,381,0,0,0,0,0,0,0,0,0,77841,0,0,77841,77841,0,65040
4101702,32,501,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,204501
4105901,105,472,0,0,0,0,0,0,0,0,0,11025,0,0,0,0,0,69835
4104301,61,490,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,99020
4104705,106,501,0,0,0,0,0,0,0,0,0,11236,0,0,11236,0,0,227849
4106721,35,323,0,0,0,0,0,0,0,0,0,1225,0,1225,1225,1225,0,73837
4100501,60,501,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,200124
4109100,63,138,0,0,1,1,3969,0,0,0,0,3969,0,0,3969,3969,0,20638
4100504,172,235,0,0,1,0,0,0,0,0,0,29584,29584,0,0,0,29584,55242
4103905,77,501,1,0,0,0,0,0,0,0,0,5929,0,0,5929,5929,0,174483
4109300,47,501,0,0,0,0,0,0,0,0,0,2209,0,2209,2209,0,0,447985
4106722,141,501,0,0,0,0,0,19881,0,0,0,19881,0,19881,0,0,0,103085
4105114,111,501,0,0,0,0,0,12321,0,0,0,12321,0,0,0,0,0,745252
4105102,131,324,0,0,0,0,0,0,0,0,0,17161,0,17161,17161,17161,0,121742
4104703,199,102,0,1,1,1,0,0,0,0,0,39601,0,39601,0,39601,39601,40754
4104703,111,81,0,0,1,1,0,0,0,0,0,0,12321,0,0,0,12321,31269
4104705,302,124,0,0,1,1,0,0,91204,0,0,91204,91204,0,0,91204,91204,48989
4103905,52,121,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,2704,18762
4105116,121,501,0,0,0,0,0,0,0,0,0,14641,0,0,0,0,0,265789
4101702,272,208,0,1,1,0,0,0,0,0,0,73984,0,0,73984,73984,0,32520
4103905,67,459,0,0,0,0,0,0,0,0,0,4489,0,4489,4489,0,0,92140
4104703,100,501,0,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,114654
4104704,271,443,0,0,0,0,0,0,0,0,0,73441,73441,0,0,0,0,130289
4106501,81,374,0,0,0,0,0,0,0,0,0,6561,0,0,0,0,0,77339
4106722,111,381,0,0,0,0,0,0,0,0,0,12321,0,0,0,12321,0,96935
4105901,12,67,0,1,1,1,144,0,0,0,0,0,0,0,0,0,0,9902
4105116,76,393,0,0,0,0,0,0,0,0,0,5776,0,0,5776,0,0,58984
4100504,56,501,0,0,0,0,0,0,0,0,0,3136,0,0,3136,0,0,78486
4105103,60,366,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,94850
4106721,76,205,0,0,1,0,0,0,0,0,0,5776,0,5776,0,5776,0,74004
4109100,61,174,0,0,1,0,0,0,0,0,0,3721,0,0,3721,0,0,30435
4100301,205,501,0,0,0,0,0,0,0,0,0,42025,0,0,0,0,0,142797
4101702,83,0,0,0,1,1,0,0,0,0,0,6889,0,0,0,0,0,0
4103903,108,0,0,0,0,0,0,0,0,0,0,11664,0,0,0,11664,0,0
4105105,56,80,1,0,0,0,0,0,0,0,0,3136,0,0,3136,0,0,10944
4101701,299,310,0,0,0,0,0,0,0,0,0,89401,0,0,0,0,0,48989
4105101,72,242,0,0,1,0,0,0,0,0,0,5184,0,0,0,0,0,145944
4109300,50,474,0,0,1,0,0,0,0,0,0,2500,0,0,0,2500,0,104752
4109300,79,81,0,0,1,1,0,0,0,0,0,6241,0,6241,6241,6241,0,24390
4105103,180,501,0,0,0,0,0,0,32400,0,0,32400,0,0,0,0,0,331455
4106721,116,185,0,0,0,0,0,0,0,0,0,13456,0,0,0,0,0,28372
4106721,63,336,0,0,0,0,0,0,0,0,0,3969,0,0,3969,0,0,52116
4104301,18,287,1,1,1,1,0,0,324,0,0,324,0,0,324,324,0,165352
4105901,91,249,0,0,1,0,0,0,0,0,0,8281,0,0,8281,0,0,60246
4105101,103,501,0,0,0,0,0,0,0,0,0,10609,0,0,0,0,0,121950
4101701,72,422,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,0,151135
4103903,67,345,0,0,0,0,0,0,0,0,0,4489,0,4489,4489,4489,0,59724
4105101,56,501,0,0,1,0,0,0,0,0,0,3136,0,0,3136,3136,0,390658
4106501,57,73,0,0,1,1,3249,0,0,0,0,3249,0,0,3249,3249,0,10527
4107100,57,298,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,91723
4105901,13,491,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,97977
4100503,118,446,1,0,1,0,0,0,0,0,0,13924,0,0,0,0,0,164372
4105102,37,182,0,0,0,0,0,0,0,0,0,1369,0,0,1369,0,0,26537
4109200,140,212,0,0,1,1,0,0,0,0,0,19600,0,0,19600,19600,0,29393
4105102,94,125,0,0,0,0,0,8836,0,0,0,0,0,0,0,0,8836,25015
4106501,51,375,0,0,1,0,0,0,0,0,0,2601,0,2601,2601,0,0,68793
4100301,63,501,0,0,0,0,0,0,0,0,0,3969,3969,0,0,0,0,210547
4106720,21,501,0,0,0,0,441,0,0,0,0,441,0,0,441,441,0,97435
4106721,114,408,0,0,1,0,0,0,0,0,0,12996,0,0,0,0,0,125077
4109200,81,120,0,0,0,0,0,0,0,0,0,6561,0,0,6561,6561,0,18762
4109200,217,278,0,0,1,1,0,0,0,0,0,47089,0,0,47089,47089,0,42526
4109300,188,501,0,0,0,0,0,0,0,0,0,35344,0,0,35344,0,0,112570
4103905,198,208,0,0,0,0,0,0,0,0,0,39204,0,0,39204,0,0,30019
4106721,116,113,0,0,0,0,0,0,0,0,0,13456,0,13456,13456,0,0,20534
4109100,49,255,0,1,1,1,0,0,0,0,0,2401,0,2401,2401,2401,0,53366
4100504,49,501,0,0,0,0,0,0,0,0,0,2401,0,2401,2401,0,0,209505
