county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
50001,0,0,0,0,0,0,0,0,0,0,265,0,0,265,0,0,0,9
50001,0,0,0,0,0,0,0,420,0,0,420,0,0,420,420,0,0,11
50001,0,0,0,1,0,0,0,0,0,0,399,0,0,399,399,0,0,10
50001,0,0,0,1,0,0,0,0,0,0,10069,0,0,0,0,0,62539,53
50001,3,1,0,1,1,0,0,0,0,0,301,0,0,301,0,0,1563,9
50001,7,0,0,1,1,0,0,0,0,0,283,0,0,283,0,0,1251,9
50001,9,0,0,0,0,0,0,0,0,0,2985,2985,0,0,0,2985,2918,29
50001,10,0,0,1,1,0,0,0,0,0,2872,0,0,0,0,0,5107,28
50001,12,0,0,0,0,0,0,0,0,0,805,0,0,805,805,0,1772,15
50001,12,0,0,1,0,0,0,0,0,0,2651,0,0,0,0,0,1897,27
50001,12,0,0,1,1,0,0,0,0,0,3974,0,0,3974,3974,0,2210,33
50001,19,0,0,0,0,0,0,0,0,0,1766,0,0,1766,1766,0,2814,22
50001,27,0,0,0,0,62,0,0,0,0,62,0,0,62,62,0,5003,4
50001,28,0,0,1,0,0,0,0,0,0,775,0,0,0,0,0,4378,15
50001,36,0,0,1,1,0,0,0,0,0,534,0,0,534,534,0,5212,12
50001,37,0,0,0,0,0,0,0,0,0,4108,0,0,4108,0,0,5212,34
50001,38,0,0,0,0,0,0,0,0,0,319,0,319,319,319,0,86720,9
50001,42,1,0,1,1,0,0,0,0,0,265,0,0,265,0,0,23348,9
50001,47,0,0,0,0,0,1202,1202,0,0,0,0,0,0,0,0,11361,18
50001,48,0,0,0,0,0,0,0,0,0,2985,0,0,0,0,0,7192,29
50001,50,0,0,1,0,0,0,0,0,0,248,0,0,0,0,0,26058,8
50001,51,1,0,1,1,0,0,0,0,0,7976,0,0,0,0,0,46487,47
50001,56,1,0,1,1,0,0,0,0,0,464,0,0,464,464,0,8651,11
50001,58,0,0,1,1,0,0,0,0,0,24346,0,0,0,0,0,19804,82
50001,60,0,0,1,0,2137,0,0,0,0,2137,0,0,2137,0,0,352510,24
50001,61,0,0,1,0,0,0,0,0,0,399,0,0,399,0,0,9381,10
50001,63,0,0,0,0,0,0,0,0,0,464,0,0,0,464,0,9381,11
50001,63,1,0,1,1,0,0,0,0,0,2137,0,0,2137,0,2137,10840,24
50001,63,1,0,1,1,0,0,100,0,0,100,0,0,0,0,0,23139,5
50001,64,0,0,1,0,0,0,0,0,0,358,0,0,0,0,0,9798,10
50001,66,0,0,0,1,0,0,0,0,0,510,0,0,510,510,0,10423,12
50001,68,0,0,0,1,0,0,0,0,0,994,0,0,994,0,0,9381,17
50001,69,0,0,1,1,5644,0,0,0,0,5644,0,0,0,5644,0,10632,39
50001,72,0,0,1,0,0,0,0,0,0,319,0,0,0,0,0,20846,9
50001,72,0,1,1,1,0,0,0,0,0,835,0,0,835,835,0,11048,15
50001,73,0,0,1,0,0,0,0,0,0,2439,0,0,2439,2439,0,10423,26
50001,73,0,1,1,1,0,0,0,0,0,3043,0,0,3043,0,0,13342,29
50001,75,0,0,1,1,0,0,0,0,0,1471,0,0,1471,0,0,11153,20
50001,76,1,0,1,1,0,0,0,0,0,399,0,0,0,399,0,11465,10
50001,77,0,0,1,1,0,0,0,0,0,1314,0,0,1314,0,0,12299,19
50001,78,0,0,1,1,0,0,0,0,0,510,0,0,0,510,0,32207,12
50001,78,0,0,1,1,0,0,0,0,0,2137,0,0,0,2137,0,17511,24
50001,78,0,1,1,1,0,0,0,0,0,338,0,0,338,338,0,11361,10
50001,85,0,0,1,0,0,0,0,0,0,1811,0,0,0,0,0,16677,22
50001,87,0,1,1,1,0,0,0,0,0,338,0,0,338,0,0,12195,10
50001,87,0,1,1,1,0,0,0,0,0,3160,0,0,0,3160,0,13237,30
50001,88,0,0,0,0,0,0,0,0,0,216,0,216,216,0,0,15739,8
50001,88,0,0,1,1,0,0,0,0,0,6803,0,0,0,6803,0,13133,43
50001,91,0,0,1,1,0,0,0,0,0,866,0,0,866,866,0,16156,15
50001,93,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,13133,4
50001,93,0,0,1,0,0,0,0,0,0,420,0,0,420,0,0,13550,11
50001,93,0,0,1,0,0,0,0,0,0,10711,0,0,10711,10711,0,13550,54
50001,95,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,229413,9
50001,95,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,14071,11
50001,96,0,0,1,0,0,0,0,0,0,961,0,0,0,0,0,59620,16
50001,97,0,0,0,0,0,0,0,0,0,487,0,487,487,0,0,13800,12
50001,97,0,0,1,0,0,0,0,0,0,71,0,0,71,71,0,13446,4
50001,97,0,0,1,1,0,0,0,0,0,2760,0,0,2760,0,0,15322,28
50001,99,0,0,0,0,0,0,0,0,0,173,0,0,173,0,0,17511,7
50001,99,0,0,1,0,0,0,0,0,0,2041,0,0,2041,2041,0,15635,24
50001,99,0,0,1,0,0,0,8549,0,0,8549,8549,0,0,0,0,57327,49
50001,100,0,0,1,1,0,1679,0,0,0,0,0,0,1679,0,1679,17511,22
50001,100,0,1,1,0,0,0,0,0,0,265,0,0,265,0,0,14175,9
50001,101,0,1,1,0,0,0,0,0,0,248,0,0,248,248,0,78173,8
50001,102,0,0,1,1,0,0,0,0,0,134,0,0,134,0,0,14071,6
50001,103,0,0,0,0,0,0,0,0,0,420,0,0,420,0,0,14280,11
50001,103,0,0,0,0,0,0,0,0,0,3340,0,0,0,3340,0,15635,30
50001,103,0,0,1,0,0,0,0,0,0,2,2,0,0,2,0,15635,1
50001,105,0,0,0,0,0,0,0,0,0,358,0,0,358,0,0,18522,10
50001,108,1,1,1,1,0,0,0,0,0,338,0,0,338,0,0,15009,10
50001,110,0,0,1,0,0,0,0,0,0,3843,0,0,0,0,0,27100,33
50001,110,1,1,1,1,0,0,0,0,0,1130,0,0,1130,1130,0,15739,18
50001,111,0,0,0,0,173,0,0,0,0,173,0,173,173,173,0,15635,7
50001,112,1,0,1,0,0,0,0,0,0,378,0,0,378,0,0,25432,10
50001,113,1,0,1,1,0,0,0,0,0,866,0,0,866,866,0,30852,15
50001,114,0,0,0,0,0,0,0,0,0,301,0,0,301,301,0,16677,9
50001,114,0,0,1,0,0,0,0,0,0,14348,0,0,0,0,0,60454,63
50001,121,0,0,0,0,0,0,0,0,0,399,0,0,399,0,0,18762,10
50001,123,0,0,0,0,0,0,0,0,0,2186,0,0,2186,0,0,17407,25
50001,123,0,1,1,0,0,0,0,0,0,2236,0,0,2236,0,0,24307,25
50001,124,0,0,1,0,0,0,0,0,0,510,0,0,510,0,0,52637,12
50001,126,0,1,1,1,0,0,0,0,0,2491,0,0,2491,2491,0,18438,26
50001,128,0,0,0,0,0,0,0,0,0,134,0,0,134,0,0,18574,6
50001,128,0,0,1,0,0,0,201,0,0,201,0,0,0,201,0,83385,7
50001,130,0,0,0,0,0,0,0,0,0,265,0,0,265,0,0,20638,9
50001,131,0,0,1,0,0,0,0,0,0,636,0,0,0,0,0,39399,13
50001,131,0,0,1,1,0,0,0,0,0,12405,0,0,12405,12405,0,19491,59
50001,133,0,0,0,0,0,0,0,0,0,17112,0,0,17112,17112,0,23035,69
50001,133,0,0,1,0,0,0,0,0,0,146,0,0,146,0,0,31269,6
50001,133,0,0,1,1,0,0,0,0,0,14222,0,0,14222,14222,0,18762,63
50001,134,0,0,0,0,0,0,0,0,0,358,0,0,358,0,0,31269,10
50001,135,0,0,0,0,0,0,0,0,0,265,0,0,265,0,0,18511,9
50001,135,0,0,1,0,0,0,0,0,0,610,0,610,610,0,0,26058,13
50001,136,0,0,1,0,0,0,0,0,0,866,0,0,0,0,0,20012,15
50001,139,0,0,1,1,0,0,0,0,0,1027,0,0,0,0,0,21524,17
50001,140,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,20846,4
50001,140,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,20846,5
50001,140,0,0,1,1,0,0,0,0,0,1027,0,0,1027,1027,0,20429,17
50001,140,1,0,1,1,0,0,0,0,0,1553,0,0,0,0,0,37523,21
50001,142,0,0,1,0,0,0,0,0,0,510,0,510,510,0,0,19595,12
50001,143,0,0,0,0,0,0,0,0,0,283,0,0,283,0,0,26266,9
50001,143,0,0,0,0,0,0,0,0,0,3401,0,0,3401,3401,0,19804,31
50001,144,0,0,0,0,0,0,0,0,0,265,0,0,265,0,0,25745,9
50001,144,0,1,1,1,0,0,0,0,0,248,0,0,248,248,0,24911,8
50001,146,0,0,0,0,0,0,0,0,0,3401,0,0,3401,0,0,20638,31
50001,146,0,0,1,0,0,0,0,0,0,1352,0,0,0,0,0,52220,19
50001,147,0,0,0,1,0,0,690,0,0,690,0,0,0,0,0,55826,14
50001,147,0,0,1,0,6377,0,0,0,0,6377,0,0,6377,0,0,21263,42
50001,147,0,0,1,1,0,0,0,0,0,3043,0,0,3043,3043,3043,53679,29
50001,147,0,1,1,0,0,0,0,0,0,2928,0,0,2928,0,0,21159,28
50001,149,0,0,1,0,0,0,0,0,0,3778,0,0,0,3778,0,55138,32
50001,150,0,0,1,0,319,0,0,0,0,319,0,0,0,319,0,72962,9
50001,151,0,0,1,1,0,0,0,0,0,746,0,0,0,0,0,31269,14
50001,152,0,0,0,0,0,0,0,0,0,31159,0,0,31159,31159,0,21263,93
50001,154,0,0,0,0,0,3401,0,0,0,3401,0,0,0,0,0,31269,31
50001,155,0,0,0,0,0,0,0,0,0,1352,0,0,1352,0,0,22024,19
50001,155,0,0,0,0,0,0,0,0,0,2985,2985,0,2985,0,0,21159,29
