puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
5000200,89,501,0,0,0,0,0,0,0,0,0,7921,7921,0,7921,0,0,125598
5000300,93,497,0,0,0,0,0,0,8649,0,0,8649,0,0,0,0,0,95893
5000300,241,481,0,0,0,0,0,0,0,0,0,58081,0,0,0,0,0,75046
5000400,215,501,0,0,1,0,0,0,0,0,0,46225,0,0,0,0,0,400247
5000200,71,282,0,0,0,0,5041,0,5041,0,0,0,0,0,5041,0,0,40546
5000100,273,280,0,0,1,0,0,74529,0,0,0,74529,0,0,0,0,0,96935
5000300,61,501,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,602456
5000200,42,501,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,156347
5000200,31,233,0,0,0,0,0,0,0,0,0,961,0,0,961,961,0,40337
5000100,15,217,0,0,0,0,0,0,0,0,0,225,0,0,225,0,0,29602
5000200,37,112,1,0,1,0,0,0,0,0,0,1369,0,0,1369,0,0,25432
5000400,183,358,0,0,1,1,0,0,0,0,0,33489,0,0,0,0,0,107566
5000200,121,309,0,0,0,0,0,0,0,0,0,14641,0,0,0,0,0,106316
5000100,109,254,0,0,0,0,0,0,0,0,0,11881,0,11881,11881,0,0,34396
5000100,20,501,0,0,0,0,0,0,0,0,0,400,0,400,400,0,0,117792
5000300,38,501,0,0,0,0,0,0,0,0,0,1444,0,0,1444,0,0,167604
5000100,17,501,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,174066
5000100,38,499,0,0,0,0,0,0,0,0,0,1444,0,0,1444,0,0,85157
5000400,28,180,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,51699
5000400,73,232,0,0,0,0,0,0,0,0,0,5329,0,0,5329,5329,0,33145
5000200,35,501,0,0,0,0,0,0,0,0,0,1225,0,0,1225,0,0,150176
5000300,73,437,0,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,64623
5000100,52,501,0,0,0,0,0,0,0,0,0,2704,0,0,2704,0,0,100270
5000200,39,437,0,0,0,0,0,0,0,0,0,1521,0,0,0,0,0,137585
5000100,91,295,0,0,0,0,0,0,0,0,0,8281,0,0,8281,0,0,55555
5000100,148,501,0,0,0,0,0,0,0,0,0,21904,0,0,21904,0,0,106316
5000200,30,501,0,0,0,0,0,0,0,0,0,900,0,0,900,0,0,194495
5000400,31,360,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,64415
5000300,117,499,0,0,0,0,0,0,0,0,0,13689,0,0,13689,0,13689,111006
