metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,22
99999,0,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,0,31
99999,0,0,0,0,0,0,0,0,0,0,6889,0,0,6889,6889,0,21159,83
99999,0,0,0,0,0,0,0,0,0,0,7396,0,0,7396,7396,0,0,86
99999,0,0,0,0,0,0,0,0,0,0,8836,0,0,8836,8836,0,0,94
99999,0,0,0,0,0,0,0,0,0,0,21316,0,0,0,0,0,0,146
99999,0,0,0,0,0,0,0,0,0,0,40804,0,0,0,0,0,0,202
99999,0,0,0,0,0,0,0,1521,0,0,1521,0,0,1521,1521,0,0,39
99999,0,0,0,0,1,0,0,0,0,0,11664,0,0,11664,11664,0,0,108
99999,0,0,0,1,0,0,0,0,0,0,1444,0,0,1444,1444,0,0,38
99999,0,0,0,1,0,0,0,0,0,0,1764,0,0,0,0,0,83385,42
99999,0,0,0,1,0,0,0,0,0,0,2704,0,0,0,0,0,0,52
99999,0,0,0,1,0,0,0,0,0,0,3025,0,0,3025,0,0,0,55
99999,0,0,0,1,0,0,0,0,0,0,5625,0,5625,5625,0,0,0,75
99999,0,0,0,1,0,0,0,0,0,0,15625,0,0,15625,0,0,0,125
99999,0,0,0,1,0,0,0,0,0,0,31329,0,0,0,0,0,0,177
99999,0,0,0,1,0,0,0,0,0,0,36481,0,0,0,0,0,62539,191
99999,0,0,0,1,0,0,0,0,0,0,63504,0,0,0,63504,0,41797,252
99999,0,0,0,1,0,2025,0,0,0,0,2025,0,2025,2025,0,0,28976,45
99999,0,0,0,1,1,0,0,0,0,0,0,0,0,32400,32400,0,0,180
99999,0,0,0,1,1,0,0,0,0,0,48400,0,0,48400,48400,0,0,220
99999,0,0,0,1,1,0,0,0,0,0,303601,0,0,0,0,0,0,551
99999,0,0,1,1,1,0,0,0,0,0,41616,0,0,0,41616,0,7609,204
99999,2,0,0,1,0,0,0,0,0,0,43264,0,0,0,0,0,88388,208
99999,2,1,0,1,1,0,0,0,0,0,15129,0,15129,0,0,0,417,123
99999,3,1,0,1,1,0,0,0,0,0,1089,0,0,1089,0,0,1563,33
99999,3,1,0,1,1,0,0,0,0,0,29929,29929,0,0,29929,0,740,173
99999,4,0,0,1,0,0,0,0,0,0,14400,0,0,0,14400,0,615,120
99999,5,0,0,1,1,0,0,0,0,0,10609,10609,0,0,0,0,1042,103
99999,5,0,0,1,1,0,0,0,0,0,27225,0,0,0,27225,0,876,165
99999,6,0,0,1,0,0,0,0,0,0,11025,11025,0,0,0,0,41276,105
