SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000127,91,0,0,1,1,2300800,59,0,0,0,0,0,59,0,0,59,0,0,12716
2022HU0000164,312,1,0,1,0,2301000,133,0,0,0,0,0,133,0,0,133,133,0,113612
2022HU0000323,501,0,0,0,0,2300800,31,0,0,0,0,0,31,0,31,0,0,0,82343
2022HU0000941,438,0,0,0,0,2300800,109,0,0,0,0,0,109,0,0,109,0,0,88596
2022HU0001537,184,0,0,0,0,2300500,30,0,0,0,0,0,30,0,0,30,0,0,37523
2022HU0001550,348,0,0,0,0,2300500,28,0,0,0,0,0,28,0,0,28,0,28,66708
2022HU0002064,501,0,0,0,0,2300100,26,0,0,0,0,0,26,0,0,0,0,26,140712
2022HU0002173,501,0,0,0,0,2300100,88,0,0,0,0,0,88,0,0,0,0,0,153220
2022HU0002209,379,0,0,0,0,2300100,143,0,0,0,0,0,143,0,0,0,0,0,58057
2022HU0002563,90,0,0,1,1,2300100,38,0,0,0,0,0,38,0,0,38,38,0,15635
2022HU0002569,501,0,0,0,0,2300700,190,0,0,0,0,0,190,0,0,190,0,0,122993
2022HU0003041,501,0,0,0,0,2301000,108,0,0,0,0,0,108,0,0,0,0,0,98707
2022HU0003426,501,0,0,0,0,2300200,33,0,0,0,0,0,33,0,33,33,33,0,154262
2022HU0003585,179,0,0,1,0,2300900,31,31,0,0,0,0,31,0,0,0,31,0,82759
2022HU0003588,446,0,0,0,0,2300100,121,0,0,0,0,0,121,0,0,121,0,0,84427
2022HU0003684,98,1,1,1,1,2300100,109,0,0,0,0,0,109,0,0,109,0,0,13654
2022HU0003886,461,0,0,0,0,2300200,25,25,0,0,0,0,25,0,0,25,0,0,89013
2022HU0003888,235,0,0,1,0,2300200,7,7,0,0,0,0,7,0,0,7,0,0,34292
2022HU0003893,501,0,0,0,0,2300500,825,0,0,0,0,0,825,0,0,825,825,0,105273
2022HU0004156,67,0,0,0,0,2300500,28,0,0,0,0,0,28,0,0,0,0,0,10423
2022HU0004200,501,0,0,0,0,2301000,129,0,0,129,0,0,129,0,0,129,0,0,177193
2022HU0004373,265,0,0,0,0,2300500,52,0,0,0,0,0,52,0,0,0,52,0,138836
2022HU0005174,228,0,0,0,0,2300200,157,0,0,0,0,0,157,0,0,157,157,0,40025
2022HU0005186,238,0,0,0,0,2300500,14,0,0,0,0,0,14,0,14,14,0,0,33354
2022HU0005239,501,0,0,1,1,2300200,42,0,0,0,0,0,42,0,0,0,0,0,117990
2022HU0005379,309,0,0,0,0,2300700,134,0,0,0,0,0,134,0,0,0,0,0,141400
2022HU0005480,340,0,0,0,0,2300400,285,0,0,0,0,0,285,0,0,0,0,0,52116
2022HU0005886,69,0,1,1,1,2300200,246,0,0,0,0,0,246,0,0,246,246,0,13988
2022HU0006203,501,0,0,0,0,2300800,87,0,0,0,0,0,87,0,0,87,0,0,70564
2022HU0006440,88,0,1,1,1,2300200,72,0,0,0,0,0,72,0,0,72,72,0,12404
2022HU0006565,264,0,0,1,0,2300700,65,0,0,0,0,0,65,0,65,65,65,0,45111
2022HU0006662,365,0,0,1,0,2300800,97,0,0,0,0,0,97,0,0,97,0,0,67021
2022HU0006946,501,0,0,0,0,2300700,33,0,0,0,0,0,33,33,0,0,0,0,131331
2022HU0007362,501,0,0,0,0,2300900,107,0,0,0,0,0,107,0,0,107,0,0,203876
2022HU0007365,501,0,0,0,0,2300500,48,0,0,0,0,0,48,0,0,48,0,0,208462
2022HU0007901,127,0,0,1,0,2300500,29,0,0,0,0,0,29,0,0,0,0,0,18762
2022HU0008055,28,0,0,1,0,2300200,49,0,0,0,0,0,49,0,0,0,0,0,47321
2022HU0008145,501,0,0,0,0,2300500,30,0,0,0,0,0,30,0,0,0,0,0,126120
2022HU0008555,483,0,0,0,0,2300700,181,0,0,0,0,0,181,0,0,0,181,0,141754
2022HU0008735,422,0,0,0,0,2300500,457,0,0,0,0,0,457,0,457,0,457,0,150093
2022HU0008963,199,0,0,0,0,2300100,32,0,0,0,0,0,32,0,0,32,0,0,38774
2022HU0009743,314,1,1,1,0,2300400,90,0,0,0,0,0,90,0,90,90,90,0,57744
2022HU0010228,210,0,0,0,0,2300100,70,0,0,0,0,0,70,0,70,0,0,0,31269
2022HU0010568,164,0,0,0,0,2300800,330,0,0,0,0,0,330,0,0,0,0,0,32833
