county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
23001,0,0,0,1,0,0,0,0,0,0,12769,0,12769,12769,12769,0,43256,113
23001,11,0,1,1,1,0,0,0,0,0,17424,0,0,0,17424,0,43047,132
23001,12,0,0,1,0,0,0,0,0,0,21025,0,0,21025,21025,0,1668,145
23001,21,0,0,0,0,0,0,0,0,0,11236,0,0,11236,0,0,3127,106
23001,21,0,0,1,1,0,0,0,0,0,5776,0,0,0,5776,0,4795,76
23001,25,0,0,1,0,0,0,0,0,0,35721,0,35721,0,0,0,5212,189
23001,30,0,0,1,1,529,0,0,0,0,529,0,0,0,529,0,6671,23
23001,34,0,0,1,0,0,0,0,0,0,3844,0,3844,3844,3844,0,69731,62
23001,35,0,0,0,0,0,0,299209,0,0,299209,0,0,0,0,0,13550,547
23001,36,0,1,1,1,0,0,8281,0,0,0,0,0,8281,8281,8281,5107,91
23001,45,0,0,1,0,0,0,0,0,0,3136,0,0,3136,3136,0,8130,56
23001,47,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,16677,100
23001,52,0,0,0,0,0,0,0,0,0,39601,0,0,39601,0,0,10527,199
23001,54,1,1,1,0,0,19321,0,0,19321,0,0,19321,0,0,19321,16531,139
23001,55,0,0,1,0,0,0,0,0,0,11449,0,0,0,0,0,8338,107
23001,62,0,0,1,1,0,0,55696,0,0,55696,0,0,0,55696,0,14175,236
23001,63,0,0,1,1,0,0,0,0,0,15876,0,0,15876,15876,0,12820,126
23001,66,0,1,1,1,0,0,0,0,0,6561,0,0,0,6561,0,43256,81
23001,67,0,0,0,0,0,0,0,0,0,3481,0,0,3481,0,0,9172,59
23001,67,0,1,1,1,0,0,0,0,0,3600,0,0,0,3600,0,23869,60
23001,68,0,0,0,0,0,0,108900,0,0,0,108900,0,0,0,108900,20012,330
23001,70,1,1,1,1,0,0,0,0,0,13225,0,0,0,13225,0,10632,115
23001,70,1,1,1,1,0,0,127449,0,0,0,0,0,0,127449,127449,27830,357
23001,71,0,0,0,1,0,0,0,0,0,34225,0,34225,34225,34225,0,10423,185
23001,72,0,0,1,1,0,0,0,0,0,9604,0,9604,9604,0,0,10423,98
23001,73,0,1,1,1,0,0,0,0,0,3481,0,0,3481,3481,0,10006,59
23001,74,1,1,1,1,0,0,0,0,0,7396,0,0,0,7396,0,94892,86
23001,80,0,1,1,1,0,0,0,0,0,44100,0,0,0,44100,0,12508,210
23001,87,0,0,1,0,0,0,0,0,0,18496,0,0,0,18496,0,26058,136
