puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2300800,59,91,0,0,1,1,0,0,0,0,0,3481,0,0,3481,0,0,12716
2301000,133,312,1,0,1,0,0,0,0,0,0,17689,0,0,17689,17689,0,113612
2300800,31,501,0,0,0,0,0,0,0,0,0,961,0,961,0,0,0,82343
2300800,109,438,0,0,0,0,0,0,0,0,0,11881,0,0,11881,0,0,88596
2300500,30,184,0,0,0,0,0,0,0,0,0,900,0,0,900,0,0,37523
2300500,28,348,0,0,0,0,0,0,0,0,0,784,0,0,784,0,784,66708
2300100,26,501,0,0,0,0,0,0,0,0,0,676,0,0,0,0,676,140712
2300100,88,501,0,0,0,0,0,0,0,0,0,7744,0,0,0,0,0,153220
2300100,143,379,0,0,0,0,0,0,0,0,0,20449,0,0,0,0,0,58057
2300100,38,90,0,0,1,1,0,0,0,0,0,1444,0,0,1444,1444,0,15635
2300700,190,501,0,0,0,0,0,0,0,0,0,36100,0,0,36100,0,0,122993
2301000,108,501,0,0,0,0,0,0,0,0,0,11664,0,0,0,0,0,98707
2300200,33,501,0,0,0,0,0,0,0,0,0,1089,0,1089,1089,1089,0,154262
2300900,31,179,0,0,1,0,961,0,0,0,0,961,0,0,0,961,0,82759
2300100,121,446,0,0,0,0,0,0,0,0,0,14641,0,0,14641,0,0,84427
2300100,109,98,1,1,1,1,0,0,0,0,0,11881,0,0,11881,0,0,13654
2300200,25,461,0,0,0,0,625,0,0,0,0,625,0,0,625,0,0,89013
2300200,7,235,0,0,1,0,49,0,0,0,0,49,0,0,49,0,0,34292
2300500,825,501,0,0,0,0,0,0,0,0,0,680625,0,0,680625,680625,0,105273
2300500,28,67,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,10423
2301000,129,501,0,0,0,0,0,0,16641,0,0,16641,0,0,16641,0,0,177193
2300500,52,265,0,0,0,0,0,0,0,0,0,2704,0,0,0,2704,0,138836
2300200,157,228,0,0,0,0,0,0,0,0,0,24649,0,0,24649,24649,0,40025
2300500,14,238,0,0,0,0,0,0,0,0,0,196,0,196,196,0,0,33354
2300200,42,501,0,0,1,1,0,0,0,0,0,1764,0,0,0,0,0,117990
2300700,134,309,0,0,0,0,0,0,0,0,0,17956,0,0,0,0,0,141400
2300400,285,340,0,0,0,0,0,0,0,0,0,81225,0,0,0,0,0,52116
2300200,246,69,0,1,1,1,0,0,0,0,0,60516,0,0,60516,60516,0,13988
2300800,87,501,0,0,0,0,0,0,0,0,0,7569,0,0,7569,0,0,70564
2300200,72,88,0,1,1,1,0,0,0,0,0,5184,0,0,5184,5184,0,12404
2300700,65,264,0,0,1,0,0,0,0,0,0,4225,0,4225,4225,4225,0,45111
2300800,97,365,0,0,1,0,0,0,0,0,0,9409,0,0,9409,0,0,67021
2300700,33,501,0,0,0,0,0,0,0,0,0,1089,1089,0,0,0,0,131331
2300900,107,501,0,0,0,0,0,0,0,0,0,11449,0,0,11449,0,0,203876
2300500,48,501,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,208462
2300500,29,127,0,0,1,0,0,0,0,0,0,841,0,0,0,0,0,18762
2300200,49,28,0,0,1,0,0,0,0,0,0,2401,0,0,0,0,0,47321
2300500,30,501,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,126120
2300700,181,483,0,0,0,0,0,0,0,0,0,32761,0,0,0,32761,0,141754
2300500,457,422,0,0,0,0,0,0,0,0,0,208849,0,208849,0,208849,0,150093
2300100,32,199,0,0,0,0,0,0,0,0,0,1024,0,0,1024,0,0,38774
2300400,90,314,1,1,1,0,0,0,0,0,0,8100,0,8100,8100,8100,0,57744
2300100,70,210,0,0,0,0,0,0,0,0,0,4900,0,4900,0,0,0,31269
2300800,330,164,0,0,0,0,0,0,0,0,0,108900,0,0,0,0,0,32833
2301000,266,326,0,0,0,0,0,0,0,0,0,70756,0,0,0,0,0,65666
2300300,101,501,0,0,0,0,10201,0,0,0,0,10201,0,0,0,0,0,387740
2300700,162,100,0,0,0,0,0,0,0,0,0,26244,0,0,26244,0,0,14488
2301000,135,501,0,0,0,0,0,0,0,0,0,18225,0,0,0,0,0,250155
2300100,30,26,0,0,1,1,0,0,900,0,0,900,0,0,0,0,0,9381
2300800,120,322,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,50031
2300500,32,501,0,0,0,0,0,0,0,0,0,1024,0,0,1024,0,0,112882
2300800,147,80,0,0,1,0,0,0,0,0,0,21609,0,0,0,0,0,67750
2300400,48,501,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,134458
2300300,125,84,0,1,1,1,0,0,0,0,0,15625,0,0,0,15625,0,13029
2300800,188,451,0,0,0,0,0,0,0,0,0,35344,0,0,0,0,0,87596
2300500,29,501,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,214716
2300200,51,108,0,0,0,0,0,0,0,0,0,2601,0,0,0,2601,0,16604
2300100,305,100,0,0,1,1,0,0,0,0,0,93025,0,0,0,0,0,63581
2300100,18,86,0,0,1,0,0,0,0,0,0,324,0,324,324,324,0,29185
2300300,130,250,0,0,0,0,0,0,0,0,0,16900,0,0,16900,16900,0,33875
2300100,208,236,0,0,0,0,0,0,0,0,0,43264,0,0,0,0,0,72128
2300800,204,501,0,0,0,0,0,0,0,0,0,41616,0,0,0,0,0,411713
2301000,332,417,0,0,0,0,0,0,0,0,0,110224,110224,0,0,0,0,130289
2300500,71,394,0,0,0,0,0,0,0,0,0,5041,0,0,5041,0,0,55972
2300500,148,501,0,0,0,0,0,0,0,0,0,21904,0,0,21904,0,0,271001
2300400,78,285,0,0,0,0,0,0,0,0,0,6084,0,0,0,0,0,54200
2300500,97,393,0,0,0,0,0,0,0,0,0,9409,0,0,0,0,0,94850
2300200,44,145,1,0,1,0,0,0,0,0,0,1936,0,1936,1936,1936,1936,33458
2300600,126,196,0,0,0,0,0,0,0,0,0,15876,0,0,0,0,0,44819
2300800,87,231,0,0,0,0,0,0,0,0,0,7569,0,7569,0,0,0,36272
2300900,16,501,0,0,0,0,0,0,0,0,0,256,0,0,256,0,0,95788
2300500,139,188,0,0,0,0,0,0,0,0,0,19321,0,19321,19321,19321,0,33979
2300600,110,126,0,0,0,0,0,0,0,0,0,12100,0,12100,0,12100,0,62122
2300400,94,501,0,0,0,0,0,0,0,0,0,8836,0,0,8836,8836,0,113195
2300100,29,10,0,1,1,1,0,0,0,0,0,841,0,0,0,841,0,3127
2300900,227,501,0,0,0,0,0,51529,0,0,0,51529,0,0,0,0,0,171981
2300700,95,204,0,0,0,0,0,0,0,0,0,9025,0,0,9025,0,0,28424
2300500,18,501,0,0,1,0,0,0,0,0,0,324,0,324,324,324,0,242858
2300200,28,285,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,39608
2300500,39,164,0,0,1,1,0,0,0,0,0,1521,0,0,1521,1521,0,31478
2300100,14,166,0,0,0,1,0,0,0,0,0,196,0,0,196,196,0,23973
2300300,223,480,0,0,0,0,0,0,0,0,0,49729,0,0,0,0,0,152699
2300500,226,501,0,0,1,0,0,0,0,0,0,51076,0,51076,51076,0,0,165936
2300500,40,362,0,0,0,0,0,0,0,0,0,1600,0,1600,1600,0,0,64415
2300100,45,9,0,0,1,1,0,0,0,0,0,2025,2025,0,0,2025,0,1459
2300200,20,235,0,0,0,0,0,0,0,0,0,400,0,0,400,400,0,41901
2300200,95,325,0,0,0,0,0,0,0,0,0,9025,0,0,9025,9025,0,58161
2300800,275,87,0,0,1,0,0,0,0,0,0,75625,0,0,0,75625,0,42109
2300400,44,258,0,0,0,0,0,0,0,0,0,1936,0,0,1936,1936,0,35439
2300900,173,315,0,0,0,0,0,0,0,0,0,29929,0,0,29929,0,29929,44194
2300800,45,440,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,100062
2300800,150,286,0,0,0,0,0,0,0,0,0,22500,0,0,22500,0,0,50552
2300600,59,501,0,0,0,0,0,0,0,0,0,3481,0,0,3481,3481,0,149050
2300900,94,501,0,0,0,0,0,0,0,0,0,8836,0,8836,8836,8836,0,195225
2300600,292,470,0,0,0,0,0,0,0,0,0,85264,0,0,0,0,0,127162
2300500,49,501,0,0,0,0,0,0,0,0,0,2401,0,0,2401,0,0,181883
2300800,98,501,0,0,0,0,0,0,0,0,0,9604,0,0,9604,0,0,118407
2300500,18,241,0,0,0,0,0,0,0,0,0,324,0,324,324,0,0,35126
2300500,36,501,0,0,0,0,0,0,0,0,0,1296,0,0,1296,0,0,83385
2300300,28,501,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,140222
2300300,33,453,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,108609
