SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000098,382,0,0,1,0,1600100,133,0,0,0,0,0,133,0,133,0,0,0,84427
2022HU0001078,415,0,0,0,0,1600701,81,0,0,0,0,0,81,81,0,0,0,0,80779
2022HU0001170,284,0,0,0,0,1600100,68,0,0,0,0,0,68,0,0,68,0,0,38566
2022HU0001273,501,0,0,0,0,1600400,61,0,0,0,0,0,61,0,0,0,0,0,139670
2022HU0001399,168,0,0,1,0,1600400,58,58,0,0,0,0,58,58,0,58,0,0,70877
2022HU0001497,501,0,0,0,0,1600800,40,0,0,0,0,0,40,0,40,0,40,0,192828
2022HU0001756,42,0,1,1,1,1601200,88,88,0,0,0,0,88,0,0,0,88,0,10131
2022HU0002066,199,0,0,0,0,1600600,80,0,0,0,0,0,80,0,0,80,0,0,45236
2022HU0002070,373,0,0,0,0,1600400,21,21,0,0,0,0,21,0,0,21,0,0,71919
2022HU0002235,501,0,0,0,0,1601300,112,0,0,0,0,0,112,0,0,112,0,0,69314
2022HU0002441,247,0,0,0,0,1600500,61,0,0,61,0,0,61,0,0,61,61,0,50031
2022HU0002767,487,0,0,0,0,1600702,75,0,0,0,0,0,75,0,0,0,0,0,75046
2022HU0003142,188,0,1,1,1,1600200,134,0,0,0,0,0,134,0,0,134,134,0,37596
2022HU0003212,113,0,0,1,1,1601000,80,80,0,0,0,0,80,0,0,0,0,0,38566
2022HU0004433,50,0,0,1,1,1601200,67,67,0,0,0,0,67,67,0,0,0,0,11778
2022HU0004437,501,0,0,0,0,1600600,95,0,0,0,0,0,95,0,0,0,0,0,196997
2022HU0004864,501,0,0,0,0,1600200,59,0,0,0,0,0,59,0,59,59,59,0,142588
2022HU0005044,3,0,0,0,0,1600800,80,0,0,0,0,0,80,0,0,0,0,0,1147
2022HU0005238,501,0,0,0,0,1601000,156,0,0,0,0,0,156,0,0,0,0,0,161558
2022HU0005370,501,0,0,0,0,1601100,257,0,257,0,0,0,257,0,0,0,0,0,152177
2022HU0005425,501,0,0,0,0,1601000,123,0,0,0,0,0,123,123,0,0,0,0,156347
2022HU0005441,217,0,0,0,0,1601000,89,0,0,0,0,0,89,0,0,0,0,0,65666
2022HU0005589,501,0,0,0,0,1600600,86,0,0,0,0,0,86,0,86,86,86,0,109443
2022HU0005745,51,0,0,1,1,1600701,246,0,0,0,0,0,246,246,0,0,246,0,18449
2022HU0006003,296,0,0,1,1,1601300,85,0,0,0,0,0,85,0,0,0,85,0,125056
2022HU0006005,501,0,0,1,0,1600900,309,0,0,0,0,0,309,0,0,0,0,0,196788
2022HU0006040,501,0,0,0,0,1600800,73,0,0,0,0,0,73,0,0,73,73,0,103710
2022HU0006160,140,0,0,0,0,1600701,93,0,0,0,0,0,93,0,0,0,0,0,68793
2022HU0006171,285,0,0,0,0,1601300,18,18,0,0,0,0,18,0,0,0,0,0,83385
2022HU0006245,173,0,0,0,0,1601100,81,0,0,0,0,0,81,0,0,0,81,0,58369
2022HU0006713,501,1,0,0,0,1600400,151,0,0,0,0,0,151,0,0,151,0,0,170939
2022HU0006958,355,0,0,0,0,1601300,62,0,0,0,0,0,62,0,0,0,0,0,82343
2022HU0007112,398,0,0,0,0,1600100,13,13,0,0,0,0,13,0,0,0,0,0,91515
2022HU0007234,195,0,0,0,0,1600702,84,0,0,0,0,0,84,0,0,84,0,0,27100
2022HU0007295,257,0,0,0,0,1600701,181,0,0,0,0,0,181,0,0,181,0,0,34813
2022HU0007376,263,0,0,0,0,1600702,72,0,0,0,0,0,72,0,0,72,0,0,36377
2022HU0007433,501,0,0,0,0,1601000,128,0,0,0,0,0,128,0,128,128,0,0,113925
2022HU0007437,336,0,0,0,0,1600702,71,0,0,0,0,0,71,0,0,71,0,0,50031
2022HU0007468,166,0,0,0,0,1601300,66,0,0,0,0,0,66,0,0,66,0,0,30435
2022HU0007490,371,0,0,1,0,1601100,60,0,0,0,0,0,60,0,0,0,0,0,86512
2022HU0007658,501,0,0,0,0,1600400,94,0,0,0,0,0,94,0,0,94,0,0,196059
2022HU0007891,285,0,0,1,0,1601000,220,0,0,0,0,0,220,220,0,0,0,220,104231
2022HU0007935,501,0,0,0,0,1600100,58,58,0,0,0,0,58,0,0,0,0,0,122784
2022HU0008159,377,0,0,0,0,1600701,91,0,0,0,0,0,91,0,0,0,0,0,74942
2022HU0008606,343,0,0,0,0,1600100,45,0,0,0,0,0,45,0,0,0,0,0,52116
2022HU0008729,374,0,0,0,0,1600900,190,0,0,0,0,0,0,190,0,0,190,0,57327
2022HU0009098,162,0,0,1,0,1600300,16,0,0,0,0,0,16,0,0,0,16,0,25015
2022HU0009172,501,0,0,0,0,1600800,34,34,0,0,0,0,34,34,34,0,0,0,102146
2022HU0009227,128,1,1,1,1,1600200,229,0,229,0,0,229,229,0,0,0,229,0,24911
2022HU0009249,372,0,0,0,0,1600100,242,0,0,0,0,0,242,0,0,242,0,0,67542
2022HU0009315,501,0,0,0,0,1600600,81,0,0,0,0,0,81,81,0,0,0,0,180320
2022HU0009639,121,0,0,1,0,1600600,143,0,0,0,0,0,143,143,0,0,0,143,43777
2022HU0010019,176,0,0,0,0,1601100,37,0,0,0,0,0,37,0,0,0,0,0,35439
2022HU0010036,431,0,0,0,0,1601200,27,0,0,0,0,0,27,0,0,27,0,0,59099
2022HU0010113,137,0,0,1,0,1601300,24,0,0,0,0,0,24,0,0,24,0,0,58474
2022HU0010415,161,0,0,0,0,1600800,154,0,0,0,0,0,154,0,0,0,0,0,53158
2022HU0010582,293,0,1,1,0,1600900,66,0,0,0,0,0,66,0,0,66,0,0,50761
2022HU0011072,371,0,0,0,0,1600400,52,0,0,0,0,0,52,0,0,52,0,0,63373
2022HU0011314,45,0,0,0,0,1601300,211,0,0,0,0,0,211,0,0,0,0,0,6775
2022HU0012147,501,0,0,0,0,1600701,77,0,0,0,0,0,77,0,0,77,0,0,106420
2022HU0012894,416,0,0,0,0,1600701,106,0,0,0,0,0,106,0,0,0,106,0,81300
2022HU0013497,287,0,0,0,0,1600400,85,0,0,0,0,0,85,0,0,0,0,0,57327
2022HU0013811,282,0,0,0,0,1601100,199,0,0,0,0,0,199,0,0,0,0,0,121429
2022HU0014023,443,0,0,0,0,1601000,105,0,0,0,0,0,0,105,0,105,0,105,135500
2022HU0014108,210,0,0,0,0,1601100,90,0,0,0,0,0,90,0,0,90,90,0,36585
2022HU0014110,54,0,0,0,0,1601100,71,0,0,0,0,0,71,71,0,71,71,0,7609
2022HU0014740,412,0,0,0,0,1600702,253,0,0,0,0,0,253,0,0,0,0,0,62539
2022HU0014830,166,0,0,0,0,1600100,69,0,0,0,0,0,69,0,0,69,0,0,36898
2022HU0015416,389,0,0,0,0,1601300,75,0,0,0,0,0,75,0,0,0,0,0,154887
2022HU0015420,10,0,0,1,0,1601300,34,0,0,0,0,0,34,34,0,0,0,0,1563
2022HU0015943,501,0,0,0,0,1601200,133,0,0,0,0,0,133,0,0,133,133,0,79007
2022HU0016086,203,0,0,0,0,1600300,10,0,0,0,0,0,10,0,0,0,0,0,31269
2022HU0016244,501,0,0,0,0,1601100,127,0,0,0,0,0,127,0,0,0,0,0,117990
2022HU0016755,442,0,0,0,0,1600400,83,0,0,0,0,0,83,0,0,0,0,0,131331
2022HU0016995,395,0,0,0,0,1600800,67,67,0,0,0,0,67,0,0,0,0,0,92766
2022HU0017000,383,0,0,0,0,1601000,58,58,0,0,0,0,58,0,0,0,0,0,72962
2022HU0017070,501,0,0,0,0,1600702,68,0,0,0,0,0,68,0,0,68,0,0,92766
2022HU0017078,459,0,0,0,0,1600500,43,0,0,0,0,0,43,0,0,43,0,0,108400
2022HU0017292,139,0,0,1,0,1600500,93,93,0,0,0,0,93,93,0,0,0,0,81196
2022HU0017611,501,0,0,0,0,1600100,55,0,0,0,0,0,55,0,0,0,0,0,127162
2022HU0017651,171,0,0,1,0,1600900,89,0,0,0,0,0,89,0,0,0,0,0,50865
2022HU0017731,132,0,0,0,0,1600200,127,0,0,0,0,0,127,0,0,0,0,0,64623
2022HU0017834,268,0,0,0,0,1600100,128,0,0,0,0,0,128,0,128,128,0,0,45757
2022HU0017923,501,0,0,0,0,1600400,148,0,0,0,0,0,148,0,0,148,0,0,148008
2022HU0017997,172,0,0,0,0,1600701,294,0,0,0,0,0,294,0,0,0,0,0,26058
2022HU0018488,115,0,0,1,0,1600701,81,0,0,0,0,0,81,0,81,0,81,0,52637
2022HU0018516,243,0,0,0,0,1600300,50,0,0,0,0,0,50,0,0,50,50,0,33354
2022HU0018593,488,0,1,1,0,1601000,24,0,0,0,0,0,24,0,24,24,24,0,84323
2022HU0018780,501,0,0,0,0,1600300,35,0,0,0,0,0,35,0,0,0,0,0,151135
2022HU0018802,192,0,0,0,0,1600600,112,0,0,0,0,0,0,112,0,0,0,112,58369
2022HU0019090,46,0,0,0,0,1600800,241,0,0,0,0,0,241,0,0,241,0,0,6983
2022HU0019119,209,0,0,1,0,1600200,141,0,0,0,0,0,141,0,0,0,0,0,48989
2022HU0019724,445,0,0,0,0,1600900,461,0,0,0,0,0,461,0,0,0,0,0,87658
2022HU0020245,501,0,0,0,0,1600400,104,0,0,0,0,0,104,0,0,0,0,0,548256
2022HU0020337,216,0,0,0,0,1600500,74,0,0,0,0,0,74,0,0,74,0,0,30540
2022HU0020354,360,0,0,0,0,1600600,122,0,0,0,0,0,122,0,0,0,0,0,86522
2022HU0020490,501,0,0,0,0,1600100,33,0,0,0,0,0,33,0,33,33,33,0,244943
2022HU0020549,194,0,0,0,0,1600702,90,0,0,0,0,0,90,0,0,90,0,0,28142
2022HU0020730,75,1,1,1,1,1601300,131,0,0,0,0,0,0,131,0,131,131,0,11361
2022HU0021179,324,0,0,0,0,1600400,162,0,0,0,0,0,162,0,0,0,0,0,77756
2022HU0021239,501,0,0,0,0,1600100,21,0,0,0,0,0,21,0,0,21,0,0,101104
2022HU0021298,276,0,0,0,0,1600200,129,0,0,0,0,0,129,0,0,129,129,0,48780
2022HU0021448,195,0,0,1,0,1600900,73,0,0,0,0,0,73,73,0,73,0,0,35439
2022HU0021453,354,0,0,0,0,1600900,522,0,0,0,0,0,0,522,0,0,0,0,102146
2022HU0021580,0,0,0,0,0,1600702,232,0,0,0,0,0,232,0,0,232,0,0,0
2022HU0021671,477,0,0,0,0,1600800,73,0,73,0,0,0,73,0,0,0,0,0,167604
2022HU0021716,419,0,0,1,0,1600300,64,0,0,0,0,0,64,0,0,64,0,0,80258
2022HU0022874,408,0,0,0,0,1600300,134,0,0,0,0,0,134,0,0,0,0,0,61496
2022HU0023518,300,0,0,0,0,1601000,77,77,0,0,0,0,77,0,0,0,0,0,89639
2022HU0024235,501,0,0,0,0,1600702,68,0,0,0,0,0,68,0,0,0,0,0,104325
2022HU0024357,37,1,0,0,1,1600100,111,0,0,0,0,0,0,111,0,0,0,0,5837
2022HU0024380,501,0,0,0,0,1601300,79,0,0,0,0,0,79,79,0,0,79,0,128204
2022HU0024385,501,0,0,0,0,1600900,45,0,0,0,0,0,45,0,0,0,0,0,189909
2022HU0024526,292,0,0,0,0,1600100,96,0,0,0,0,0,96,0,96,96,96,0,55555
2022HU0024735,226,0,0,1,0,1601200,155,0,0,0,0,0,155,0,0,155,0,0,45132
2022HU0025320,501,0,0,0,0,1600300,82,0,0,0,0,0,82,0,0,82,0,0,102146
2022HU0025514,501,0,0,0,0,1600100,54,0,0,0,0,0,54,0,54,54,0,0,156972
2022HU0026013,125,1,0,1,0,1601200,123,0,0,0,0,0,0,123,0,0,0,0,74004
2022HU0026026,501,0,0,1,0,1600100,82,0,0,0,0,0,82,0,0,82,0,0,73483
2022HU0026150,290,0,0,0,0,1600300,49,0,0,0,0,0,49,0,0,49,0,0,51177
2022HU0026198,501,0,0,0,0,1600701,95,0,95,0,0,0,0,0,0,0,95,0,83385
2022HU0026344,449,0,0,0,0,1600702,84,0,0,0,0,0,84,0,0,84,84,0,77131
2022HU0026429,484,0,0,0,0,1601300,64,0,0,0,0,0,64,0,0,0,0,0,92766
2022HU0026512,365,0,0,0,0,1600701,73,0,0,0,0,0,73,0,0,0,0,0,87763
2022HU0026748,69,0,1,1,1,1600300,27,27,0,0,0,0,0,0,0,27,27,0,9485
2022HU0026815,334,0,0,0,0,1600100,132,0,132,0,0,132,132,0,0,0,0,0,104231
2022HU0027279,501,0,0,0,0,1600701,83,0,0,0,0,0,83,0,0,0,0,0,208462
2022HU0027766,255,0,0,1,0,1600500,139,0,0,0,0,0,139,139,0,0,0,139,95893
2022HU0027836,501,0,0,0,0,1600600,101,0,0,0,0,0,101,0,0,101,101,0,72649
2022HU0027956,386,0,0,0,0,1600300,42,0,0,0,0,0,42,0,42,42,0,0,70043
2022HU0028189,501,0,0,0,0,1600600,44,0,0,0,0,0,44,0,0,44,0,0,74317
2022HU0028476,307,0,0,0,0,1600200,116,0,0,0,0,0,116,0,0,0,0,0,94850
2022HU0028531,325,0,0,0,0,1600600,46,46,0,0,0,0,46,46,0,0,0,0,61496
