SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000073,305,0,0,0,0,2000601,30,0,0,0,0,0,30,0,30,30,0,0,55034
2022HU0000262,102,0,1,1,0,2001201,77,0,0,0,0,0,77,0,0,77,77,0,15843
2022HU0000279,395,0,0,1,0,2000300,30,0,0,0,0,0,30,0,0,0,0,0,78173
2022HU0000509,287,1,0,1,1,2001101,77,0,0,0,0,0,77,0,77,77,0,0,198664
2022HU0000657,501,0,0,0,0,2000200,136,0,0,0,0,0,136,0,0,136,0,0,104231
2022HU0000664,268,0,0,0,0,2000100,142,0,0,0,0,0,142,0,0,142,142,0,48363
2022HU0000708,217,0,0,1,0,2000300,177,0,0,0,0,0,177,0,177,177,0,0,38149
2022HU0000771,384,0,0,0,0,2001101,10,0,0,0,0,0,10,0,0,10,0,0,70043
2022HU0000969,443,0,0,1,0,2000900,94,0,0,0,0,0,94,0,94,94,0,0,80883
2022HU0001038,194,0,0,0,0,2001401,168,0,0,0,0,0,168,0,0,0,168,0,44819
2022HU0001112,252,0,0,0,0,2000400,79,0,0,0,0,0,79,0,0,0,0,0,50031
2022HU0001124,279,0,0,1,0,2001600,9,0,0,0,0,0,9,0,9,9,9,0,47946
2022HU0001280,278,0,0,0,0,2000501,168,0,0,0,0,0,168,0,0,0,0,0,41692
2022HU0001332,501,0,0,0,0,2000803,108,0,108,108,0,0,0,0,0,0,0,0,582652
2022HU0001346,501,0,0,0,0,2000601,174,0,0,0,0,0,174,0,0,174,0,0,136230
2022HU0001477,66,0,1,1,1,2001201,138,0,0,0,0,0,138,138,0,138,0,0,20085
2022HU0001927,434,0,0,0,0,2001701,103,0,0,0,0,0,103,0,0,0,0,0,67750
2022HU0001946,30,0,0,0,0,2000700,39,0,39,0,0,0,39,0,39,39,39,0,5212
2022HU0002071,88,0,0,0,1,2001501,86,0,0,0,0,0,86,0,0,86,86,0,12195
2022HU0002136,81,0,0,0,0,2000100,17,0,0,0,0,0,17,0,0,17,17,0,12820
