puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
1000200,119,36,0,0,0,0,0,0,0,0,0,14161,0,0,14161,0,0,5212
1000302,27,94,0,0,1,0,0,0,729,0,0,729,0,0,0,0,0,58891
1000200,18,359,0,0,0,0,0,0,0,0,0,324,324,0,324,0,324,72962
1000102,67,429,0,0,0,0,0,0,4489,0,0,4489,0,0,0,4489,0,104231
1000105,60,501,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,333540
1000302,82,211,1,0,1,1,0,0,6724,0,0,6724,0,0,6724,0,0,73587
1000101,246,501,0,0,0,0,0,0,0,0,0,60516,0,0,0,0,0,355480
1000302,89,497,0,1,1,0,0,0,0,0,0,7921,0,7921,7921,0,0,111944
1000301,41,396,0,0,0,0,0,0,0,0,0,1681,0,1681,1681,1681,0,69355
1000301,10,501,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,239732
1000302,69,501,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,145924
1000301,64,501,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,160203
1000104,94,262,0,0,1,0,0,0,0,0,0,0,8836,0,0,0,8836,89639
1000101,349,241,0,0,0,0,0,0,0,0,0,121801,0,0,121801,0,0,105795
1000103,161,501,0,0,0,0,0,25921,0,0,0,0,0,0,0,25921,25921,175108
1000301,90,377,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,88596
1000302,41,14,0,1,1,1,0,0,0,0,0,1681,0,0,0,1681,0,2189
1000302,113,252,0,0,0,0,0,0,0,0,0,12769,0,0,12769,12769,0,45445
1000302,88,285,0,0,0,0,0,0,0,0,0,7744,0,0,7744,0,0,51699
1000200,69,272,0,1,1,1,0,0,0,0,0,4761,0,0,4761,0,0,82759
1000302,64,155,0,0,0,0,0,0,0,0,0,4096,0,0,4096,4096,0,21305
1000101,73,501,0,0,0,0,0,0,0,0,0,5329,0,0,5329,0,0,102980
1000200,36,230,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,82343
1000103,90,481,0,0,0,0,0,0,0,0,0,8100,0,8100,8100,8100,0,85470
1000200,61,501,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,96622
1000301,40,501,0,0,0,0,0,0,0,0,0,1600,0,0,1600,0,0,291430
1000301,10,116,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,20221
1000103,101,399,0,0,0,0,0,0,10201,0,0,0,0,0,0,0,0,119866
1000101,98,501,0,0,0,0,0,0,0,0,0,9604,0,0,0,0,0,148008
1000200,108,501,0,0,0,0,0,0,0,0,0,11664,0,0,11664,11664,0,99499
1000101,74,105,0,0,0,0,0,0,0,0,0,5476,0,0,5476,0,0,14592
1000200,206,326,0,1,1,0,0,42436,42436,0,0,42436,0,0,0,42436,0,100896
1000301,11,274,0,0,0,0,0,0,121,0,0,121,0,0,0,0,0,83385
1000301,46,501,0,0,0,0,0,0,0,0,0,2116,2116,2116,2116,0,0,230559
1000105,60,298,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,51282
1000301,15,297,0,0,0,0,0,0,0,0,0,225,0,0,225,225,0,42422
1000102,117,180,0,0,1,1,0,0,13689,0,0,13689,0,0,0,0,0,105273
1000105,24,501,0,0,1,0,0,0,0,0,0,576,0,576,0,576,0,288543
1000101,88,501,0,0,0,0,7744,0,0,0,0,7744,0,0,7744,7744,0,250155
1000103,58,36,0,0,0,1,0,0,0,0,0,3364,0,0,3364,3364,0,5003
1000103,124,158,0,0,1,0,0,0,15376,0,0,15376,15376,15376,15376,15376,0,48436
1000301,11,318,0,0,0,0,0,0,0,0,0,121,0,0,121,0,0,43673
1000302,106,325,0,0,0,0,0,0,0,0,0,11236,0,11236,11236,11236,0,56181
1000302,77,227,0,0,0,0,0,0,0,0,0,5929,0,0,5929,0,0,41692
1000200,491,487,0,0,1,1,0,0,241081,0,0,241081,0,0,241081,241081,0,159474
1000102,24,205,0,0,0,0,0,0,0,0,0,576,0,576,576,0,0,40650
1000200,25,231,0,0,1,0,0,0,625,0,0,0,0,0,625,625,0,42005
1000301,9,267,0,0,0,0,0,0,0,0,0,81,0,81,81,0,0,47852
