cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
4501,0,0,0,0,0,0,0,0,0,0,0,5476,0,5476,0,0,50031,74
4501,0,0,0,0,0,0,0,0,0,0,115,0,0,115,115,0,-1980,8
4501,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,12
4501,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,13
4501,0,0,0,0,0,0,0,0,0,0,336,0,0,336,0,0,0,13
4501,0,0,0,0,0,0,0,0,0,0,372,0,0,0,372,0,0,14
4501,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,31269,16
4501,0,0,0,0,0,0,0,0,0,0,541,0,0,541,541,0,0,16
4501,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,4169,20
4501,0,0,0,0,0,0,0,0,0,0,1051,0,0,1051,1051,0,0,23
4501,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,1193,0,0,24
4501,0,0,0,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,25
4501,0,0,0,0,0,0,0,0,0,0,1292,0,0,1292,0,0,0,25
4501,0,0,0,0,0,0,0,0,0,0,1396,1396,0,0,1396,0,59412,26
4501,0,0,0,0,0,0,0,0,0,0,1604,0,0,1604,0,0,0,37
4501,0,0,0,0,0,0,0,0,0,0,1671,0,0,1671,0,0,0,29
4501,0,0,0,0,0,0,0,0,0,0,2116,0,0,2116,0,0,-1976,46
4501,0,0,0,0,0,0,0,0,0,0,3395,0,0,3395,3395,0,0,58
4501,0,0,0,0,0,0,0,0,0,0,3589,0,3589,3589,0,0,0,42
4501,0,0,0,0,0,0,0,0,0,0,5101,0,0,5101,5101,0,-1980,51
4501,0,0,0,0,0,0,0,0,0,0,5169,0,0,5169,0,0,0,51
