metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564
99999,0,0,0,0,0,0,0,0,0,0,0,5476,0,5476,0,0,50031,74
99999,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,10
99999,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,11
99999,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,12
99999,0,0,0,0,0,0,0,0,0,0,169,0,0,169,0,0,2189,13
99999,0,0,0,0,0,0,0,0,0,0,169,0,0,169,169,0,0,13
99999,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,0,-1980,15
99999,0,0,0,0,0,0,0,0,0,0,256,0,0,256,0,0,0,16
99999,0,0,0,0,0,0,0,0,0,0,289,0,0,289,289,0,0,17
99999,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,19
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,55764,24
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,625,625,0,0,25
99999,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,26
99999,0,0,0,0,0,0,0,0,0,0,676,0,0,676,0,0,0,26
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,0,729,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,729,729,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,784,0,0,784,0,0,0,28
99999,0,0,0,0,0,0,0,0,0,0,841,0,0,841,0,0,0,29
99999,0,0,0,0,0,0,0,0,0,0,961,0,0,961,0,0,0,31
99999,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,31269,33
99999,0,0,0,0,0,0,0,0,0,0,1089,0,0,1089,1089,0,0,33
99999,0,0,0,0,0,0,0,0,0,0,1156,0,0,1156,0,0,0,34
99999,0,0,0,0,0,0,0,0,0,0,1225,0,0,1225,1225,0,0,35
99999,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,41067,36
99999,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,1296,0,0,36
99999,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,1369,0,0,37
99999,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,4169,40
99999,0,0,0,0,0,0,0,0,0,0,1600,0,0,1600,0,0,0,40
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,1764,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,1764,1764,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1764,1764,0,0,0,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,0,1849,0,0,43
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,1849,0,0,0,86
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,1849,1849,0,0,43
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,44
99999,0,0,0,0,0,0,0,0,0,0,1936,0,0,1936,0,0,0,88
99999,0,0,0,0,0,0,0,0,0,0,2025,0,0,2025,0,0,-6045,45
99999,0,0,0,0,0,0,0,0,0,0,2025,0,0,2025,2025,0,0,45
99999,0,0,0,0,0,0,0,0,0,0,2116,0,0,2116,0,0,-1976,46
99999,0,0,0,0,0,0,0,0,0,0,2116,0,0,2116,2116,0,0,46
99999,0,0,0,0,0,0,0,0,0,0,2116,0,2116,2116,0,0,0,46
99999,0,0,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,0,47
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,2304,0,0,0,48
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,2304,2304,0,0,48
99999,0,0,0,0,0,0,0,0,0,0,2401,0,0,0,2401,0,0,49
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,59412,50
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,-8026,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,0,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,45966,51
99999,0,0,0,0,0,0,0,0,0,0,2704,0,2704,0,0,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,2809,0,0,0,0,0,0,53
99999,0,0,0,0,0,0,0,0,0,0,2809,0,0,2809,0,0,0,53
99999,0,0,0,0,0,0,0,0,0,0,2809,0,0,2809,2809,0,0,53
99999,0,0,0,0,0,0,0,0,0,0,2809,2809,0,0,2809,0,59412,53
99999,0,0,0,0,0,0,0,0,0,0,2916,0,0,2916,2916,0,0,54
