county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
45001,0,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,2189,3
45001,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,11
45001,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,727,0,13
45001,0,0,0,0,0,0,0,0,0,0,1425,0,0,1425,1425,1425,0,19
45001,0,0,0,0,0,0,0,0,0,0,9809,0,0,9809,0,0,0,49
45001,0,0,0,0,1,0,0,0,0,0,246,0,0,0,246,0,0,8
45001,0,0,0,0,1,0,0,0,0,0,895,0,0,895,895,0,0,15
45001,0,0,0,0,1,0,0,895,0,0,0,0,0,0,895,0,20846,15
45001,0,0,0,1,0,0,0,2501,0,0,0,0,0,0,0,0,0,25
45001,0,0,0,1,1,0,0,0,0,0,175,0,0,0,0,0,0,6
45001,0,0,0,1,1,0,0,0,0,0,837,0,0,0,0,0,0,14
45001,0,0,0,1,1,0,0,0,0,0,1016,0,0,1016,1016,0,0,16
45001,0,0,0,1,1,0,0,404,0,0,0,0,0,404,404,0,0,10
45001,1,0,0,1,0,0,0,0,0,0,22954,22954,0,0,0,0,41953,74
45001,2,0,0,1,1,0,0,10703,0,0,0,0,0,0,10703,0,36064,51
45001,2,1,0,1,1,0,0,0,0,0,809,809,0,0,0,0,500,14
45001,6,0,0,0,0,0,0,0,0,0,17010,0,0,17010,17010,0,1251,64
45001,6,0,0,1,0,0,0,30811,0,0,0,0,0,0,0,0,2085,86
45001,7,0,0,0,0,0,0,1047,0,0,0,0,0,1047,1047,0,1147,16
45001,7,0,0,1,0,0,0,62,0,0,0,0,0,0,62,0,1147,4
45001,8,0,1,1,0,0,0,0,0,0,1500,0,0,0,0,0,1355,19
45001,9,0,0,0,0,0,0,0,0,0,895,0,0,895,895,0,1459,15
45001,9,0,0,1,1,0,0,4985,0,0,4985,0,0,0,0,0,3481,35
45001,10,0,0,0,0,0,0,0,0,0,577,0,0,577,0,0,1459,12
45001,10,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,1563,12
45001,10,0,0,0,0,0,0,0,0,0,1281,0,0,1281,1281,0,1459,18
45001,18,0,0,0,0,0,0,0,0,0,20078,0,0,0,20078,0,2814,69
45001,22,0,0,1,0,0,0,2501,0,0,0,0,0,2501,0,0,3127,25
45001,27,0,0,1,1,0,0,0,0,0,601,0,0,601,601,0,51073,12
45001,31,0,0,1,1,0,0,54,0,0,0,0,0,54,0,0,7192,4
45001,35,0,0,0,1,0,0,0,0,0,366,0,0,0,366,0,10423,9
45001,36,0,0,1,1,0,0,1178,0,0,0,0,0,1178,0,0,7505,17
45001,37,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,5733,10
45001,42,0,0,0,0,0,0,0,0,0,25863,0,0,0,0,0,6254,79
45001,43,0,1,1,1,0,0,45909,0,0,45909,0,0,0,45909,0,10527,105
45001,44,0,0,0,0,0,0,0,0,0,650,0,650,650,0,0,7817,13
45001,44,0,1,1,0,0,0,0,0,0,216,0,0,216,216,0,6150,7
45001,51,0,0,0,0,0,0,0,0,0,203032,203032,0,0,0,0,20846,221
45001,51,0,1,1,0,0,0,0,0,0,4446,0,0,4446,4446,0,9068,33
45001,52,0,0,1,0,0,0,0,0,0,675,0,0,0,0,0,18762,13
45001,54,0,1,1,1,2124,0,2124,0,0,0,0,0,2124,2124,0,8245,23
45001,59,0,0,0,0,0,0,0,0,0,5054,0,0,5054,0,0,8130,35
45001,63,0,0,1,1,0,0,231,0,0,0,0,0,0,0,0,18762,7
