county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
46003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32207,0
46003,0,0,0,0,0,0,0,0,0,0,795,0,0,795,0,0,0,4
46003,0,0,0,1,1,0,0,0,0,0,10,0,0,10,0,0,0,0
46003,0,0,0,1,1,0,0,0,0,0,15,0,0,15,0,0,0,1
46003,1,0,0,1,0,0,0,0,0,0,4,4,0,0,0,4,313,0
46003,7,0,0,1,1,38,0,0,0,0,0,0,0,0,38,0,24286,1
46003,8,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,1147,1
46003,8,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1355,0
46003,11,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,1563,0
46003,11,0,0,1,0,0,0,0,0,0,224,0,0,0,224,0,1772,2
46003,12,0,0,0,1,0,0,0,0,0,2435,0,2435,2435,2435,0,2085,7
46003,13,0,0,0,0,0,0,0,0,0,366,0,0,366,0,0,1876,3
46003,13,0,0,1,1,0,0,0,0,0,7,7,0,7,7,0,2710,0
46003,13,0,0,1,1,1670,0,0,0,0,1670,0,0,0,1670,0,2710,6
46003,15,0,0,0,0,0,0,0,0,0,14,0,0,14,14,0,2189,1
46003,15,0,0,1,1,288,0,288,0,0,288,0,0,0,288,0,5212,2
46003,16,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,3231,1
46003,20,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,42735,1
46003,20,0,0,0,0,0,0,0,0,0,350,0,0,350,0,0,3127,3
46003,20,0,0,1,1,19,0,0,0,0,0,0,0,0,19,0,5837,1
46003,23,0,0,0,0,0,0,0,0,0,423,0,0,423,0,0,3231,3
46003,29,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,4378,0
46003,30,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,5420,1
46003,32,0,0,0,0,0,0,0,0,0,264,0,0,264,0,0,4482,2
46003,35,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,6254,0
46003,40,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,6254,1
46003,41,0,1,1,1,0,0,0,0,0,25,0,0,25,25,0,8755,1
46003,43,0,0,1,0,820,0,0,0,0,820,0,0,0,0,0,10110,4
46003,53,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,8026,3
46003,54,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,31999,2
46003,56,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,0,8338,6
46003,58,0,0,0,0,0,0,0,0,0,246,0,0,246,246,0,8338,2
46003,58,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,9172,3
46003,60,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,9381,1
46003,60,0,0,1,0,0,0,0,0,0,8,0,0,8,8,0,8338,0
46003,63,0,0,1,0,0,0,0,0,0,423,423,0,0,0,423,21889,3
46003,63,0,0,1,1,0,0,0,0,0,42,0,0,42,0,0,12612,1
46003,63,0,0,1,1,40,0,0,0,0,40,0,0,0,40,0,12508,1
46003,65,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,11257,0
46003,65,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,1020,17094,5
46003,66,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,37523,4
46003,67,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,10319,1
46003,67,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0,32312,1
46003,69,0,0,1,0,0,0,0,0,0,15,0,0,15,15,0,12716,1
46003,70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10423,0
