SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
2022HU0000037,126,0,0,1,1,0500500,296,0,0,0,0,0,296,0,0,0,0,0,26058
2022HU0000129,445,0,0,1,0,0501700,73,0,0,0,0,73,73,0,0,0,0,0,102355
2022HU0000189,392,0,0,0,0,0501100,75,0,0,0,0,0,75,0,0,75,75,0,67333
2022HU0000244,144,0,0,1,0,0501000,54,0,0,0,0,0,54,0,54,54,54,0,22722
2022HU0000249,501,0,0,0,0,0500900,105,0,0,0,0,0,105,0,0,105,0,0,296954
2022HU0000522,501,0,0,0,0,0500201,358,0,0,0,0,0,358,358,0,0,0,358,156347
2022HU0000524,156,0,0,0,0,0500800,88,0,0,88,0,0,0,0,0,0,0,0,37523
2022HU0000530,501,0,0,0,0,0501200,70,0,70,70,0,0,70,0,0,0,0,0,102146
2022HU0000549,92,0,0,0,0,0501700,29,0,0,0,0,0,29,0,29,29,29,0,12508
2022HU0000619,501,0,0,1,0,0501502,232,0,0,232,0,0,0,0,0,0,0,0,180320
2022HU0000629,3,0,0,1,1,0501400,108,0,0,0,0,0,108,0,0,0,108,0,771
2022HU0000638,501,0,0,0,0,0500600,24,0,0,0,0,0,24,0,24,0,0,0,188658
2022HU0000765,501,0,0,0,0,0501000,82,0,0,0,0,0,82,0,82,82,82,0,118302
2022HU0000888,132,0,0,1,0,0500201,266,0,0,266,0,0,266,0,0,266,0,0,61496
2022HU0000989,163,0,0,0,0,0500900,139,0,0,0,0,0,139,0,0,139,0,0,23452
2022HU0001053,70,0,0,1,1,0500400,55,55,0,0,0,0,55,0,0,0,55,0,21159
2022HU0001057,171,1,0,1,0,0500700,115,0,0,0,0,0,115,0,0,0,115,0,69835
2022HU0001090,0,0,0,1,1,0500800,52,0,0,0,0,0,52,0,0,0,52,0,0
2022HU0001160,174,0,0,0,0,0501100,55,0,0,0,0,0,55,0,0,55,55,0,26475
2022HU0001218,350,0,0,1,0,0501600,43,0,0,43,0,0,0,0,0,43,43,0,102563
2022HU0001444,478,0,0,0,0,0500900,103,0,0,0,0,0,103,0,0,0,0,0,109443
2022HU0001500,0,0,0,1,0,0501100,247,0,0,0,0,0,0,247,0,0,247,0,0
2022HU0001572,230,0,0,0,0,0501400,173,0,0,0,0,0,173,0,0,173,0,0,34917
2022HU0001687,191,0,0,1,0,0501501,79,0,0,0,0,0,79,0,0,79,0,0,27830
2022HU0001810,69,0,0,0,0,0500300,96,0,0,0,0,0,96,0,0,0,0,0,13435
2022HU0001853,356,0,0,1,0,0501100,59,59,0,0,0,0,59,0,0,59,59,0,84010
2022HU0001868,308,0,0,0,0,0501600,68,0,0,0,0,0,68,0,0,68,68,0,43777
2022HU0001870,370,0,0,0,0,0500400,20,0,0,0,0,0,20,0,20,20,0,0,73483
2022HU0001974,306,0,0,1,0,0501100,24,0,0,0,0,0,24,0,0,0,0,0,93704
2022HU0002090,334,0,0,0,0,0500102,114,0,0,0,0,0,114,114,0,0,0,0,66708
2022HU0002127,501,0,1,1,0,0500900,104,0,0,0,0,0,104,0,104,104,104,0,215550
2022HU0002226,150,0,0,1,0,0500500,51,0,51,0,0,0,51,0,0,0,51,0,45862
2022HU0002255,501,0,0,0,0,0500101,40,0,0,0,0,0,40,0,0,40,0,0,442461
2022HU0002273,501,0,0,0,0,0500101,41,0,0,0,0,0,41,41,0,0,0,0,203251
2022HU0002466,145,0,0,0,0,0501502,161,0,0,0,0,0,161,0,0,161,161,0,20846
2022HU0002500,107,0,0,0,0,0500400,74,0,0,0,0,0,74,0,0,74,74,0,14592
2022HU0002613,118,0,0,1,0,0501000,67,0,0,0,0,0,67,0,0,67,0,0,17094
2022HU0002654,352,0,0,0,0,0500201,236,0,0,0,0,0,236,0,0,0,0,0,83385
2022HU0002713,501,0,0,0,0,0500101,50,0,0,0,0,0,50,0,0,0,50,0,119866
2022HU0002838,36,0,0,1,0,0501300,62,0,0,0,0,0,62,0,0,62,62,0,5212
2022HU0002862,133,0,0,1,0,0501600,345,0,0,0,0,0,345,0,0,0,0,0,25641
2022HU0002874,413,0,0,1,0,0500800,8,0,0,0,0,0,8,0,0,0,0,0,63581
2022HU0002915,258,0,0,0,0,0500900,40,0,0,0,0,0,40,0,0,0,0,0,74004
2022HU0003084,501,0,0,0,0,0500900,82,0,0,0,0,0,82,0,0,0,0,0,168854
2022HU0003118,501,0,0,0,0,0501000,174,0,0,0,0,0,174,0,0,0,0,0,134458
2022HU0003149,199,0,0,1,0,0500500,57,0,0,0,0,0,57,0,0,0,0,0,39608
2022HU0003154,387,0,0,0,0,0500400,11,0,0,0,0,0,11,0,0,11,11,0,71086
2022HU0003331,243,0,0,0,0,0500102,88,0,0,0,0,0,88,0,0,0,0,0,36481
2022HU0003472,0,0,0,0,0,0501502,236,0,0,0,0,0,236,0,0,0,0,0,0
