metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
99999,0,0,0,0,0,0,0,0,0,0,0,1764,1764,1764,1764,0,-8964,42
99999,0,0,0,0,0,0,0,0,0,0,0,40804,0,40804,0,40804,0,202
99999,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,8
99999,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,0,31,10
99999,0,0,0,0,0,0,0,0,0,0,121,0,121,121,121,0,58786,11
99999,0,0,0,0,0,0,0,0,0,0,169,0,0,169,0,0,0,13
99999,0,0,0,0,0,0,0,0,0,0,225,0,0,225,0,0,0,15
99999,0,0,0,0,0,0,0,0,0,0,256,0,256,0,0,0,52,16
99999,0,0,0,0,0,0,0,0,0,0,324,0,0,0,324,0,0,18
99999,0,0,0,0,0,0,0,0,0,0,324,0,0,324,0,0,0,18
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,529,0,0,529,0,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,625,0,0,0,625,0,0,25
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,729,0,0,729,729,0,0,27
99999,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,28
99999,0,0,0,0,0,0,0,0,0,0,900,0,0,0,900,0,0,30
99999,0,0,0,0,0,0,0,0,0,0,1089,1089,1089,1089,0,0,0,33
99999,0,0,0,0,0,0,0,0,0,0,1225,0,0,1225,0,0,0,35
99999,0,0,0,0,0,0,0,0,0,0,1225,1225,0,1225,0,0,0,35
99999,0,0,0,0,0,0,0,0,0,0,1369,0,1369,1369,1369,0,0,37
99999,0,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,38
99999,0,0,0,0,0,0,0,0,0,0,1521,0,0,1521,0,0,0,39
99999,0,0,0,0,0,0,0,0,0,0,1600,0,0,1600,1600,0,0,40
99999,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,0,41
99999,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,42
99999,0,0,0,0,0,0,0,0,0,0,1849,0,0,1849,1849,0,0,43
99999,0,0,0,0,0,0,0,0,0,0,2116,0,0,2116,0,0,0,46
99999,0,0,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,0,94
99999,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,26058,48
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,0,0,0,50
99999,0,0,0,0,0,0,0,0,0,0,2601,0,0,2601,2601,0,0,51
99999,0,0,0,0,0,0,0,0,0,0,2704,0,0,2704,2704,0,0,52
99999,0,0,0,0,0,0,0,0,0,0,3136,0,0,3136,3136,0,0,56
99999,0,0,0,0,0,0,0,0,0,0,3249,3249,0,3249,0,3249,0,57
99999,0,0,0,0,0,0,0,0,0,0,3481,0,0,0,0,0,0,59
99999,0,0,0,0,0,0,0,0,0,0,3481,0,0,3481,0,0,0,59
99999,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,0,60
99999,0,0,0,0,0,0,0,0,0,0,3600,0,0,3600,3600,0,0,60
99999,0,0,0,0,0,0,0,0,0,0,3721,0,0,3721,0,0,0,61
99999,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,3969,0,0,63
99999,0,0,0,0,0,0,0,0,0,0,4225,0,0,4225,0,0,0,130
99999,0,0,0,0,0,0,0,0,0,0,4225,0,0,4225,0,0,177,65
99999,0,0,0,0,0,0,0,0,0,0,4356,0,4356,0,4356,0,36481,66
99999,0,0,0,0,0,0,0,0,0,0,4624,4624,0,4624,0,4624,0,68
99999,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,4900,0,0,70
99999,0,0,0,0,0,0,0,0,0,0,5776,0,0,0,0,0,0,76
99999,0,0,0,0,0,0,0,0,0,0,5776,0,0,5776,0,0,-1563,76
99999,0,0,0,0,0,0,0,0,0,0,5776,0,5776,5776,5776,0,0,76
99999,0,0,0,0,0,0,0,0,0,0,5929,0,0,0,5929,0,0,77
99999,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,12508,80
99999,0,0,0,0,0,0,0,0,0,0,6400,0,0,6400,0,0,0,80
99999,0,0,0,0,0,0,0,0,0,0,7569,0,0,0,7569,0,39608,87
99999,0,0,0,0,0,0,0,0,0,0,8281,0,0,0,0,0,3127,91
99999,0,0,0,0,0,0,0,0,0,0,8464,0,8464,0,0,0,0,92
99999,0,0,0,0,0,0,0,0,0,0,8836,0,0,0,0,0,208,94
99999,0,0,0,0,0,0,0,0,0,0,10816,0,0,0,0,0,0,104
99999,0,0,0,0,0,0,0,0,0,0,11449,0,11449,11449,0,0,0,107
99999,0,0,0,0,0,0,0,0,0,0,12544,0,0,0,0,0,0,112
99999,0,0,0,0,0,0,0,0,0,0,12769,0,0,0,0,0,0,113
99999,0,0,0,0,0,0,0,0,0,0,14161,0,0,0,14161,0,0,119
99999,0,0,0,0,0,0,0,0,0,0,15625,0,0,15625,15625,0,0,125
99999,0,0,0,0,0,0,0,0,0,0,22500,0,0,0,22500,0,0,150
99999,0,0,0,0,0,0,0,0,0,0,25921,0,25921,0,0,0,0,161
99999,0,0,0,0,0,0,0,0,0,0,26896,0,0,0,0,0,0,164
99999,0,0,0,0,0,0,0,0,0,0,27556,0,0,0,27556,0,0,166
99999,0,0,0,0,0,0,0,0,0,0,27556,0,0,27556,27556,0,0,332
99999,0,0,0,0,0,0,0,0,0,0,28900,28900,0,0,0,28900,0,170
99999,0,0,0,0,0,0,0,0,0,0,29929,0,0,0,29929,29929,0,173
99999,0,0,0,0,0,0,0,0,0,0,30976,30976,0,0,0,30976,0,176
99999,0,0,0,0,0,0,0,0,0,0,36864,0,0,36864,0,0,0,192
99999,0,0,0,0,0,0,0,0,0,0,37249,0,0,0,0,0,0,193
99999,0,0,0,0,0,0,0,0,0,0,39204,0,0,39204,39204,0,0,198
99999,0,0,0,0,0,0,0,0,0,0,41209,41209,0,0,0,0,0,203
99999,0,0,0,0,0,0,0,0,0,0,42436,0,0,0,0,0,104231,206
99999,0,0,0,0,0,0,0,0,0,0,46656,0,0,46656,0,0,0,216
99999,0,0,0,0,0,0,0,0,0,0,47961,0,0,0,0,0,0,219
99999,0,0,0,0,0,0,0,0,0,0,51529,51529,0,0,0,51529,0,227
99999,0,0,0,0,0,0,0,0,0,0,52900,0,0,0,0,0,0,230
99999,0,0,0,0,0,0,0,0,0,0,55696,0,0,0,0,0,0,236
99999,0,0,0,0,0,0,0,0,0,0,58564,0,58564,0,0,0,0,242
99999,0,0,0,0,0,0,0,0,0,0,59536,0,0,0,59536,0,0,244
99999,0,0,0,0,0,0,0,0,0,0,63504,0,0,0,0,0,0,252
99999,0,0,0,0,0,0,0,0,0,0,71289,71289,0,0,0,0,104231,267
99999,0,0,0,0,0,0,0,0,0,0,91809,0,0,91809,0,0,0,303
99999,0,0,0,0,0,0,0,0,0,0,104329,0,0,0,104329,0,0,323
