puma22,WGTP,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income
5400300,57,278,0,0,0,0,0,0,0,0,0,3249,0,0,3249,0,0,84719
5401200,329,159,0,0,0,0,0,0,0,0,0,108241,0,0,108241,108241,0,21889
5400900,79,227,0,0,0,0,0,0,0,0,0,6241,0,6241,6241,0,0,44819
5401200,28,387,0,0,0,0,0,0,0,0,0,784,784,0,0,0,0,60454
5400300,126,501,0,0,0,0,0,0,0,0,0,15876,0,0,0,0,0,359597
5400100,40,501,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,161558
5400700,106,493,0,0,0,0,0,0,0,0,0,11236,0,0,11236,11236,0,111736
5400300,60,400,0,0,0,0,0,0,0,0,0,3600,0,0,3600,0,0,76089
5400500,72,352,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,0,68793
5400700,55,469,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,69835
5400900,41,16,0,0,1,1,1681,0,0,0,0,1681,0,0,0,1681,0,2397
5400900,131,175,0,0,0,0,0,0,0,0,0,17161,0,0,17161,17161,0,31999
5400600,97,459,0,0,0,0,0,0,0,0,0,9409,0,0,0,0,0,138627
5400100,79,398,0,0,0,0,0,0,0,0,0,6241,0,0,6241,0,0,70252
5400900,64,282,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,41692
5400400,35,330,0,0,0,0,0,1225,1225,0,0,1225,0,0,0,0,0,75046
5401200,207,497,0,0,0,0,0,0,0,0,0,42849,0,0,0,0,0,100479
5400200,116,308,0,0,0,0,0,0,0,0,0,13456,0,0,0,0,0,90681
5401200,88,230,0,0,1,0,0,0,0,0,0,7744,0,0,0,0,0,54221
5400200,21,230,0,0,0,1,0,0,0,0,0,441,0,0,441,0,0,35543
5400700,17,196,0,0,1,0,289,0,0,0,0,289,0,0,289,0,0,33562
5400500,83,501,0,0,0,0,0,0,0,0,0,6889,0,0,0,0,0,112570
5400700,21,91,0,0,1,1,0,0,0,0,0,441,0,0,0,0,0,21680
5400100,131,501,0,0,0,0,0,0,0,0,0,17161,0,0,17161,0,0,151135
5401000,236,227,1,0,1,0,0,0,0,0,0,55696,0,55696,55696,0,0,81300
5400500,35,281,0,0,0,0,0,0,0,0,0,1225,0,0,1225,0,0,50761
5400500,79,413,0,0,0,0,0,0,0,0,0,6241,0,6241,0,6241,0,93808
