County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
12001,279729,181328,54388,542,16697,164,30387,31.7,57566,889,28153,5799,40168,22264,7644,30782,22288,108597,59226,49371,24256,161,94378,10405,3653,95050,94889,82197,6999,10355,8121,10011,7263,13746,10418,14368,12425,241775,3813,3922,16102,14117,3551,5273,169342,266181,108597,78154,84283,84455,90547,95580,103318,26045,0,315.39,13,6,Xfinity -- Pavlov Media -- Hotwire Communications -- TPx Communications -- ROAMR Wireless & Broadband -- Single Digits Inc. -- Fusion -- T-Mobile US -- Everstream -- Cox Communications -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc.,0.80849999,0,0,1,1
12003,27969,21970,3319,51,195,3,883,37.7,67872,256,6008,1970,1603,749,197,1366,2032,9004,7186,1818,3205,32,7674,749,549,7767,7735,6655,1016,347,106,735,417,833,760,1128,953,27189,59,222,232,267,190,19,18827,26302,9004,6748,5511,7545,8040,7174,0,1866,1,47.85,4,3,Xfinity -- Southeastern Services -- Haxtun Telephone Company -- Verizon,0.79659998,0,0,1,1
12005,181055,141183,18655,885,3684,263,12980,41.2,65999,1207,28980,7384,22211,9060,1977,9040,12715,74678,51208,23470,21595,105,66973,4510,3090,67649,67544,54564,5151,3125,2490,5274,3947,7916,6480,10160,9175,162634,1580,3631,6841,6369,3820,2228,129413,170960,74678,59109,62048,63684,61041,71815,74507,11089,0,239.09,10,5,Xfinity -- Consolidated Communications -- WOW Internet Cable & Phone -- NetFortris -- MCC_Georgia_LLC -- T-Mobile US -- Everstream -- Verizon -- ENCO Electronic Systems LLC -- AT&T Inc,0.9774,0,0,1,1
12007,27816,20708,5017,23,260,0,1315,39.9,54759,439,5998,1853,1602,657,225,1680,2672,9067,6168,2899,2978,12,7556,431,1068,7571,7559,5018,1399,742,440,1032,702,1096,870,1425,1201,26664,168,272,587,125,174,21,20149,26415,9067,6084,6666,6719,7628,7476,8565,2230,1,95.0,7,4,Xfinity -- Everstream -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- CenturyLink,0.59329998,0,0,1,1
12009,610723,470655,60125,1553,14458,460,69355,47.0,71308,2270,98466,20645,91368,45017,7401,28840,32087,246650,189103,57547,56611,349,223395,11506,11400,225334,224937,198758,15341,9338,7175,17025,13025,29740,24660,29519,26668,533080,10772,10811,38326,17734,11468,8461,455626,583600,246650,194035,198834,199410,205267,231105,238847,56178,0,592.7,11,5,Xfinity -- Charter Communications Inc -- Hotwire Communications -- MCC_Georgia_LLC -- Allstream Business US LLC -- Fusion -- Alteva Of Warwick LLC -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc,0.9569,0,0,1,1
12011,1940907,925110,550613,4315,71277,1202,610462,41.0,70331,8297,324167,46144,299209,126236,40720,108410,130470,741973,466131,275842,212964,763,660477,49405,31328,666698,665924,579034,54320,41130,30745,53865,39859,84883,69792,87456,76358,1184624,40746,27886,427208,260443,195795,98158,1382985,1833703,741973,559321,574037,595375,616221,677591,689815,98119,0,1608.32,16,6,Xfinity -- S-Net Communications -- Breezeline -- Hotwire Communications -- Charter Communications Inc -- BLUE STREAM -- TPx Communications -- NetFortris -- MCC_Georgia_LLC -- Fusion -- Single Digits Inc. -- T-Mobile US -- Florida WiFi LLC -- Verizon -- AT&T Inc -- Cogent Communication,0.9928,0,0,1,1
12013,13753,10578,1712,146,31,0,874,41.9,41526,235,3000,1219,769,269,62,786,1588,4448,3406,1042,1147,1,3440,399,608,3515,3514,2287,782,297,114,727,511,797,575,600,447,12931,171,191,135,325,148,80,10046,13180,4448,0,0,0,0,0,0,1327,1,24.44,5,4,Consolidated Communications -- Charter Communications Inc -- Everstream -- T-Mobile US -- Verizon,0.42160001,0,0,1,1
12015,189900,162761,9794,298,2442,86,15266,59.9,62164,788,44811,8343,24826,10730,2700,9716,9774,84671,69787,14884,13477,121,75265,3836,5449,76106,75985,62681,7049,3962,3068,6410,4608,11486,8966,11452,10383,168578,1531,1233,12018,6540,3547,2173,157728,184563,84671,62981,62715,64209,67289,81097,82424,6780,0,271.37,11,4,Xfinity -- Hotwire Communications -- BLUE STREAM -- TPx Communications -- Fusion -- T-Mobile US -- Verizon -- FRONTIER -- BridgeMAXX Suncoast Broadband -- Ethx Internet -- CenturyLink,0.96439999,0,0,1,1
12017,155173,139269,3586,526,2140,42,9981,56.9,52569,1229,38443,8201,15052,6543,1834,10518,12315,67551,57661,9890,11151,245,58732,3984,4590,59714,59469,49473,6256,4120,2886,7051,5137,10857,8874,10073,9022,144568,1321,884,6073,2327,1787,995,123782,149858,67551,50006,50739,50992,54926,59723,65174,20725,1,261.01,10,6,Xfinity -- OpenBroadband LLC -- Charter Communications Inc -- MCC_Georgia_LLC -- Fusion -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc -- CenturyLink,0.90319997,0,0,1,1
12019,219650,162097,25218,231,6279,58,23711,39.9,82242,736,34376,7992,28107,10217,2410,10740,9612,79704,61040,18664,28055,48,74595,2501,2560,74878,74830,62292,3675,2601,2370,3434,2459,8250,7498,8283,7275,197943,4390,2846,10038,4433,4218,2686,151800,208101,79704,65095,68031,70205,70685,76093,80287,9273,0,357.77,10,4,Xfinity -- Fiber Fast Homes -- IQ Fiber -- Fusion -- T-Mobile US -- Everstream -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- CenturyLink,0.93379998,0,0,1,1
