County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
05021,14537,13720,98,39,6,0,116,42.7,44685,261,3240,1015,898,642,33,1025,1764,6063,4455,1608,1699,38,4487,662,876,4655,4617,3020,1188,403,245,869,464,1078,700,948,782,14411,0,30,57,39,0,0,10342,13780,6063,0,0,0,0,0,0,928,1,22.94,10,4,Hillbilly Wireless -- Clay County Connect Inc -- BPS Telephone Company -- Cable America -- T-Mobile US -- Verizon -- empower delivered by CECC -- Arrowhead Broadband -- Wisper ISP LLC -- Brightspeed,0.8822,0,0,1,1
05023,24948,23593,96,196,53,8,681,49.5,52780,307,5889,1439,2123,803,161,1200,2269,10626,8360,2266,2715,21,8466,998,1141,8654,8633,4976,1759,530,335,1167,785,1626,1163,1714,1467,24682,9,65,47,145,98,13,18612,23870,10626,7358,8309,8598,9287,8781,8777,1366,1,44.86,16,4,Swyft Connect -- Hillbilly Wireless -- Arrowhead Broadband -- Hortons Internet -- Petit Jean Fiber -- Connect2First -- Optimum -- T-Mobile US -- ARTELCO -- Indco Cable TV and Internet -- Verizon -- KL Broadband -- TCW -- AT&T Inc -- Yelcot Video Group Inc -- Windstream Buffalo Valley Inc.,0.58880001,0,0,1,1
05025,7548,6339,992,2,0,0,0,42.5,48913,28,2156,213,546,251,30,482,531,2742,2292,450,814,50,1978,382,332,2046,1996,949,650,111,16,421,275,559,297,320,268,7506,0,24,4,14,0,4,5413,7248,2742,0,0,0,0,0,0,381,1,12.76,4,1,Swyft Connect -- T-Mobile US -- Windstream Buffalo Valley Inc. -- Rally Networks,0.58929998,0,0,1,1
05027,22707,13877,8082,104,104,6,681,35.1,47441,153,5473,415,1884,684,50,2140,2535,7826,5660,2166,2169,0,5817,844,1165,5922,5919,3135,1646,622,329,1183,655,1223,779,983,784,22343,0,18,76,270,193,15,14189,21324,7826,5685,5321,5363,5139,6179,6939,2029,1,29.95,10,4,Haxtun Telephone Company -- AIRECAST -- SWAT -- Cable America -- Optimum -- T-Mobile US -- Verizon -- SWATFIRST -- AT&T Inc -- Brightspeed,0.70749998,0,0,1,1
05029,20782,17343,2290,75,85,0,910,42.2,50282,166,5114,1144,2044,541,67,1385,2928,8422,5742,2680,2516,4,6396,1070,952,6494,6490,2744,1767,434,293,1187,618,1588,1072,975,711,20125,0,97,162,398,285,9,14483,19631,8422,4656,6014,6571,0,7136,6546,1492,1,37.48,8,3,Petit Jean Fiber -- Connect2First -- Ritter Communications Inc. -- Optimum -- T-Mobile US -- Verizon -- TCW -- Windstream Buffalo Valley Inc.,0.65740001,0,0,1,1
05031,111038,83513,18035,383,1357,22,6074,34.4,55169,1160,19064,4458,12275,5369,1606,8606,11905,42351,25279,17072,14522,16,35894,3613,2828,36258,36219,28634,3818,2494,1654,4725,3354,6672,5269,5686,4873,106285,77,689,1234,2753,1593,588,71091,103570,42351,31444,34953,33592,36199,37102,40769,6637,0,155.37,13,5,Pavlov Media -- PD Fiber LLC -- Hillbilly Wireless -- UPN -- MCEC Fiber -- Ritter Communications Inc. -- BPS Telephone Company -- Optimum -- T-Mobile US -- Verizon -- empower delivered by CECC -- AT&T Inc -- Brightspeed,0.9249,0,0,1,1
05033,60593,51822,771,603,790,12,5155,39.2,56702,522,11514,2630,5977,1643,470,5293,5327,22731,17171,5560,7533,81,18184,2305,2161,18606,18525,13867,3289,1208,663,1760,1149,3628,2450,3444,2826,57418,0,348,1451,1376,1177,494,41093,56924,22731,16883,17433,16508,18712,18185,20633,5998,0,101.61,12,6,Verizon -- Wave Rural Connect -- 360 Communications INC -- Ritter Communications Inc. -- T-Mobile US -- ZING Broadband by PGTelco -- Cox Communications -- OzarksGo -- Dobson Fiber -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brightspeed,0.93150002,0,0,1,1
05035,47945,19945,24005,65,367,0,1424,35.8,51860,376,9530,1580,3808,1312,120,3838,5467,18587,10443,8144,6463,14,15457,1005,2111,15632,15618,10289,2625,1097,644,2618,1648,2786,2074,2538,2239,46947,15,125,315,543,258,209,30572,44411,18587,14734,14159,15076,16088,14801,16758,5244,0,78.87,8,5,Xfinity -- Aristotle Unified Communications -- Ritter Communications Inc. -- Optimum -- T-Mobile US -- Verizon -- empower delivered by CECC -- AT&T Inc,0.92680001,0,0,1,1
05037,16827,12275,3286,49,5,0,359,40.7,48129,105,4162,776,1235,492,63,893,2464,6564,4348,2216,2533,0,5110,561,893,5183,5183,2997,1249,266,136,1127,655,1112,940,884,659,16441,0,75,22,289,0,180,11566,15767,6564,0,0,0,0,0,0,1574,1,27.48,11,5,Enlightened -- Xfinity -- Aristotle Unified Communications -- Ritter Communications Inc. -- Pine Bluff Cable Television Inc. -- empower delivered by CECC -- T-Mobile US -- Indco Cable TV and Internet -- Verizon -- Arrowhead Broadband -- AT&T Inc,0.8398,0,0,1,1
05039,6472,3405,2856,0,4,37,82,45.8,40085,40,2158,103,408,176,17,411,312,2289,1638,651,495,0,1606,80,603,1621,1621,959,666,150,73,445,265,411,183,244,130,6429,0,22,4,17,17,0,4671,6146,2289,0,0,0,0,0,0,552,1,9.96,8,5,Aristotle Unified Communications -- Swyft Connect -- Arkansas Rural Internet Services LLC -- South Central Connect -- T-Mobile US -- Verizon -- Central Arkansas Telephone Cooperative -- Windstream Buffalo Valley Inc.,0.7234,0,0,1,1
05041,11285,5365,5376,8,25,0,762,40.7,38067,172,2871,488,636,294,4,1448,1596,4603,2877,1726,1395,7,3258,588,750,3331,3322,1867,1112,401,149,700,328,1073,797,669,489,10911,2,3,33,336,425,12,7691,10568,4603,0,0,0,0,0,0,1223,1,15.56,6,4,Aristotle Unified Communications -- AT&T Inc -- Verizon -- Vyve Broadband -- SkyRider Communications  LLC -- Brightspeed,0.88859999,0,0,1,1
05043,17309,11655,4654,8,125,0,698,37.5,44968,23,3320,608,1856,628,80,2036,1477,6913,4639,2274,2074,0,5229,895,789,5278,5274,3176,1332,610,414,1098,614,1158,927,896,711,16868,0,66,208,167,168,61,10906,16303,6913,0,0,0,0,0,0,1404,1,21.13,10,5,Aristotle Unified Communications -- Swyft Connect -- AIRECAST -- Rally Networks -- AT&T Inc -- T-Mobile US -- Verizon -- Vyve Broadband -- SkyRider Communications  LLC -- Brightspeed,0.69190001,0,0,1,1
05045,124611,100955,14230,366,1302,13,5488,33.8,61273,753,19319,3611,15574,7193,1376,8883,9595,47396,29531,17865,15302,53,42458,2488,2397,42804,42751,35602,3518,3769,2949,3555,2600,6676,5714,5937,5156,119518,78,679,1998,2338,1144,523,77167,117370,47396,33815,34850,34958,43820,43579,46156,5238,0,190.33,13,5,Swyft Connect -- Aristotle Unified Communications -- ConwayCorp -- Petit Jean Fiber -- Connect2First -- Ritter Communications Inc. -- Optimum -- T-Mobile US -- Verizon -- TCW -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brightspeed,0.9174,0,0,1,1
