County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
38023,2195,1973,70,47,11,0,120,44.0,95938,52,313,43,232,68,3,93,47,905,646,259,290,1,675,168,61,679,678,613,130,23,20,63,33,30,25,124,104,2116,0,31,19,29,0,14,1547,2025,905,0,0,0,0,0,0,17,1,2.11,3,2,Nemont -- Northwest Communications -- Verizon,0.93220001,0,0,1,1
38025,4049,3282,30,464,8,2,253,42.7,91758,55,877,125,430,94,14,81,189,1493,1063,430,378,0,1226,159,108,1253,1253,1165,133,37,22,64,19,129,95,142,116,3890,0,15,13,131,103,142,2918,3765,1493,0,0,0,0,0,0,36,1,2.06,7,5,West River Telecommunications Cooperative -- Consolidated Communications Networks Inc. -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon -- Midco -- CenturyLink,0.99970001,0,0,1,1
38027,2345,2133,0,96,0,1,63,46.4,50375,39,415,97,341,93,21,98,177,1077,748,329,232,3,885,46,143,906,903,768,158,72,61,84,60,201,138,177,153,2331,1,0,11,2,5,11,1710,2193,1077,0,0,0,0,0,0,54,1,3.77,6,5,MLGC -- Dakota Central -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,0.99849999,0,0,1,1
38029,3297,3154,6,5,10,0,48,50.5,63750,119,797,62,322,99,18,82,135,1490,1201,289,318,2,1103,144,241,1118,1113,892,320,80,30,166,78,210,149,154,118,3266,0,1,30,0,0,22,2454,3118,1490,0,0,0,0,0,0,40,1,2.2,3,2,T-Mobile US -- Verizon -- Inter-Community Telephone,1.0,0,0,1,1
38031,3388,3225,16,33,2,18,19,45.1,78426,30,628,100,459,77,3,102,172,1492,1168,324,394,0,1253,69,170,1290,1290,1192,175,90,59,132,71,166,120,128,115,3380,0,7,1,0,5,14,2448,3198,1492,0,0,0,0,0,0,46,1,5.36,7,5,Inter-Community Telephone -- MLGC -- Dakota Central -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,1.0,0,0,1,1
38033,1734,1554,3,13,0,0,92,45.7,84750,3,277,11,207,86,8,49,166,673,503,170,160,0,552,54,67,558,558,450,80,17,12,63,14,31,18,86,68,1704,0,4,26,0,0,0,1278,1617,673,0,0,0,0,0,0,14,1,1.81,4,3,Consolidated Communications Networks Inc. -- Reservation Telephone Cooperative -- Mid-Rivers Communications -- Verizon,0.99910003,0,0,1,1
38035,72927,61283,2755,1456,2066,337,3482,30.3,64698,283,7990,1593,10451,3320,932,4942,4766,30735,15720,15015,7928,5,26209,2711,1810,26394,26389,22521,2500,1964,1296,2093,1537,4171,3030,3765,3152,67765,63,678,1488,2933,186,1409,43156,68284,30735,24070,23730,24318,27587,27058,26509,1916,0,50.9,7,3,Polar Telecommunications Inc -- Bluepeak -- T-Mobile US -- Verizon -- Midco -- DCN LLC -- CenturyLink,0.98449999,0,0,1,1
38037,2320,2159,2,26,72,2,40,49.4,57069,50,518,49,308,45,8,96,253,1060,914,146,243,8,817,52,183,834,826,701,210,80,34,122,55,190,139,79,59,2228,0,4,27,61,8,22,1733,2206,1060,0,0,0,0,0,0,46,1,1.59,3,3,West River Cooperative Telephone Company -- West River Telecommunications Cooperative -- Verizon,0.97009999,0,0,1,1
38039,2309,2224,0,23,0,0,35,51.9,66688,48,471,72,319,122,6,91,53,927,759,168,190,0,739,101,87,751,751,602,131,62,34,61,17,119,79,74,66,2234,0,29,36,10,0,6,1688,2189,927,0,0,0,0,0,0,43,1,3.16,7,4,Polar Telecommunications Inc -- Inter-Community Telephone -- MLGC -- Dakota Central -- Verizon -- North Dakota Telephone Company -- Midco,1.0,0,0,1,1
38041,2477,2299,12,57,6,3,14,41.3,66797,91,530,85,236,69,15,87,149,1055,819,236,215,0,821,84,150,847,846,790,175,57,30,135,69,142,75,116,88,2454,0,9,14,0,6,6,1839,2320,1055,0,0,0,0,0,0,36,1,2.21,2,1,West River Telecommunications Cooperative -- Consolidated Communications Networks Inc.,1.0,0,0,1,1
38043,2391,2250,5,64,0,0,110,48.4,57240,46,437,111,257,45,9,90,207,1111,826,285,253,5,787,151,168,795,789,677,249,52,27,159,67,180,99,80,52,2358,0,1,27,5,8,2,1664,2203,1111,0,0,0,0,0,0,32,1,1.84,5,4,West River Telecommunications Cooperative -- Inter-Community Telephone -- Dakota Central -- T-Mobile US -- Verizon,1.0,0,0,1,1
38045,4135,3971,16,24,3,0,82,45.8,70227,147,790,71,603,109,7,205,283,1698,1433,265,408,6,1421,124,147,1436,1428,1238,244,53,23,122,81,224,165,171,128,4122,0,0,11,2,17,36,2956,3870,1698,0,0,0,0,0,0,21,1,3.64,3,2,Dakota Central -- Dickey Rural Telephone Coop -- Verizon,0.9989,0,0,1,1
