County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
01045,49455,34817,10416,476,611,17,3467,37.7,52813,384,8152,2402,4360,1654,279,4520,3949,19400,11669,7731,5447,17,15867,1931,1585,16064,16047,10791,2584,1327,831,2396,1708,2907,2347,2649,2062,46233,551,1007,880,784,794,317,33687,46212,19400,11584,15078,13403,16867,15309,15642,4806,0,88.12,9,5,Xfinity -- South East Wireless -- Charter Communications Inc -- WOW Internet Cable & Phone -- BuzzBroadband -- T-Mobile US -- Troy Cablevision Inc. -- Verizon -- Brightspeed,0.7245,0,0,1,1
01047,38326,10634,26467,208,240,0,430,40.4,37180,193,9086,1218,2633,1239,92,3791,6439,14753,9060,5693,3548,22,10781,1134,2816,11223,11201,6459,3211,1623,941,2609,1693,2930,1994,2043,1696,37772,17,72,96,369,87,100,25984,36042,14753,10614,12523,9960,11992,10401,14861,7713,1,40.01,9,4,Charter Communications Inc -- BDA Wireless LLC -- Fusion -- Central Access -- T-Mobile US -- Pine Belt Broadcasting LLC -- Verizon -- AT&T Inc -- Brightspeed,0.6979,0,0,1,1
01049,71680,59102,1043,1098,72,413,11021,39.6,47920,1055,12391,2984,3996,2248,435,4826,9425,25690,18974,6716,8275,18,20989,1923,2760,21304,21286,14900,3829,1518,1049,3682,2275,4391,3275,3660,3137,66249,17,137,967,4310,4090,77,48385,67570,25690,17234,18710,20564,20118,19195,23074,5506,1,92.08,10,6,Charter Communications Inc -- Killians Electronics LLC -- Weiss Internet -- TDS Telecom -- T-Mobile US -- Verizon -- Farmers Telecommunications Cooperative Inc. -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brightspeed,0.90249997,0,0,1,1
01051,87694,64769,18276,248,602,0,2739,38.9,73258,666,16903,3737,9637,3846,670,3298,4688,32184,24812,7372,10772,60,27909,2002,2213,28421,28361,23886,3306,1110,836,2106,1478,3754,2841,3836,3267,84985,36,865,636,1172,1009,158,61046,82909,32184,23710,22551,23855,25644,27898,31188,6995,0,140.9,12,6,Point Broadband Fiber Holding LLC -- Charter Communications Inc -- WOW Internet Cable & Phone -- MCC_Georgia_LLC -- Central Access -- T-Mobile US -- Troy Cablevision Inc. -- Everstream -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brightspeed,0.91049999,0,0,1,1
01053,36755,22762,11138,1124,90,0,940,40.5,41153,610,9513,1780,2168,832,139,3351,4098,13022,8744,4278,3331,11,9007,1493,2511,9300,9289,3631,3565,1326,663,1952,920,2427,1497,1915,1479,36283,57,146,244,25,167,57,25461,34636,13022,7458,8804,8807,8868,9234,11410,3076,1,39.01,11,5,Conexus Communications Inc -- Castleberry Communications -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- BuzzBroadband -- MCC_Georgia_LLC -- Hasser -- Everstream -- T-Mobile US -- Verizon -- FRONTIER,0.61940002,0,0,1,1
01055,103348,80555,15724,329,748,2,4561,41.9,52177,925,18921,5383,7840,3418,1140,6110,10036,38791,28454,10337,10793,6,32005,2958,3822,32412,32406,23158,5299,2275,1661,4510,2880,6347,4679,5572,4646,100222,106,564,1150,1306,1297,406,72715,97405,38791,28068,28045,31393,31496,32293,33722,8346,0,193.36,12,8,Xfinity -- Coosa Valley Technologies Inc. -- Otelco Telephone LLC -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Killians Electronics LLC -- Weiss Internet -- Cable America -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0.91229999,0,0,1,1
01057,16297,13727,2074,24,36,40,61,43.7,45650,291,3425,1126,943,284,210,1539,2004,6143,4659,1484,1791,9,4449,713,972,4511,4502,2788,1464,416,198,1065,592,1087,631,649,470,16165,0,11,108,13,9,0,11428,15451,6143,0,0,0,0,0,0,1363,1,26.07,7,6,Charter Communications Inc -- TDS Telecom -- T-Mobile US -- Verizon -- Freedom Fiber -- FRONTIER -- Brightspeed,0.64109999,0,0,1,1
01059,32011,24853,1360,134,35,14,5892,39.3,47359,226,7551,1020,2204,777,137,1967,3279,11239,8231,3008,3402,0,6874,1849,2516,6989,6989,3730,3749,649,461,1496,397,2115,814,1528,1030,29065,0,176,1105,1665,2459,10,21351,29693,11239,7337,8024,6128,6336,6050,9114,3029,1,50.53,8,6,BCI_Mississippi_Broadband_LLC -- Charter Communications Inc -- T-Mobile US -- Tishomingo Connect -- Verizon -- Freedom Fiber -- AT&T Inc -- Brightspeed,0.78979999,0,0,1,1
01061,26647,22360,2472,71,143,6,1185,43.6,47608,373,5579,1381,1842,743,21,1340,4140,10391,7870,2521,2865,43,7603,1309,1436,7749,7703,4561,2210,508,265,1498,706,1868,1055,1465,1080,25934,110,135,223,245,159,90,18982,25215,10391,6262,6925,6269,6929,7030,8531,2951,0,46.31,10,4,South East Wireless -- Rapid Wireless LLC -- Charter Communications Inc -- BuzzBroadband -- MCC_Georgia_LLC -- T-Mobile US -- Troy Cablevision Inc. -- Everstream -- Verizon -- Brightspeed,0.67360002,0,0,1,1
01063,7706,1333,6305,7,0,0,24,41.1,32796,10,1808,215,579,242,75,878,1626,2872,2112,760,604,8,1587,441,836,1617,1609,948,1097,180,36,660,196,819,518,211,167,7586,17,0,101,2,18,0,5449,7162,2872,0,0,0,0,0,0,949,1,12.13,0,0,0,0.079899997,0,0,0,0
