County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
45001,24368,16915,6372,28,58,0,441,44.5,49759,249,5620,1060,2311,623,167,1607,2145,9620,7313,2307,2255,11,7227,1276,1106,7334,7323,5969,1849,671,406,1085,352,1560,1134,1512,1171,23671,0,61,463,173,106,72,17149,23192,9620,6615,6883,6746,7568,7967,8462,2372,1,49.62,10,7,Xfinity -- Vyve Broadband -- Charter Communications Inc -- Piedmont Rural Telephone Cooperative Inc. -- T-Mobile US -- Verizon -- FRONTIER -- West Carolina Communications LLC -- AT&T Inc -- Brightspeed,0.972,0,0,1,1
45003,169865,114221,42219,208,1727,12,10466,41.8,63212,1320,30616,6018,22589,9736,1721,11718,11935,67904,51134,16770,19239,132,59027,3784,4961,59736,59604,46990,7226,3940,2955,6084,3773,8903,7089,8240,7022,161629,425,1800,3196,2815,1836,732,120157,160371,67904,52030,54745,56142,58679,59048,63731,10016,0,156.95,14,10,Xfinity -- CarolinaConnect Cooperative Inc. -- Breezeline -- Comporium Brevard -- Charter Communications Inc -- WOW Internet Cable & Phone -- Advanced Technology Group -- Fusion -- TDS Telecom -- T-Mobile US -- Everstream -- Verizon -- FRONTIER -- AT&T Inc,0.95190001,0,0,1,1
45005,8073,1834,5804,13,124,2,300,43.1,37096,32,2071,304,349,198,64,508,1447,3220,2153,1067,749,8,2097,304,811,2250,2242,1111,887,277,178,881,525,395,307,477,285,7914,5,74,18,62,80,0,5670,7722,3220,0,0,0,0,0,0,1414,1,20.35,7,7,Breezeline -- Charter Communications Inc -- Palmetto Telephone Communications LLC -- T-Mobile US -- Verizon -- FRONTIER -- AT&T Inc,0.79299998,0,0,1,1
45007,204592,159828,30574,423,2044,36,8570,40.6,62347,1614,34164,8258,23038,9625,2040,13750,15020,80301,60020,20281,23535,35,68275,6078,5913,68848,68813,54233,9066,4382,3080,7116,4611,11271,8514,10465,8654,195851,225,1247,3283,3986,2322,1232,140512,193137,80301,55585,56534,63202,63534,73473,73976,22788,0,283.28,8,5,Vyve Broadband -- Charter Communications Inc -- Hotwire Communications -- Fusion -- T-Mobile US -- Verizon -- West Carolina Communications LLC -- AT&T Inc,0.93430001,0,0,1,1
45009,13311,4971,8062,15,13,0,219,40.8,43920,63,2342,420,894,434,57,1399,1386,4610,3400,1210,1207,6,3386,613,605,3492,3486,1810,1016,442,323,817,342,733,532,417,322,12734,14,55,203,305,46,8,8978,12694,4610,0,0,0,0,0,0,1881,1,34.38,8,7,Breezeline -- Charter Communications Inc -- Palmetto Telephone Communications LLC -- T-Mobile US -- Orangeburg County Broadband -- Verizon -- FRONTIER -- AT&T Inc,0.7931,0,0,1,1
45011,20653,10652,9137,21,55,0,580,40.9,42470,191,4624,783,1250,577,86,2511,2605,8342,5935,2407,2050,8,5912,1040,1382,6139,6131,3593,2077,1064,682,1080,598,1399,808,1005,641,20038,49,45,163,358,113,54,13769,19274,8342,5183,5188,6689,5779,4913,5601,2507,1,37.93,8,8,CarolinaConnect Cooperative Inc. -- Breezeline -- Charter Communications Inc -- Palmetto Telephone Communications LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0.62809998,0,0,1,1
45013,189071,134379,30700,346,2128,62,21259,46.8,81260,645,25888,3201,34024,18203,4523,8947,10056,76113,57501,18612,17637,85,68238,5179,2611,68881,68796,61014,4404,3077,2390,3797,2841,7111,5674,8214,7322,171330,1353,2229,6033,8126,6666,1204,136528,180047,76113,56478,59236,66885,56474,69700,74446,5137,0,322.9,9,7,Xfinity -- Pavlov Media -- Charter Communications Inc -- Palmetto Telephone Communications LLC -- Cable America -- T-Mobile US -- Verizon -- FRONTIER -- Brightspeed,0.98970002,0,0,1,1
45015,231419,148806,54006,811,5473,201,16866,36.7,77874,803,36483,8093,28413,12494,1698,10496,14322,86958,64310,22648,28066,123,74337,7757,4741,75021,74898,64451,8829,3766,2731,4984,3050,9130,6761,8483,7083,214582,1293,2932,6681,5931,3979,2246,154846,217117,86958,62331,63394,64857,66209,79164,86557,7859,0,203.7,12,6,Xfinity -- Home Telecom -- Charter Communications Inc -- WOW Internet Cable & Phone -- Segra -- Allstream Business US LLC -- Fusion -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc -- S-Net Communications,0.96469998,0,0,1,1
45017,14145,7890,5504,45,15,61,590,46.8,55550,265,3309,351,1324,564,82,1066,1528,5951,4925,1026,1616,41,4568,676,666,4666,4625,2907,1075,596,336,654,451,883,605,577,427,13726,18,110,189,102,163,15,10500,13508,5951,0,0,0,0,0,0,1499,1,37.25,8,7,TRICOLINK -- CarolinaConnect Cooperative Inc. -- Comporium Brevard -- Charter Communications Inc -- T-Mobile US -- FRONTIER -- AT&T Inc -- Windstream Buffalo Valley Inc.,0.93199998,0,0,1,1
45019,409840,274328,101583,1198,7215,392,22152,38.9,78795,1153,48764,9014,87624,36344,11709,24150,24802,171795,108650,63145,41740,265,143970,19440,8120,144884,144559,120617,14601,9614,6428,10412,6764,18052,12964,17949,13419,380324,1071,4572,10826,13047,7891,3801,295540,386796,171795,121570,124234,133287,135533,153449,163517,15598,0,441.13,14,8,Xfinity -- Home Telecom -- Charter Communications Inc -- Hotwire Communications -- TPx Communications -- WOW Internet Cable & Phone -- Palmetto Telephone Communications LLC -- Segra -- NetFortris -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER -- AT&T Inc,0.97549999,0,0,1,1
