County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
04001,66054,13556,585,48176,374,71,4634,35.6,37483,777,12321,1381,3475,1921,179,11859,9199,19786,15838,3948,6266,24,9065,3761,6936,9390,9366,5817,9851,3441,699,2524,658,3640,1443,2386,1127,64818,20,191,469,556,304,7918,42220,61963,19786,8008,7947,7460,7141,10535,11270,14300,1,6.19,6,5,Triad Wireless LLC -- Table Top Telephone -- Smith Bagley Inc -- ALASKA COMMUNICATIONS -- Verizon -- FRONTIER,0.50830001,0,1,1,1
04003,125504,89661,5001,1170,2435,415,44809,41.4,58421,1260,17874,4304,14684,7074,1009,7565,9988,49680,34882,14798,13152,38,42053,3860,3729,42355,42240,33613,6199,3175,2025,4678,3042,6909,5375,6828,5431,108842,675,2452,8345,5190,8480,1111,88211,118773,49680,38762,41272,41176,42680,41825,43256,11623,0,22.26,10,6,Valley Telecom Group -- Integrated Elements Ultd. -- Cable America -- Midvale Telephone Company -- Simply Bits -- T-Mobile US -- Bluespan -- Cox Communications -- Verizon -- CenturyLink,0.71359998,0,0,1,1
04005,144705,84752,2212,36616,2713,222,21314,31.7,67266,601,16090,2141,20215,9779,1949,11395,11136,51993,30705,21288,13611,122,42587,6571,2713,42872,42749,33243,7266,3484,1845,4192,2664,6050,4258,5548,4525,136257,155,983,3183,4127,2570,5111,86631,137653,51993,36174,35922,37912,39592,46161,44729,6962,0,11.3,15,8,Triad Wireless LLC -- Pavlov Media -- SC BROADBAND -- UPN -- Table Top Telephone -- Hospitality Wireless -- Smith Bagley Inc -- Cable America -- Optimum -- ALASKA COMMUNICATIONS -- T-Mobile US -- CenturyLink -- TDS Telecom -- Verizon -- Bluespan,0.87050003,0,0,1,1
04007,53419,37037,389,8433,383,19,10276,50.6,55242,334,9850,2275,4700,2047,250,4463,5447,22714,17178,5536,4928,67,17086,2948,2613,17339,17272,12070,4802,1622,818,2315,1297,3564,2385,3074,2491,51521,45,175,946,732,854,561,39673,50904,22714,13777,14828,15290,16503,20121,17119,2878,1,11.18,11,4,Hospitality Wireless -- CopperNet Systems Inc -- Cable America -- Optimum -- TDS Telecom -- T-Mobile US -- Gutierrez-Palmenberg  Inc. -- San Carlos Apache Telecommunications Utility Inc. -- Verizon -- Midvale Telephone Company -- CenturyLink,0.83740002,0,0,1,1
04009,38453,26349,759,4601,284,29,12885,34.1,64089,520,5331,2079,2192,1046,86,3821,2409,12018,8824,3194,4646,18,9698,1346,956,9914,9896,6661,1894,870,542,891,552,1387,914,1487,1247,37353,49,100,548,403,1063,465,24362,35924,12018,7624,8278,8699,10156,9928,11188,1452,1,11.34,8,6,Triad Wireless LLC -- Valley Telecom Group -- Cable America -- Bluespan -- T-Mobile US -- San Carlos Apache Telecommunications Utility Inc. -- Verizon -- CenturyLink,0.87870002,0,0,1,1
04011,9483,7158,171,323,71,0,4577,35.5,73756,96,1589,307,774,141,61,626,582,3304,1857,1447,1145,10,2780,355,159,2832,2822,1916,427,149,141,172,125,379,290,359,290,9061,32,8,213,169,221,70,5854,8795,3304,0,0,0,0,0,0,197,1,6.81,4,3,Cable America -- T-Mobile US -- Valley Telecom Group -- Verizon,0.84280002,0,0,1,1
04012,16681,10593,94,2516,153,3,4699,57.3,46634,108,3421,910,1103,442,47,1648,1787,8911,6092,2819,1835,66,6200,1621,1024,6342,6276,4104,2250,998,501,1158,515,1262,842,1430,1000,14510,1,163,674,1333,1145,167,13188,15954,8911,0,0,0,0,0,0,1002,1,3.76,7,5,Wirefree -- Optimum -- TDS Telecom -- ALASKA COMMUNICATIONS -- Verizon -- FRONTIER -- AT&T Inc,0.7335,0,0,1,1
04013,4430871,2954182,252690,83296,189627,9195,1402753,37.1,80675,29876,552954,106563,655112,282668,64811,244935,258630,1665560,1071054,594506,529182,2666,1507797,94182,60915,1519993,1517233,1295713,108893,70639,53037,85465,62635,158069,128690,177356,154799,3725234,8530,54087,292419,350601,267707,78170,2987215,4171400,1665560,1286302,1337751,1391150,1426519,1580517,1591619,284159,0,499.96,40,12,Pavlov Media -- AIRFIBER WISP LLC -- WeLink Communications Inc -- Gila River Telecommunications Inc. -- DirectLink -- Accipiter Communications Inc DBA Zona Wyyerd -- Table Top Telephone -- T-Mobile US -- Saddleback Communications -- Verizon -- Kwikbit Inc. -- GeoLinks -- Triad Wireless LLC -- AzAirNet -- Consolidated Smart Broadband Systems LLC -- UPN -- One Ring Networks -- TPx Communications -- CopperNet Systems Inc -- Allstream Business US LLC -- TDS Telecom -- Gutierrez-Palmenberg  Inc. -- Cogent Communication -- AireBeam -- CenturyLink -- Charter Communications Inc -- NetFortris -- Midvale Telephone Company -- Cox Communications -- AT&T Inc -- Xfinity -- Mojo Broadband -- TREPIC Networks LLC -- Google Fiber -- MCC_Georgia_LLC -- Fusion -- Free Range Internet -- Telefonica -- Antietam Cable -- Netrix,0.98079997,0,0,1,1
04015,214229,178146,2422,4136,2313,494,37218,52.9,53592,1276,46565,10524,14796,6310,1678,15060,18537,95169,69067,26102,18960,151,80831,7352,6835,81528,81361,61740,11173,5401,3691,9021,6557,16546,13151,13405,11255,198641,232,1514,7871,5971,4969,1232,165754,205348,95169,68446,69397,73861,76278,90663,87097,13011,0,24.29,15,7,FIF St. George LLC -- SC BROADBAND -- Wirefree -- TPx Communications -- LV.Net -- Fort Mojave Telecommunications Inc. -- Optimum -- Cascade Utilities I -- T-Mobile US -- TWN Communications -- TDS Telecom -- Verizon -- Allo Communications LLC -- FRONTIER -- Fatbeam,0.7827,0,0,1,1
04017,107110,49409,1194,46154,418,152,12728,38.7,50335,1060,17931,3145,7133,3781,813,12736,13855,37565,27163,10402,13032,380,25314,6230,5641,26189,25809,19032,10433,3895,1624,3760,1612,6173,3615,4833,3533,104213,49,378,1466,1004,1028,6111,70604,100367,37565,19461,23618,21340,24749,29603,31226,16442,1,10.72,9,7,Triad Wireless LLC -- Hopi Telecommunications Inc -- Smith Bagley Inc -- Cable America -- ALASKA COMMUNICATIONS -- T-Mobile US -- Verizon -- FRONTIER -- CenturyLink,0.6821,0,0,1,1
