County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
49021,58068,51237,434,926,654,152,5619,29.5,63005,121,6487,1282,6623,2222,518,3840,4269,18596,12644,5952,6577,109,16161,1816,510,16352,16243,12475,1558,835,571,1499,1007,2239,1873,2430,2000,54917,29,272,1332,1518,1281,174,32559,54089,18596,11965,14134,14821,15722,17481,18768,1394,0,18.31,7,4,FIF St. George LLC -- SC BROADBAND -- Utah Telecommunication Open Infrastructure Agency -- TDS Telecom -- T-Mobile US -- Verizon -- CenturyLink,0.94019997,0,0,1,1
49023,11943,11057,76,138,71,1,685,30.1,88048,16,2153,141,989,327,88,424,585,3594,2862,732,1642,0,3119,325,150,3180,3180,2639,316,108,59,211,174,322,225,267,217,11706,0,16,190,31,56,1,6736,11041,3594,0,0,0,0,0,0,173,1,6.58,7,3,Beehive Broadband -- CentraCom -- T-Mobile US -- Verizon -- Rise Broadband -- Intellipop -- CenturyLink,0.87800002,0,0,1,1
49025,7814,7281,13,133,84,4,422,42.9,70327,7,1244,237,1238,406,84,315,663,3225,2514,711,727,5,2880,226,114,2902,2897,2321,198,212,123,250,162,299,287,473,396,7598,0,42,126,48,16,14,5607,7394,3225,0,0,0,0,0,0,143,1,5.56,5,3,Beehive Broadband -- SC BROADBAND -- ALASKA COMMUNICATIONS -- T-Mobile US -- Verizon,0.72670001,0,0,1,1
49027,13027,11189,32,185,224,25,1657,34.4,69403,0,2216,354,1428,328,18,328,1111,4177,3173,1004,1676,4,3548,485,140,3563,3558,2681,473,115,79,328,255,442,338,615,444,12213,2,23,235,554,498,95,7915,12071,4177,0,0,0,0,0,0,207,1,4.44,7,4,Beehive Broadband -- Utah Telecommunication Open Infrastructure Agency -- ALASKA COMMUNICATIONS -- T-Mobile US -- Verizon -- FRONTIER -- CentraCom,0.76429999,0,0,1,1
49029,12367,11735,69,25,50,65,379,32.1,120854,12,1392,199,1667,722,103,179,34,3506,3048,458,1675,4,3284,154,64,3288,3284,2457,160,76,63,40,40,66,52,264,232,12053,7,90,180,37,24,11,6940,11521,3506,0,0,0,0,0,0,48,1,19.96,9,3,Beehive Broadband -- Utah Telecommunication Open Infrastructure Agency -- T-Mobile US -- WIFICOW -- Verizon -- Rise Broadband -- All West/Wyoming Inc. -- Liberty Broadband -- CenturyLink,0.7022,0,0,1,1
49031,1764,1681,3,0,0,0,75,49.5,33359,37,373,54,171,58,0,129,236,569,518,51,117,7,394,45,123,403,394,279,122,32,12,144,36,119,106,85,77,1717,0,20,17,10,15,3,1234,1714,569,0,0,0,0,0,0,24,1,2.39,4,3,FIF St. George LLC -- SC BROADBAND -- T-Mobile US -- Verizon,0.69690001,0,0,1,1
49033,2543,2239,0,15,1,0,256,33.9,69250,1,317,9,250,118,27,102,101,765,605,160,285,0,720,41,4,720,720,489,23,15,12,47,41,113,91,56,54,2459,0,4,13,67,71,1,1528,2323,765,0,0,0,0,0,0,23,1,2.44,5,2,LR Communications -- T-Mobile US -- Verizon -- All West/Wyoming Inc. -- CentraCom,0.64670002,0,0,1,1
49035,1180643,880344,21531,10243,49060,18674,225177,33.4,90011,3128,145389,23149,182997,71199,17745,44044,50262,407673,273739,133934,143393,680,376747,19330,10916,379100,378385,327978,16061,12339,9974,18472,13838,31571,26848,38184,33509,1015171,1544,11286,64008,88634,53203,24330,754424,1100751,407673,309977,332311,344570,350872,392708,397546,31974,0,1581.16,17,4,Xfinity -- HiCountryNet -- Beehive Broadband -- ATC Communications -- Utah Telecommunication Open Infrastructure Agency -- Silicon Slopes Broadband LLC -- TPx Communications -- Google Fiber -- Echo Broadband -- Allstream Business US LLC -- Fusion -- T-Mobile US -- Utah Broadband -- Verizon -- Rise Broadband -- Cogent Communication -- CenturyLink,0.99299997,0,0,1,1
49037,14524,6764,22,6529,77,53,921,33.2,52108,153,2453,311,1153,437,76,1624,1313,4457,3554,903,1438,0,2925,687,845,2974,2974,2222,1324,382,104,576,287,629,409,515,311,14271,0,13,136,104,98,1590,8909,13647,4457,0,0,0,0,0,0,1197,1,3.92,6,4,ALASKA COMMUNICATIONS -- T-Mobile US -- Verizon -- EXSTREAM -- FRONTIER -- River Canyon Wireless Inc,0.68980002,0,0,1,1
49039,28816,25076,258,268,226,175,2735,33.1,64356,173,4903,512,2294,1180,148,1658,2230,8617,6706,1911,3291,13,7392,844,368,7442,7429,6400,740,294,213,522,372,1176,952,1293,1066,27194,13,144,412,1053,695,51,17341,27106,8617,6308,8022,7660,7248,7576,7719,478,1,17.9,6,4,American Fiber Inc. -- FIF St. George LLC -- LightBurst Broadband -- T-Mobile US -- Verizon -- CentraCom,0.85790002,0,0,1,1
49041,21667,20128,117,192,95,42,1224,36.2,66972,76,3684,587,2083,818,114,854,1647,7396,5885,1511,2849,57,6452,618,269,6526,6469,4894,688,231,124,651,478,699,493,916,831,21208,0,30,185,244,179,15,13611,20215,7396,5613,5567,6508,6675,6597,6854,583,1,11.67,7,3,FIF St. George LLC -- SC BROADBAND -- T-Mobile US -- CenturyLink -- Verizon -- EXSTREAM -- CentraCom,0.94550002,0,0,1,1
49043,42524,37348,321,192,764,48,4694,40.5,126392,11,3840,537,10326,4340,1218,1472,746,13655,11058,2597,4489,15,12855,457,328,12911,12896,10526,503,509,426,167,141,882,719,711,683,38014,92,544,1568,2306,1405,343,28806,40361,13655,14790,13718,12480,12250,13714,14194,174,1,23.75,11,4,Xfinity -- Beehive Broadband -- LR Communications -- Utah Telecommunication Open Infrastructure Agency -- Union Telephone Company -- T-Mobile US -- Utah Broadband -- WIFICOW -- Verizon -- All West/Wyoming Inc. -- CenturyLink,0.83819997,0,0,1,1
49045,74032,64120,589,261,594,583,10129,31.7,95545,153,11974,1857,6423,2523,279,1571,1751,22124,18167,3957,10907,39,20679,705,701,20913,20874,17072,999,389,221,940,692,1402,1130,1654,1535,70648,65,602,1504,1213,1285,310,43518,68381,22124,17553,19324,18512,20475,21724,22350,1833,0,24.79,10,4,Xfinity -- Beehive Broadband -- CentraCom -- T-Mobile US -- Utah Broadband -- Verizon -- Rise Broadband -- 9Stone -- Terabit Networks -- CenturyLink,0.96810001,0,0,1,1
49047,35951,29844,152,2209,222,44,3147,32.4,67983,20,6115,1152,2856,767,114,2021,2084,11547,8510,3037,4964,63,9989,563,932,10254,10191,7878,1082,683,441,645,485,1320,1046,1376,1236,35067,6,74,284,520,380,228,21267,33115,11547,7970,8297,9933,9685,11080,10668,904,1,13.48,4,2,Xfinity -- SBT Internet -- STRATA Networks -- Verizon,0.838,0,0,1,1
49049,666021,574586,4091,3828,9480,5324,83047,25.2,91263,612,47584,8856,99898,32451,5585,27320,30245,187171,128368,58803,87785,318,170008,14099,2746,170917,170599,152057,4877,5222,3870,7107,4763,14073,11195,17095,14761,611410,567,6064,19908,28072,19612,4693,335378,607764,187171,135249,141831,153274,157771,182037,189840,8009,0,323.47,20,5,ATC Communications -- Avative Internet| Avative Fiber| Avative 5G -- T-Mobile US -- Wasatch Broadband -- Verizon -- TPx Communications -- Allstream Business US LLC -- Utah Broadband -- Fusion Networks -- Rise Broadband -- CentraCom -- American Fiber Inc. -- CenturyLink -- Xfinity -- Beehive Broadband -- Utah Telecommunication Open Infrastructure Agency -- Google Fiber -- SFCN -- Intellipop -- Direct Communications Rockland,0.96850002,0,0,1,1
49051,35009,30727,157,76,412,28,4809,35.5,104855,106,3739,310,6585,2240,624,941,923,11407,8829,2578,4610,101,10734,421,151,10851,10750,8736,399,194,157,392,303,721,631,924,767,31329,20,756,1284,1620,1534,105,21373,32516,11407,8591,8476,9879,9614,11204,12321,231,1,31.56,9,4,Xfinity -- Utah Telecommunication Open Infrastructure Agency -- STRATA Networks -- T-Mobile US -- Utah Broadband -- Verizon -- Rise Broadband -- All West/Wyoming Inc. -- CenturyLink,0.85110003,0,0,1,1
49053,183297,161313,1062,2239,1929,1100,20385,38.6,71976,389,22581,2797,24819,10020,2575,6495,9472,64151,46477,17674,21063,138,58174,3476,2363,58605,58467,47327,4093,1995,1346,3202,2742,8035,6458,7516,6638,171347,263,1262,4703,5722,4179,1159,120527,172295,64151,42932,47906,53047,56231,62159,67318,3589,0,72.72,10,5,FIF St. George LLC -- Xfinity -- SC BROADBAND -- Beehive Broadband -- Utah Telecommunication Open Infrastructure Agency -- TDS Telecom -- T-Mobile US -- Verizon -- Kayenta Technologies -- CenturyLink,0.9831,0,0,1,1
49055,2532,2497,0,0,0,0,46,43.0,64870,0,392,22,269,87,9,50,162,1051,821,230,384,0,937,88,26,937,937,692,109,15,12,74,53,133,117,189,142,2426,0,5,14,87,14,0,1753,2378,1051,0,0,0,0,0,0,61,1,2.32,4,1,EXSTREAM -- SC BROADBAND -- Beehive Broadband -- Verizon,0.62660003,0,0,1,1
49057,262960,223362,2768,1827,3637,602,49388,33.2,82291,522,41285,6680,31010,10422,1619,9352,10514,89990,66741,23249,35362,96,83563,3405,2926,84162,84058,69187,3806,2939,2438,3851,2907,8011,6743,9226,8393,242920,351,3150,7716,8823,8112,1604,164790,244444,89990,66889,73191,77091,81834,87450,89894,8267,0,450.12,11,4,Xfinity -- ATC Communications -- Verizon -- Utah Telecommunication Open Infrastructure Agency -- Allstream Business US LLC -- T-Mobile US -- Utah Broadband -- Optic Loop -- Rise Broadband -- Liberty Broadband -- CenturyLink,0.98070002,0,0,1,1
