County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
24001,68161,59828,4962,95,631,5,1377,41.9,55248,436,16068,3408,5726,3162,627,4737,4955,27462,19252,8210,6745,48,22232,1963,3219,22659,22611,18335,4151,1948,1406,3174,2071,4040,2771,3582,2889,66373,40,356,827,565,218,341,47914,65103,27462,21045,20544,21139,20678,24036,21398,4553,1,162.68,12,7,Xfinity -- Crowsnest Broadband LLC -- Neubeam -- Breezeline -- Fibercreek -- SkyPacket -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- Shentel -- Antietam Cable,0.92390001,0,0,1,1
24003,588109,396379,102607,2075,23711,272,51224,38.8,116009,1737,78806,10974,102712,59718,10161,18822,14865,221704,166367,55337,71044,303,208044,6467,6890,209328,209025,188293,8908,6278,5053,6508,4543,11246,9054,13879,12268,521034,3400,9754,31989,21932,10516,10230,409052,552826,221704,187594,189804,195307,201076,214181,215198,16844,0,1408.03,11,4,Xfinity -- Astound_Broadband -- Believe Broadband -- Allied Telecom Group LLC -- TPx Communications -- Allstream Business US LLC -- Fusion -- T-Mobile US -- Verizon -- Atlantech Online Inc. -- Cogent Communication,0.99519998,0,0,1,1
24005,850737,475191,256007,1980,51693,1044,51697,39.5,88157,3733,124139,19323,136268,75168,19674,41186,43660,328611,218610,110001,97651,801,292582,17240,17988,295722,294885,255911,22886,14897,10943,15741,11128,28621,22449,30531,25662,732905,2261,11494,61458,42619,13347,26694,589611,801845,328611,265658,273865,274596,273014,301749,308765,45232,0,1421.73,16,4,Xfinity -- Pavlov Media -- Believe Broadband -- Allied Telecom Group LLC -- Hotwire Communications -- One Ring Networks -- TPx Communications -- MCC_Georgia_LLC -- Allstream Business US LLC -- Quantum Internet & Telephone -- Fusion -- T-Mobile US -- ICS Advanced Technologies -- Verizon -- BridgeMAXX Suncoast Broadband -- Netrix,0.99430001,0,0,1,1
24009,93244,72722,11375,146,1860,58,4319,40.4,128078,238,16285,2008,12420,8196,1214,2046,1913,33284,28671,4613,11353,17,30417,1069,1781,30586,30569,27199,2176,643,366,1052,676,1700,1327,1645,1291,88214,551,1067,2448,964,570,417,64176,88482,33284,28490,28965,28535,30241,31405,31919,2202,1,433.96,6,4,Xfinity -- NetCarrier Telecom Inc. -- Astound_Broadband -- Fusion -- T-Mobile US -- Verizon,0.99000001,0,0,1,1
24011,33320,25025,4565,363,153,0,2736,39.5,65326,305,8201,811,2362,1335,259,1741,2487,12013,8658,3355,4059,30,10136,805,1042,10314,10284,6599,1365,409,292,863,480,1752,1360,1324,1090,30929,25,270,519,1577,1287,136,22837,31294,12013,9672,9725,9578,9738,10690,11127,1525,1,104.04,8,5,Xfinity -- Simple Fiber -- Breezeline -- bloosurf -- Choptank Fiber LLC -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.96619999,0,0,1,1
24013,173225,153236,6487,387,3846,44,7169,41.5,111672,732,30512,3457,28729,14404,1839,4413,4233,63318,52580,10738,20863,191,56673,2486,3968,57291,57085,45737,4914,1704,1154,2174,1439,4284,2806,4836,3795,163069,228,1871,4592,3465,1285,1621,120559,163889,63318,52137,54442,52913,53234,58121,58544,3362,0,384.58,8,4,Xfinity -- Ting -- Allied Telecom Group LLC -- One Ring Networks -- Quantum Internet & Telephone -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.94080001,0,0,1,1
24015,103876,87741,7058,109,1400,36,5069,41.0,86869,401,22384,3832,11804,5943,837,5759,4582,39338,29560,9778,11886,95,34794,2152,2297,35274,35179,29074,3287,1614,1167,2389,1700,3582,2753,3762,3018,98650,235,876,2101,2014,955,1356,72203,98043,39338,32278,31841,30166,34357,36334,37808,4682,0,298.5,9,6,Xfinity -- Breezeline -- bloosurf -- Choptank Fiber LLC -- ArmstrongUtilitiesInc -- Talkie Communications inc -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.94840002,0,0,1,1
24017,167035,62876,81979,841,5341,25,11269,38.8,116882,527,30425,3596,20490,12028,1211,5444,4285,59205,47245,11960,21755,74,53771,2414,2946,54127,54053,48046,4157,1918,1334,1658,1153,2828,2090,3644,3139,151395,724,2335,7636,4945,2006,2410,112613,157359,59205,47633,49673,49735,52025,55048,58440,5275,0,360.86,5,3,Xfinity -- ThinkBig Networks LLC -- Fusion -- T-Mobile US -- Verizon,0.96810001,0,0,1,1
24019,32557,20381,8342,4,438,0,1992,43.8,57490,225,8376,1034,2425,1381,379,2253,2698,13216,9046,4170,3495,21,11198,859,1138,11349,11328,7659,1657,797,503,1364,860,1581,1260,2075,1767,30839,248,200,575,695,670,100,23327,30805,13216,9602,9712,11210,10222,10898,12161,2719,1,60.07,6,4,Xfinity -- Bay Country Communications -- bloosurf -- Choptank Fiber LLC -- T-Mobile US -- Verizon,0.89889997,0,0,1,1
24021,273829,202183,27723,652,13586,95,30072,38.9,115724,1251,39147,4583,45788,26944,4018,8743,7856,99891,76338,23553,35689,89,91306,4173,4323,91854,91743,79659,6923,2391,1813,3713,2309,5369,3768,6120,5209,236527,869,3336,19104,13993,7342,5206,186771,257926,99891,78201,83725,86364,85403,96283,96431,6230,0,404.94,14,4,Xfinity -- Allied Telecom Group LLC -- Point Broadband Fiber Holding LLC -- All Points Broadband -- One Ring Networks -- TPx Communications -- Segra -- NetFortris -- Allstream Business US LLC -- T-Mobile US -- Verizon -- Shentel -- Atlantech Online Inc. -- Antietam Cable,0.96420002,0,0,1,1
24023,28856,27696,364,44,120,17,362,47.6,64447,370,7573,1206,2893,1743,337,1332,1791,12448,9977,2471,3407,44,10081,869,1454,10342,10298,6817,1725,493,374,898,611,1803,1186,1612,1186,28243,14,220,207,172,89,80,21440,27456,12448,8714,10645,9759,11172,10139,11754,1377,1,44.61,9,4,Xfinity -- QCOL -- Neubeam -- Mountain Communications LLC -- Somefield Cable TV -- TDS Telecom -- T-Mobile US -- Verizon -- Shentel,0.79400003,0,0,1,1
24025,261059,196583,37072,265,7702,139,12948,40.4,106417,680,40882,6737,40140,23919,3701,10031,8493,98822,79011,19811,31484,223,90997,3964,3638,91724,91501,79963,5550,3573,2633,3944,2795,6780,5417,7588,6640,242999,1074,3993,9038,3955,2303,3117,182063,246798,98822,79008,83600,84378,88469,94526,94072,8195,0,592.88,10,4,Xfinity -- ThinkBig Networks LLC -- TPx Communications -- ArmstrongUtilitiesInc -- Fusion -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband -- Double Dog Communications Inc -- Netrix,0.98989999,0,0,1,1
24027,332011,168563,66568,632,62582,206,24823,39.2,140971,432,24728,3548,69388,51058,11430,9123,8548,119230,85941,33289,44035,71,113667,3258,2234,114296,114209,106413,3659,2877,2395,3274,2569,5400,4516,5809,5315,252681,1125,5745,46607,25853,5781,18398,225256,313389,119230,105027,108533,110161,108173,116602,116922,6402,0,1312.01,13,3,Xfinity -- Believe Broadband -- Allied Telecom Group LLC -- One Ring Networks -- TPx Communications -- MCC_Georgia_LLC -- Allstream Business US LLC -- Quantum Internet & Telephone -- Fusion -- T-Mobile US -- Verizon -- Atlantech Online Inc. -- Netrix,0.99610001,0,0,1,1
24029,19289,15082,2729,4,187,12,900,48.5,71635,158,4103,399,2939,1474,404,1024,669,8375,5847,2528,1660,40,6586,964,785,6690,6650,5327,1320,339,197,624,335,1036,618,1161,840,18358,0,162,338,431,216,120,13958,18579,8375,0,0,0,0,0,0,741,1,69.79,9,5,Xfinity -- Breezeline -- bloosurf -- ThinkBig Networks LLC -- Talkie Communications inc -- RiverNet -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.93269998,0,0,1,1
24031,1056910,492918,195859,4071,161673,431,211486,39.8,125583,3999,87586,9799,198924,143937,48238,34340,40865,385284,252457,132827,132229,441,363103,12916,8824,365432,364991,333760,13324,11119,9206,13457,10620,23356,19966,22780,20635,689698,3631,18365,197029,148187,71841,80386,729862,994611,385284,337562,344809,340267,342658,370763,370874,24188,0,2143.87,15,5,Xfinity -- Starry Inc. -- Astound_Broadband -- Allied Telecom Group LLC -- One Ring Networks -- TPx Communications -- NetFortris -- Allstream Business US LLC -- Fusion -- T-Mobile US -- Verizon -- BroadAspect -- Atlantech Online Inc. -- S-Net Communications -- Cogent Communication,0.99809998,0,0,1,1
24033,957189,133154,585279,4256,39237,357,190973,38.2,97935,4268,146211,17973,131451,78059,12167,43909,45742,341057,212888,128169,106513,285,311090,18081,11601,314087,313802,274787,19635,13660,11121,13044,9833,22948,18718,27186,23588,711408,3149,11976,103949,126707,89646,29922,656203,896864,341057,267068,272485,277133,279864,320360,323666,37806,0,1984.39,13,5,Xfinity -- Pavlov Media -- NetCarrier Telecom Inc. -- Astound_Broadband -- Believe Broadband -- Allied Telecom Group LLC -- Vector Data Systems LLC -- TPx Communications -- Allstream Business US LLC -- Fusion -- T-Mobile US -- Verizon -- Cogent Communication,0.9971,0,0,1,1
24035,50316,42958,2952,26,557,15,2303,44.6,108332,85,9450,1011,8244,3623,774,1590,1829,19351,15760,3591,5896,31,16624,2098,598,16756,16725,13940,1314,714,546,910,477,1177,803,1304,1113,47748,33,387,1006,1142,666,232,36066,47818,19351,16057,15999,16889,15074,17509,18618,1013,0,133.72,10,5,Xfinity -- Bay Country Communications -- Breezeline -- bloosurf -- ThinkBig Networks LLC -- Choptank Fiber LLC -- Talkie Communications inc -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.93129998,0,0,1,1
24037,113814,83764,16411,67,2839,0,6471,37.0,113668,815,19781,2723,15055,9665,905,4512,3944,41211,29865,11346,15039,58,36987,1802,2364,37206,37148,32627,3432,1670,966,1664,1207,2575,2041,2615,1893,106361,447,1293,2970,2743,1155,1816,76139,106853,41211,31685,34380,35714,34356,37874,40908,3946,1,315.68,5,4,Xfinity -- NetCarrier Telecom Inc. -- Breezeline -- T-Mobile US -- Verizon,0.94139999,0,0,1,1
24039,24672,13043,9884,51,206,0,988,38.0,52149,248,5178,1407,1965,657,99,1504,2418,8355,5642,2713,2606,26,6645,786,898,6788,6762,4499,1345,755,467,1000,746,1123,898,1180,841,23474,0,64,597,537,148,354,16964,23591,8355,5963,6664,6510,6894,6297,7353,2435,1,77.67,8,5,Xfinity -- Simple Fiber -- Charter Communications Inc -- bloosurf -- Choptank Fiber LLC -- T-Mobile US -- Eastern Shore Communications -- Verizon,0.97820002,0,0,1,1
24041,37663,29600,4593,194,488,0,2744,51.4,81667,246,6023,815,6565,3227,1424,1700,1760,16270,11868,4402,3769,28,14164,973,1105,14358,14330,11531,1660,818,483,936,630,1692,1312,1511,1318,34422,92,339,1233,1577,1057,292,28623,36079,16270,14249,14928,14617,15411,14839,14593,1052,1,139.67,8,4,Xfinity -- Easton Velocity -- Bay Country Communications -- Breezeline -- Choptank Fiber LLC -- T-Mobile US -- Verizon -- BridgeMAXX Suncoast Broadband,0.9016,0,0,1,1
24043,154645,121671,17445,209,2693,155,9630,40.9,73017,1231,34056,5456,14675,8023,1323,7412,10725,59051,38615,20436,18580,102,50089,4262,4598,50712,50610,42005,7325,2783,1913,4302,2630,6902,5068,6855,5682,143879,579,1546,4406,4235,2659,1158,108258,146073,59051,42161,43957,45824,46700,49115,51481,8839,0,336.31,12,5,Xfinity -- Point Broadband Fiber Holding LLC -- Future Broadband -- One Ring Networks -- NetFortris -- Segra -- TDS Telecom -- T-Mobile US -- Morgan Wireless  LLC -- Verizon -- Shentel -- Antietam Cable,0.93180001,0,0,1,1
24045,103815,64951,27049,230,2946,28,5949,36.1,69421,709,19052,1982,11476,5367,1272,6819,7025,39939,23825,16114,12055,70,34173,2983,2713,34598,34520,27983,4180,2166,1571,2487,1592,4899,3580,4456,3564,94007,343,939,3409,5117,1897,3436,65721,97624,39939,28366,31326,30320,32688,34415,37280,8019,0,275.68,10,4,Xfinity -- Simple Fiber -- Allied Telecom Group LLC -- bloosurf -- Choptank Fiber LLC -- MCC_Georgia_LLC -- Allstream Business US LLC -- Talkie Communications inc -- T-Mobile US -- Verizon,0.99550003,0,0,1,1
24047,52827,42548,6588,20,802,0,2023,50.6,76689,69,10869,1266,8043,3873,517,1906,2369,23457,17961,5496,5115,55,20620,1144,1638,20794,20739,16341,2218,901,652,1340,970,2718,2090,2951,2471,49724,116,417,1325,1245,472,529,40258,50725,23457,17570,16236,17632,20155,21242,22770,2151,1,111.7,12,5,Xfinity -- Neubeam -- Bay Country Communications -- Charter Communications Inc -- bloosurf -- TPx Communications -- Choptank Fiber LLC -- MCC_Georgia_LLC -- Talkie Communications inc -- T-Mobile US -- Eastern Shore Communications -- Verizon,0.99599999,0,0,1,1
24510,584548,166154,358028,1622,15045,181,34381,36.0,58349,3676,95744,19797,72434,47683,13069,56800,53709,247232,118072,129160,56907,342,197770,27254,21866,200738,200329,159578,34312,22129,14268,27823,16113,29455,21768,29191,23195,530217,1725,5001,22210,25395,9659,10870,410221,549136,247232,176077,181258,182628,188620,208966,208338,77806,0,7316.12,12,4,Xfinity -- Believe Broadband -- Astound_Broadband -- Allied Telecom Group LLC -- One Ring Networks -- TPx Communications -- Quantum Internet & Telephone -- Allstream Business US LLC -- Fusion -- T-Mobile US -- Verizon -- Cogent Communication,0.99599999,0,0,1,1
