County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
46097,2312,2214,13,31,10,0,67,48.8,62037,62,653,61,224,36,3,154,82,910,738,172,241,0,686,156,68,697,697,541,161,66,41,80,50,104,77,131,103,2303,0,9,0,0,0,5,1661,2201,910,0,0,0,0,0,0,31,1,4.02,5,4,TrioTel Communications INc -- Alliance Communications Cooperative Inc. -- Santel -- Midco -- Wisp West| Celerity Internet,0.9289,0,0,1,1
46099,197742,162678,12350,3978,3741,85,11009,35.6,73110,1022,28406,4689,31242,9808,2192,7293,9482,79887,50674,29213,25227,54,72157,4109,3567,72483,72417,62800,5030,2650,1997,4200,2725,9083,7486,10014,8912,181724,108,1012,7163,7735,2230,3510,130706,183367,79887,62786,65484,65721,73027,75136,78963,5517,0,241.54,15,7,SDN Communications -- Interlakes Wireless LLC -- Bluepeak -- Golden West Telecommunications -- Alliance Communications Cooperative Inc. -- MCC_Georgia_LLC -- Fusion -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Rise Broadband -- Midco -- Leap Communications LLC -- CenturyLink,0.99379998,0,0,1,1
46101,6346,4860,50,799,118,2,307,40.6,71469,55,1197,130,732,297,96,239,360,2521,1754,767,774,19,2079,231,192,2121,2102,1541,354,87,38,163,84,303,235,319,224,6091,0,29,96,130,77,39,4236,5868,2521,0,0,0,0,0,0,88,1,12.2,16,7,SDN Communications -- Interlakes Wireless LLC -- ITC -- Bluepeak -- Golden West Telecommunications -- Alliance Communications Cooperative Inc. -- MCC_Georgia_LLC -- MVTV Wireless -- Valley FiberCom -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- Midco -- Woodstock Telephone Company -- CenturyLink,0.99919999,0,0,1,1
46102,13695,630,8,12834,0,0,722,26.3,32279,75,1806,659,402,159,0,4477,3069,2684,1358,1326,1718,25,1379,453,827,1535,1510,1333,962,505,235,468,213,444,174,268,149,13635,0,44,16,0,0,108,6994,12454,2684,0,0,0,0,0,0,2306,1,6.61,3,0,Golden West Telecommunications -- Great Plains Broadband LLC -- Fort Randall Telephone Company,0.77689999,0,1,1,0
46103,110386,88983,1478,8283,1204,34,6239,39.6,67823,397,16245,5083,16226,6242,1960,5294,7844,44829,31013,13816,11734,216,39257,2635,2721,39915,39699,34250,3586,1777,1209,3446,2206,6040,4819,5273,4598,106705,234,994,1491,962,387,687,76300,103604,44829,35807,35665,37097,38903,41302,42388,3188,0,40.13,14,4,SDN Communications -- Xfinity -- Fort Randall Telephone Company -- Western Communications Inc. -- Bluepeak -- Golden West Telecommunications -- TPx Communications -- Telescan Wireless LLC -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- Midco -- Wisp West| Celerity Internet -- CenturyLink,0.93980002,0,0,1,1
46105,2970,2845,0,57,22,0,13,45.4,64410,28,638,81,320,76,13,71,278,1237,971,266,338,4,1069,63,101,1077,1073,963,126,43,26,105,79,203,146,150,129,2915,0,15,31,9,0,0,2101,2778,1237,0,0,0,0,0,0,27,1,1.79,4,2,Golden West Telecommunications -- West River Cooperative Telephone Company -- Consolidated Communications Networks Inc. -- Verizon,0.97079998,0,0,1,1
46107,2587,2377,39,20,21,0,0,44.7,71786,20,689,75,363,53,12,93,81,1034,805,229,258,1,918,72,43,922,921,740,104,26,26,86,53,117,90,171,149,2564,0,0,19,4,0,12,1811,2441,1034,0,0,0,0,0,0,17,1,3.14,5,3,SDN Communications -- Venture Communications Cooperative Inc. -- T-Mobile US -- Verizon -- Wisp West| Celerity Internet,1.0,0,0,1,1
46109,10242,5683,47,4118,10,0,100,37.0,59022,103,1910,461,759,242,51,835,1250,3659,2483,1176,1193,8,2860,289,502,2947,2939,2468,609,212,160,385,193,489,300,495,408,10170,18,9,16,29,7,57,6443,9424,3659,0,0,0,0,0,0,435,1,9.31,11,6,SDN Communications -- ITC -- RCTech -- Red River Communications -- Otter Tail Telecom -- Venture Communications Cooperative Inc. -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- CenturyLink,0.99839997,0,1,1,1
46111,2373,2240,0,5,0,0,91,39.3,65806,16,612,34,221,78,15,95,106,939,714,225,258,5,724,94,116,737,732,573,175,35,17,125,52,78,61,124,94,2342,2,0,5,24,22,0,1583,2165,939,0,0,0,0,0,0,15,1,4.17,5,4,TrioTel Communications INc -- Alliance Communications Cooperative Inc. -- Santel -- Midco -- Wisp West| Celerity Internet,0.91570002,0,0,1,1
46115,6355,6046,71,24,0,0,208,45.0,65795,226,1325,220,916,166,35,340,323,2526,1869,657,632,16,2203,98,209,2233,2217,1745,256,75,50,174,116,393,326,277,230,6307,0,0,27,21,26,20,4513,5967,2526,0,0,0,0,0,0,68,1,4.26,11,7,SDN Communications -- ITC -- Venture Communications Cooperative Inc. -- T-Mobile US -- LTD Broadband -- GigFire -- Verizon -- James Valley Cooperative Telephone Company -- Midco -- Wisp West| Celerity Internet -- CenturyLink,0.99110001,0,0,1,1
46117,2979,2769,9,100,0,0,131,43.2,82298,26,606,157,362,170,30,34,62,1239,1037,202,287,19,1036,78,106,1069,1050,875,131,3,3,77,21,176,149,82,47,2943,0,19,17,0,0,5,2130,2851,1239,0,0,0,0,0,0,49,1,3.54,5,2,Golden West Telecommunications -- T-Mobile US -- Midco -- Wisp West| Celerity Internet -- CenturyLink,0.80430001,0,0,1,1
46119,1318,1214,72,0,0,0,0,52.7,66875,4,369,28,190,24,3,52,59,599,482,117,85,6,481,79,33,487,481,386,86,27,19,52,21,45,25,54,45,1244,0,0,0,74,11,74,1032,1260,599,0,0,0,0,0,0,23,1,1.53,3,2,Venture Communications Cooperative Inc. -- Wisp West| Celerity Internet -- Verizon,1.0,0,0,1,1
46121,9353,784,1,8067,314,0,392,25.1,33792,187,1119,195,431,208,22,3166,1628,2407,1034,1373,1308,0,1424,460,523,1474,1474,972,787,420,165,531,197,267,130,318,250,8999,0,15,42,297,15,140,4695,8285,2407,0,0,0,0,0,0,1232,1,6.79,4,1,Golden West Telecommunications -- Great Plains Broadband LLC -- Viaero Wireless -- T-Mobile US,0.73989999,0,1,1,1
46123,5607,4480,36,830,30,0,57,44.7,56758,106,1378,290,551,96,35,678,496,2179,1545,634,556,5,1782,164,228,1809,1804,1608,311,144,109,159,104,346,262,298,222,5546,0,5,15,41,29,40,4057,5222,2179,0,0,0,0,0,0,95,1,3.48,4,3,Golden West Telecommunications -- Kennebec Telephone Company Inc. -- T-Mobile US -- Verizon,0.9041,0,0,1,1
46125,8687,8268,50,50,55,4,202,42.0,72312,147,1772,164,1195,265,76,378,402,3442,2712,730,1167,24,2780,271,367,2837,2813,2254,487,145,73,266,143,424,279,375,282,8517,2,33,28,107,37,56,5989,8179,3442,0,0,0,0,0,0,90,1,13.97,11,5,SDN Communications -- Fort Randall Telephone Company -- Bluepeak -- Golden West Telecommunications -- Alliance Communications Cooperative Inc. -- T-Mobile US -- Verizon -- Rise Broadband -- Midco -- Leap Communications LLC -- CenturyLink,0.92879999,0,0,1,1
46127,16700,15201,71,200,284,9,691,40.1,82036,183,2713,442,2528,963,375,545,815,6967,4880,2087,1980,6,5910,557,494,5964,5951,4778,705,260,201,412,296,532,316,821,670,16223,5,55,182,235,82,127,11461,15797,6967,0,0,0,0,0,0,163,0,35.65,14,7,SDN Communications -- Bluepeak -- FiberComm LC -- Alliance Communications Cooperative Inc. -- Long Lines -- Cable America -- Beresford Municipal Telephone Company -- Nextlink -- T-Mobile US -- Verizon -- Rise Broadband -- Midco -- Premier Communications -- CenturyLink,0.9569,0,0,1,1
46129,5317,4258,116,542,7,0,109,40.9,57697,98,1061,229,743,205,35,307,381,2380,1746,634,604,8,1919,192,261,1935,1927,1724,363,66,56,143,96,317,232,522,390,5254,0,3,26,34,35,8,3768,4956,2380,0,0,0,0,0,0,150,1,7.57,7,5,SDN Communications -- West River Telecommunications Cooperative -- Venture Communications Cooperative Inc. -- Valley FiberCom -- T-Mobile US -- Verizon -- Midco,0.99760002,0,0,1,1
46135,23311,20891,288,599,57,0,1228,41.7,68847,197,4350,1383,2822,1170,284,919,811,9789,6890,2899,2571,14,8316,608,851,8383,8369,6853,1094,337,226,494,366,1201,834,1628,1322,22544,76,81,119,491,339,132,16238,22032,9789,6488,7159,8006,7920,8053,8211,539,1,44.54,11,4,SDN Communications -- Fort Randall Telephone Company -- Bluepeak -- Golden West Telecommunications -- South Dakota Wireless Internet -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- Rise Broadband -- Midco -- CenturyLink,0.90130001,0,0,1,1
46137,2455,615,0,1669,0,6,166,34.3,46023,10,469,151,177,43,0,495,520,683,384,299,314,0,484,53,146,496,496,465,173,78,26,99,52,102,80,94,65,2431,0,0,0,24,0,2,1479,2262,683,0,0,0,0,0,0,160,1,1.58,3,2,Golden West Telecommunications -- West River Cooperative Telephone Company -- CRST Telephone Authority,0.866,0,1,1,1
